node_ID,longitude,latitude
1,-5.905812000000196,54.66439299999985
2,-5.906016500000192,54.663294999999835
3,-5.90625750000018,54.66212199999984
4,-5.916879000000193,54.59872199999984
5,-5.914491500000196,54.59993449999985
6,-5.907782000000196,54.60163349999985
7,-5.789873000000199,54.72107899999983
8,-5.791791500000187,54.720702499999845
9,-5.793643500000201,54.72032049999984
10,-5.806907000000194,54.827094499999845
11,-5.810095000000189,54.83054799999985
12,-5.8126775000002056,54.83737149999985
13,-5.815583000000203,54.843270499999846
14,-5.817361500000203,54.845338499999826
15,-5.816611500000192,54.84825199999983
16,-5.813741000000192,54.849912999999844
17,-6.620618000000178,55.11223449999983
18,-6.630278500000202,55.11913049999984
19,-6.650879000000202,55.127324499999844
20,-6.6574655000002,55.130206499999844
21,-6.2345210000002,54.737861999999836
22,-6.249610500000188,54.741085999999825
23,-6.257391000000183,54.74401149999983
24,-6.263576500000198,54.74870399999983
25,-6.276384000000206,54.76615999999984
26,-6.2980785000002015,54.795052999999825
27,-6.300030000000191,54.800685499999844
28,-6.295821500000187,54.82867749999983
29,-6.344408000000186,54.88816649999984
30,-6.35644450000018,54.90850399999985
31,-6.361669000000205,54.925834999999836
32,-6.36104450000019,54.92780049999985
33,-6.356100000000197,54.932064999999824
34,-6.3527925000001915,54.93796949999984
35,-6.35108600000018,54.94437799999983
36,-6.354381000000188,54.95318099999983
37,-6.663138500000201,55.13469499999985
38,-6.664382500000187,55.136280999999826
39,-5.94859600000018,54.58896649999983
40,-5.943703500000197,54.58965999999984
41,-6.231284500000186,54.73666399999985
42,-6.23275750000019,54.73720899999984
43,-6.220718500000203,54.72876199999985
44,-6.2215750000002,54.72974749999983
45,-6.222351000000202,54.73064099999985
46,-5.944316000000185,54.592021499999845
47,-5.937403500000187,54.59420449999985
48,-5.940246000000201,54.58877349999983
49,-5.9361665000001835,54.58803549999985
50,-5.935286500000188,54.58801299999985
51,-5.932258000000189,54.58838849999984
52,-5.92053150000018,54.59122949999983
53,-5.917335500000206,54.59493999999984
54,-5.917497500000195,54.59563399999985
