node_ID,node_label,latitude,longitude,country_name,country_IS03
1,Aelmhult,56.55162599999983,14.137138999999792,Sweden,SE
2,Aengelholm,56.24516199999982,12.854053999999792,Sweden,SE
3,Akarp,55.65656949999985,13.106739999999775,Sweden,SE
4,Akersberga,59.478027499999826,18.299124499999778,Sweden,SE
5,Alingsas,57.927313999999825,12.532535499999796,Sweden,SE
6,Alvesta,56.89881299999985,14.557180499999788,Sweden,SE
7,Amal,59.04739649999982,12.697891999999797,Sweden,SE
8,Arboga,59.39925049999982,15.836044999999785,Sweden,SE
9,Arvika,59.65280949999982,12.590953499999785,Sweden,SE
10,Astorp,56.13457449999984,12.950170999999784,Sweden,SE
11,Atvidaberg,58.204439499999836,16.00158449999978,Sweden,SE
12,Avesta centrum,60.147845499999846,16.173789999999798,Sweden,SE
13,Baellsta,59.52398449999984,18.07518749999977,Sweden,SE
14,Balsta,59.56866149999982,17.534581999999773,Sweden,SE
15,Bankeryd,57.86064649999983,14.129658499999778,Sweden,SE
16,Bjuv,56.08276399999983,12.911650999999779,Sweden,SE
17,Bollnaes,61.35081299999982,16.392811999999793,Sweden,SE
18,Boras Central,57.722717999999844,12.935254499999786,Sweden,SE
19,Boras Oevre,57.72887649999984,12.941021999999776,Sweden,SE
20,Borlaenge,60.48427449999983,15.426785499999795,Sweden,SE
21,Bro,59.51194049999984,17.633587999999776,Sweden,SE
22,Bromoella,56.066725999999846,14.485418499999781,Sweden,SE
23,Degerfors,59.22959899999984,14.440725999999785,Sweden,SE
24,Eksjoe,57.66359749999984,14.976593999999778,Sweden,SE
25,Enkoeping,59.64528499999983,17.08875599999979,Sweden,SE
26,Ensta,59.453888499999834,18.06342349999977,Sweden,SE
27,Eskilstuna Central,59.36904499999983,16.50612799999979,Sweden,SE
28,Esloev,55.83738649999984,13.305046499999776,Sweden,SE
29,Falkenberg,56.92002049999982,12.51271749999978,Sweden,SE
30,Falkoepings Central,58.176240499999835,13.551774499999794,Sweden,SE
31,Filipstad,59.707629999999824,14.15934249999978,Sweden,SE
32,Fisksaetra,59.29454449999983,18.25600399999979,Sweden,SE
33,Flen,59.05707049999984,16.586994999999774,Sweden,SE
34,Floda,57.810027999999846,12.361779999999783,Sweden,SE
35,Gaellivare,67.13735649999981,20.645577999999773,Sweden,SE
36,Galoppfaeltet,59.44641149999984,18.08377749999977,Sweden,SE
37,Gnesta,59.04857449999983,17.31115349999979,Sweden,SE
38,Grums,59.35318199999983,13.114434499999788,Sweden,SE
39,Habo,57.906277499999845,14.076519999999789,Sweden,SE
40,Haernoesand,62.63534049999984,17.928481499999776,Sweden,SE
41,Haessleholm,56.15784749999983,13.763447999999784,Sweden,SE
42,Hallsberg,59.066906999999844,15.110743499999785,Sweden,SE
43,Hallstahammar,59.614881499999825,16.22063449999979,Sweden,SE
44,Hedemora,60.27280799999983,15.981554499999788,Sweden,SE
45,Hoeoer,55.937174999999826,13.541937999999789,Sweden,SE
46,Hofors,60.56953849999982,16.26609049999979,Sweden,SE
47,Hudiksvall,61.72419699999983,17.110078499999787,Sweden,SE
48,Hultsfred,57.48652749999982,15.847685999999783,Sweden,SE
49,Igelboda,59.28959899999984,18.275486499999772,Sweden,SE
50,Jaerna,59.09348749999984,17.56726549999979,Sweden,SE
51,Jordbro,59.14174049999983,18.126690499999768,Sweden,SE
52,Kaevlinge,55.79604199999983,13.111152999999774,Sweden,SE
53,Kallered,57.61247649999984,12.048081499999796,Sweden,SE
54,Karlshamn,56.17683399999984,14.868656499999787,Sweden,SE
55,Katrineholm,58.99659749999984,16.208396999999792,Sweden,SE
56,Kil,59.50490699999983,13.315504999999774,Sweden,SE
57,Kinna,57.506831499999834,12.69818749999979,Sweden,SE
58,Klippan,56.13015949999985,13.129865499999795,Sweden,SE
59,Knivsta,59.72550399999983,17.786934499999774,Sweden,SE
60,Koeping,59.50685649999983,16.006453999999792,Sweden,SE
61,Kramfors,62.92950249999984,17.77790749999977,Sweden,SE
62,Krigslida,59.109350499999834,18.06752499999979,Sweden,SE
63,Kristinehamn,59.317308499999825,14.107263999999788,Sweden,SE
64,Kumla,59.12695949999983,15.140771499999772,Sweden,SE
65,Kungsaengen,59.47662849999983,17.753771499999772,Sweden,SE
66,Kungsbacka,57.489475999999826,12.0815024999998,Sweden,SE
67,Kungsoer,59.42814499999983,16.10943949999978,Sweden,SE
68,Landskrona Oestra,55.88165399999983,12.85570199999978,Sweden,SE
69,Leksand,60.73382799999982,15.003934499999787,Sweden,SE
70,Lerum,57.769517999999835,12.271904999999776,Sweden,SE
71,Lidkoeping,58.505236499999825,13.164665999999784,Sweden,SE
72,Lindesberg,59.59516499999984,15.231784999999775,Sweden,SE
73,Lindome,57.57762599999984,12.078663999999776,Sweden,SE
74,Ljusdal,61.825964999999826,16.09599899999978,Sweden,SE
75,Ludvika,60.15166049999982,15.181251499999775,Sweden,SE
76,Lulea,65.58470999999983,22.164713499999777,Sweden,SE
77,Lunds Central,55.70810149999983,13.186541499999777,Sweden,SE
78,Lycksele station,64.59454149999982,18.66707299999979,Sweden,SE
79,Maersta,59.62839899999983,17.86217099999979,Sweden,SE
80,Mariestad,58.71154599999983,13.828308499999793,Sweden,SE
81,Mjoelby,58.32306949999983,15.131985999999785,Sweden,SE
82,Moelnlycke,57.657429999999835,12.127674499999785,Sweden,SE
83,Mora,61.00731349999984,14.557858499999782,Sweden,SE
84,Morastrand,61.004609499999845,14.543536499999789,Sweden,SE
85,Motala,58.53684599999983,15.04700299999979,Sweden,SE
