node_ID,longitude,latitude
1,28.309640999999772,47.885417999999845
2,28.298741999999777,47.88611299999985
3,28.94109549999976,46.94430949999983
4,28.95559499999976,46.94041849999985
5,28.96739649999978,46.935583999999835
6,28.99029699999977,46.929350499999856
7,28.99873299999976,46.92763399999984
8,29.025647499999764,46.92683499999984
9,29.05672149999978,46.92243299999984
10,29.06404349999977,46.92195249999983
11,29.07345449999977,46.92145699999983
12,29.094908499999775,46.919677499999835
13,29.115572499999757,46.91571699999986
14,29.17892749999976,46.905733499999855
15,29.19656699999976,46.90071099999986
16,29.219499499999756,46.896760999999856
17,29.251792999999765,46.88772499999985
18,29.267496499999766,46.88654149999985
19,29.280592499999784,46.886483499999855
20,29.300346499999762,46.89174949999983
21,29.30196449999977,46.89188299999984
22,29.311752999999783,46.89120199999985
23,29.32269549999978,46.89600999999985
24,29.330987499999765,46.89753549999983
25,29.34042649999978,46.903219499999835
26,29.343212499999765,46.90796149999986
27,29.347845499999778,46.91037349999985
28,29.361540499999762,46.90932249999986
29,29.37475999999978,46.90752849999984
30,29.38257049999976,46.90508949999983
31,29.38571849999977,46.905526999999836
32,29.392980999999764,46.90814349999985
33,29.39653249999978,46.90802549999984
34,29.41919649999977,46.90047749999985
35,29.460639499999758,46.88944999999984
36,29.464399499999757,46.887368999999836
37,29.46846499999978,46.88319699999985
38,29.474982499999783,46.874190999999854
39,29.474959499999784,46.87137099999984
40,29.47144949999978,46.853045999999836
41,29.476032999999774,46.84288349999986
42,29.477683499999756,46.83812499999985
43,28.320101999999764,47.88625199999984
44,28.31431749999976,47.88632699999985
45,29.47767099999976,46.83560649999984
46,29.473656999999776,46.83008399999986
47,29.630013499999762,46.84752049999986
48,29.62044899999978,46.84964849999986
49,29.61268149999978,46.851503499999836
50,29.610517999999757,46.85191399999985
51,29.57687999999976,46.84744849999984
52,29.531849499999765,46.84181349999986
53,29.519853999999782,46.836557999999854
54,29.492385499999756,46.83302599999985
55,29.48350249999976,46.83240949999984
56,29.478704499999765,46.83590049999984
57,27.489135999999775,48.40503049999984
58,27.482853499999777,48.40582649999985
59,27.474212499999766,48.40529649999985
60,27.46843949999976,48.406502999999844
61,27.460054499999785,48.409905999999836
62,27.447537499999783,48.40924299999983
63,27.445281999999764,48.408817499999856
64,27.44223999999977,48.409027999999836
65,27.43303949999978,48.41104199999984
66,27.425570499999765,48.410941999999835
67,27.41986849999978,48.412607999999835
68,27.414298499999774,48.41224699999984
69,27.40715499999976,48.40988099999984
70,27.39645299999978,48.41175699999985
71,27.386019999999775,48.40923749999985
72,27.38176699999977,48.41094699999985
73,27.37856949999977,48.41360899999984
74,27.375550499999775,48.430323499999844
75,27.375812499999768,48.432033999999845
76,28.50624199999976,45.704574499999836
77,28.510405499999763,45.71337899999986
78,28.512434999999783,45.72349499999984
79,28.516844499999763,45.732447499999836
80,28.519578999999766,45.73806949999985
81,28.52257199999977,45.738628499999834
82,28.529405999999767,45.73524499999985
83,28.535788499999768,45.733899999999835
84,28.539145499999762,45.73713549999985
85,28.53657899999976,45.74939399999985
86,28.53188849999978,45.76002999999986
87,28.526998999999762,45.763202499999835
88,28.526325999999784,45.766526499999856
89,28.52873699999978,45.767839999999836
90,28.53341649999976,45.76730199999986
91,28.535381499999772,45.762664999999856
92,28.541767999999763,45.75946199999984
93,28.544261999999776,45.75255399999986
94,28.550321999999767,45.74644649999985
95,28.553455999999784,45.739576499999856
96,28.56137599999977,45.73059949999984
97,28.564093999999784,45.726721499999854
98,27.786925499999768,47.19981849999985
99,27.791811499999767,47.19962649999985
100,27.796085499999776,47.20073799999986
101,28.989439999999774,46.345450499999856
102,28.989878499999776,46.338527999999855
103,28.983810499999777,46.32695349999986
104,28.722151499999768,48.00568499999986
105,28.726238499999766,48.00553899999986
106,28.726695499999778,48.006605999999834
107,28.73850399999978,48.00576399999986
108,28.74532149999976,48.00409449999984
109,28.746524499999765,48.00539849999984
110,28.740013999999775,48.01198149999985
111,28.726910999999774,48.016249499999844
112,28.721965499999783,48.01874199999983
113,28.722985999999764,48.02636149999984
114,28.73090149999976,48.03610199999986
115,28.741315999999784,48.046909499999856
116,28.747652999999758,48.05482249999986
117,28.753319999999775,48.059390499999836
118,28.756480499999782,48.066538999999835
119,28.75874399999978,48.069885999999855
120,28.763969999999773,48.07049999999984
121,28.77306299999978,48.07005349999986
122,28.78215149999977,48.071278499999835
123,28.793053499999758,48.07508849999985
124,28.81009249999977,48.080269499999844
125,28.815546499999783,48.08270299999984
126,28.82394999999977,48.087420999999836
127,28.837070499999783,48.09032999999985
128,28.85476449999976,48.094914999999844
129,28.147973999999778,46.26545199999984
130,28.136729499999774,46.26287749999986
131,28.127778999999776,46.26010149999985
132,28.20048099999977,45.472082999999856
133,28.192978499999782,45.47370349999986
134,28.182556999999775,45.481003499999844
135,28.179240499999764,45.488331499999845
136,28.178567499999758,45.493877499999854
137,28.175288499999766,45.50076599999986
138,28.165109499999772,45.50576549999985
139,28.166387499999757,45.50978949999984
140,28.16656699999976,45.51670999999985
141,28.16780149999977,45.52086199999985
142,28.16728249999977,45.52453199999985
143,28.166356999999778,45.53646599999985
144,28.167507499999772,45.54659299999986
145,28.165142499999774,45.54781649999984
146,28.15945949999977,45.55597299999985
147,28.15758999999977,45.56118649999985
148,28.16360199999977,45.56902499999984
149,28.16363549999977,45.57225299999985
150,28.161719999999775,45.57692399999985
151,28.15966249999977,45.58679549999985
152,28.161126999999766,45.59134799999984
153,28.161596499999774,45.59853099999984
154,28.162972999999766,45.60367449999984
155,28.16928249999978,45.61529849999985
156,28.16986499999976,45.61795899999984
157,28.16811999999976,45.63551599999985
158,28.16881349999977,45.63739349999986
159,28.174255999999758,45.64312049999984
160,28.17486699999978,45.647583499999854
161,28.172958499999766,45.650036999999855
162,28.169809499999758,45.65767149999985
163,28.166958499999765,45.66632049999984
164,28.168072499999766,45.66925649999985
165,28.169393999999784,45.677185999999836
166,28.168819999999783,45.67841249999984
167,28.170830999999765,45.68488299999984
168,28.17016949999976,45.69434799999985
169,28.171510999999782,45.70627699999986
170,28.171462499999762,45.71448549999985
171,28.17003699999978,45.72441649999985
172,28.166662999999772,45.73530799999986
173,28.169517499999785,45.74390999999986
174,28.169645499999774,45.747228499999835
175,28.168102999999775,45.75316749999985
176,28.163261499999777,45.758841499999846
177,28.158849499999775,45.76250549999986
178,28.159704499999776,45.76646899999986
179,28.167790999999767,45.77131349999985
180,28.170335999999764,45.774586999999855
181,28.17284049999978,45.78839699999986
182,28.175600999999773,45.79332349999984
183,28.175554999999775,45.796654499999846
184,28.17170049999976,45.804256999999836
185,28.172608499999768,45.808973999999836
186,28.17628199999976,45.81996549999985
187,28.178009999999773,45.82610949999986
188,28.183471999999767,45.83243349999984
189,28.186171499999773,45.838377999999835
190,28.188099999999764,45.845800499999854
191,28.188240999999778,45.849901999999844
192,28.18603349999978,45.85670149999984
193,28.18127149999978,45.86156549999984
194,28.175623499999773,45.87028199999986
195,28.175679499999774,45.87564499999985
196,28.174917999999764,45.88145699999984
197,28.192567999999767,45.92224899999985
198,28.189374499999758,45.916389999999836
199,28.186160499999772,45.91287099999985
200,28.185824499999768,45.91048449999985
201,28.177405999999763,45.89018899999985
202,28.17496399999976,45.883541499999836
203,28.95290799999978,46.80534749999984
204,28.952989999999772,46.80860399999983
205,28.954901999999777,46.812741999999844
206,28.955802999999776,46.81953099999984
207,28.952088499999775,46.83087949999984
208,28.95106249999978,46.839169999999854
209,28.95185849999976,46.84714449999984
210,28.952267999999776,46.85496249999986
211,28.94919399999978,46.86546849999985
212,28.95392899999976,46.86827849999986
213,28.963353999999782,46.87026449999985
214,28.968564999999757,46.87358599999985
215,28.970853999999775,46.877159499999834
216,28.97120499999977,46.87986199999983
217,28.976021999999773,46.883402499999846
218,28.98113799999976,46.88853499999985
219,29.010622499999783,46.89319449999985
220,29.016205999999784,46.89409249999986
221,29.018480499999782,46.89651499999985
222,29.005234499999773,46.92062399999983
223,29.001643499999773,46.92265799999984
224,28.996819999999758,46.92319899999984
225,28.990009999999756,46.92235799999983
226,28.979890999999782,46.91873349999986
227,28.974648499999773,46.91872999999984
228,28.97248399999978,46.919797999999844
229,28.96973399999976,46.92425749999984
230,28.96729499999978,46.93148049999985
231,28.96524249999976,46.933414499999856
232,28.95199649999978,46.937680999999856
233,27.879047499999785,47.84990799999986
234,27.88049099999978,47.855226499999844
235,27.87977749999976,47.85995649999984
236,27.85842249999976,47.87859299999985
237,27.857824499999765,47.88083449999985
238,27.859407499999776,47.88846399999986
239,27.855321499999775,47.89450199999985
240,27.85397649999976,47.90134899999984
241,27.84522549999977,47.907973999999854
242,27.84421699999976,47.910318999999845
243,27.845932499999776,47.91465499999984
244,27.844455499999782,47.91808399999985
245,27.838316999999762,47.92466249999984
246,27.83119249999976,47.928109499999834
247,27.830209999999767,47.93428349999985
248,27.834169499999774,47.93882049999985
249,27.83801349999976,47.94985249999985
