,temperature,energy,std_energy,abs_magnetization,std_magnetization,heat,std_heat,susceptibility,std_susceptibility
0,1.2130075659799042,-86.652,8.671268419325976,0.52034375,0.12022398935814557,51.10204035540202,2.2853527204723285,0.01191567804073116,0.0005328853219415277
1,1.2375127693330337,-85.202,8.219683448892663,0.5214375,0.12034863093841158,44.11749116162787,1.9729941846829215,0.011703954357219395,0.0005234167509659485
2,1.262017972686163,-84.356,8.394359058320056,0.5075,0.11799265072452605,44.24294254739723,1.9786045412119582,0.011031749092579817,0.0004933548176346018
3,1.2865231760392923,-83.352,8.161133254640559,0.382390625,0.23120632558438875,40.240716946847115,1.7996195711295588,0.04155103148223561,0.0018582186185902533
4,1.3110283793924218,-82.444,8.273987188774225,0.4874375,0.11252124799343456,39.829559433938215,1.781232048163078,0.009657328131880397,0.0004318888436781124
5,1.3355335827455512,-80.838,8.729361717788994,0.436578125,0.13757235223550324,42.722371602459205,1.9106025412621082,0.014171228896170129,0.0006337566227309143
6,1.3600387860986805,-79.448,8.770820714163527,0.074109375,0.4559794122164228,41.588942679133126,1.859914058857678,0.1528759521349037,0.006836820421972976
7,1.38454398945181,-78.562,9.041911081181897,0.392359375,0.17423709194366271,42.648812806595785,1.9073128919042353,0.02192676031983961,0.000980594532030128
8,1.4090491928049393,-78.612,9.088094189652747,0.4055,0.15822015417607202,41.59999974103165,1.8604085456984085,0.017766318816496783,0.0007945339316724084
9,1.4335543961580686,-76.784,8.921061820209522,0.398734375,0.14076871042239597,38.72618751871621,1.7318877560250672,0.01382286565971328,0.0006181773451793274
10,1.458059599511198,-75.472,8.783234939360327,0.332796875,0.19130360704482124,36.287616766147096,1.6228315566113198,0.02509984508220942,0.001122499196570681
11,1.4825648028643275,-73.958,9.143644568770158,0.31525,0.20184756005461152,38.03744179335951,1.7010861108028676,0.027481050016353602,0.0012289899185927672
12,1.507070006217457,-74.252,8.858470296840194,0.31559375,0.19842199496511848,34.5502037962309,1.5451320864968718,0.026124392313237085,0.001168318341665422
13,1.5315752095705861,-71.858,9.115033516120498,0.048375,0.3407234605402158,35.419292630997624,1.5839989207573613,0.07579939648869696,0.0033898520640437057
14,1.5560804129237156,-72.6,9.712260293052282,0.37584375,0.15909985747459832,38.95619707188651,1.7421740959523297,0.016267002937770683,0.0007274824871808806
15,1.580585616276845,-70.31,9.297736283633775,0.11065625,0.24193599642712843,34.60337003494766,1.5475097529744448,0.03703249337740097,0.001656143451363587
16,1.6050908196299742,-70.382,9.129626279317243,0.322421875,0.18197844928963258,32.35242049252501,1.4468442291588632,0.020631951538725844,0.0009226889229814474
17,1.6295960229831037,-70.254,9.43692132000686,0.32753125,0.16639308633380023,33.53518882894251,1.4997392371961404,0.01698989123022336,0.0007598110344221393
18,1.6541012263362331,-68.188,9.371694403895168,0.276234375,0.17488274461831382,32.100520154934074,1.4355789035906934,0.018489783985576647,0.0008268882776207275
19,1.6786064296893626,-68.008,9.475860699693722,0.2819375,0.17540415384904656,31.866881902429633,1.4251302832958095,0.018328666352835053,0.0008196828780370465
20,1.703111633042492,-66.59,9.82017820612233,0.01865625,0.2969442205485527,33.247003350043016,1.4868511907771884,0.05177339430162154,0.00231537658168652
21,1.7276168363956212,-65.388,9.252970117751381,0.189703125,0.1991014476959155,28.6858328622171,1.282869445422296,0.022945705112086302,0.0010261631284457882
22,1.7521220397487507,-65.31,9.807543015454993,0.040453125,0.2995838907023529,31.332261174357907,1.4012213174928334,0.05122389053517603,0.0022908020261732335
23,1.77662724310188,-65.846,9.578323652915472,0.046,0.33164586605104845,29.066074402747503,1.2998743640722004,0.061908867431705095,0.0027686487197463084
24,1.8011324464550094,-63.732,9.914039338231415,0.233078125,0.22993933419950008,30.29772196695399,1.3549553176299551,0.029354919187743408,0.0013127918955561434
25,1.8256376498081388,-63.722,9.901652185367855,0.145,0.2846279781354953,29.416172699676213,1.3155312358869904,0.044375227442320704,0.0019845205015608645
26,1.8501428531612683,-62.074,9.553770145863883,0.10353125,0.24423435650710057,26.664844287461047,1.1924880887241969,0.032240981174245606,0.0014418605113380833
27,1.8746480565143977,-61.196,10.05671835143055,0.08440625,0.2610901480900562,28.778826634644822,1.2870282533549466,0.036363127037527726,0.0016262084786074508
28,1.899153259867527,-61.348,9.7257851096968,0.161421875,0.21590982038135592,26.225834285097353,1.1728549645624455,0.024546228849566934,0.0010977407259779625
29,1.9236584632206564,-60.944,9.928789654333503,0.2179375,0.16823365448090344,26.64015117941724,1.191383779360963,0.01471288331121672,0.0006579801445780556
30,1.9481636665737856,-59.656,10.242346606124984,0.064015625,0.25321545017827085,27.640637674500006,1.2361268956324745,0.03291205215922547,0.0014718717181409376
31,1.972668869926915,-59.422,10.056734857795545,0.021640625,0.26993505756521213,25.989960424460616,1.1623063648324645,0.03693723585014749,0.0016518834052374406
32,1.9971740732800445,-58.51,9.799790814093942,0.06075,0.24706255533771201,24.07696667462905,1.0767546835293522,0.030563137718762567,0.001366825070896819
33,2.021679276633174,-57.898,9.729830214345982,0.000390625,0.25084446000506844,23.162530547312226,1.0358598566941108,0.031124097596738395,0.0013919119592928977
34,2.0461844799863034,-58.024,9.57702584313105,0.023265625,0.2560955513016272,21.90643695926603,0.9796856437146527,0.03205230615224067,0.0014334227078408972
35,2.070689683339433,-56.226,9.984634394909008,0.0126875,0.231729157301687,23.250606954112694,1.0397987533505064,0.025932616932320716,0.0011597418859026238
36,2.0951948866925623,-57.068,10.001368706332148,0.137828125,0.22536589119054679,22.78610137065245,1.0190254321396002,0.02424107906844181,0.0010840940128996632
37,2.1197000900456913,-56.484,9.93809559221484,0.04290625,0.2734301266863026,21.981509013419892,0.9830429680406243,0.03527104354563476,0.0015773690201078907
38,2.1442052933988207,-54.954,10.049173299331642,0.0221875,0.22544855462222416,21.96483493329913,0.9822972805083783,0.02370437706581867,0.001060091969669151
39,2.16871049675195,-54.522,9.626189069408516,0.1423125,0.2091301833637364,19.70178665657108,0.8810906848458248,0.020166561493224662,0.0009018760474256001
40,2.1932157001050796,-54.554,10.310241704247288,0.126734375,0.23303820801852299,22.099121060841057,0.9883027387007574,0.024761270126728747,0.0011073576642520063
41,2.2177209034582086,-53.93,10.156136076284131,0.020109375,0.25775502721137056,20.972163855825286,0.9379036803377888,0.02995762629514591,0.0013397457768096286
42,2.242226106811338,-52.182,10.327384760915997,0.0261875,0.23703749373780514,21.21396780378029,0.9487174816348929,0.025058477941550247,0.001120649201799707
43,2.2667313101644675,-52.642,9.926320365573538,0.00825,0.23947330716334544,19.176815425964644,0.8576132576884706,0.025299630611970957,0.0011314338770800332
44,2.291236513517597,-53.276,9.915433626423,0.023890625,0.2482089942648823,18.72766275790031,0.8375265397271255,0.026888409149608824,0.0012024862133070528
45,2.3157417168707264,-51.69,10.109792282732618,0.01053125,0.23816709560660873,19.059180655112584,0.8523524708056143,0.02449477202765874,0.0010954395069441062
46,2.340246920223856,-50.624,10.454598222791729,0.01009375,0.22209973433614796,19.956819517327244,0.8924961011087652,0.021078242456342603,0.000942647659572084
47,2.3647521235769853,-50.25,9.863543987837232,0.0024375,0.2094552458163796,17.39781558855091,0.7780539663201069,0.018552261593337248,0.000829682361181213
48,2.3892573269301147,-50.672,10.013012333958248,0.050296875,0.19914185954893907,17.56320009698491,0.7854501863857832,0.01659824573000853,0.0007422961151908939
49,2.413762530283244,-50.15,10.290262387325214,0.000515625,0.22941411823705266,18.174556212196165,0.8127908630272344,0.021804480343933577,0.0009751260052618695
50,2.4382677336363736,-49.058,10.45105908508798,0.028359375,0.2134999308172824,18.372058641876887,0.8216234401969836,0.018694509971226233,0.0008360439020341899
51,2.462772936989503,-49.268,10.311555459774244,0.01246875,0.22547107587157936,17.530714570380677,0.7839973894703444,0.020642262748278763,0.0009231500542912588
52,2.487278140342632,-49.428,10.201608500623811,0.06071875,0.20510513453089738,16.822424961587988,0.7523217152100006,0.016913314007231398,0.0007563863968993755
53,2.5117833436957615,-48.592,9.945528442471018,0.02296875,0.21840324078625184,15.678025810751523,0.7011426293167332,0.01899048168531654,0.0008492801594766511
54,2.536288547048891,-47.034,10.167932139820762,0.029328125,0.19978862792864205,16.071927217391643,0.718758435750335,0.015737758188457386,0.0007038139424568932
55,2.5607937504020204,-47.008,10.628261193628994,0.0125625,0.20687971104907799,17.22563478575754,0.7703538067307777,0.01671326120544887,0.0007474397636218751
56,2.5852989537551494,-46.894,11.02981250973923,0.0769375,0.20008678781031494,18.201815983723655,0.814009957070966,0.01548552928399229,0.0006925339229314081
57,2.609804157108279,-46.606,10.545935899672441,0.026234375,0.17933114051659954,16.328805553341404,0.730246384172949,0.012322632666283275,0.0005510848860713777
58,2.6343093604614083,-46.718,10.11476524690514,0.009796875,0.20394418409116102,14.742735207983566,0.6593151619866151,0.01578904545110988,0.0007061075785703105
59,2.6588145638145377,-46.03,10.145299404157573,0.028984375,0.2000622309188678,14.559740635802688,0.6511313959284164,0.01505366217898687,0.000673220238850645
60,2.683319767167667,-44.666,10.267056248019683,0.012875,0.18902570923025258,14.640200438341475,0.6547296676870752,0.013315863128647895,0.0005955035026947944
61,2.7078249705207966,-45.01,10.874001103549695,0.017859375,0.18799449831440382,16.126405197950145,0.7211947651064495,0.013051778376091663,0.0005836932735240554
62,2.732330173873926,-44.4,10.52577788099293,0.0235625,0.19853832084449088,14.840278318538145,0.6636774225053514,0.014426318320037988,0.0006451645685731102
63,2.7568353772270555,-44.446,9.947516473974797,0.0181875,0.18563466936095208,13.019900569132677,0.5822676546573773,0.012499923192153603,0.0005590135594236324
