,n_step,energy,average_magnetization
0,0.0,-75.0,-0.359375
1,1.0,-113.0,-0.609375
2,2.0,-113.0,-0.625
3,3.0,-117.0,-0.65625
4,4.0,-113.0,-0.609375
5,5.0,-117.0,-0.671875
6,6.0,-119.0,-0.671875
7,7.0,-115.0,-0.6875
8,8.0,-117.0,-0.671875
9,9.0,-119.0,-0.671875
10,10.0,-117.0,-0.6875
11,11.0,-117.0,-0.703125
12,12.0,-119.0,-0.703125
13,13.0,-119.0,-0.71875
14,14.0,-119.0,-0.71875
15,15.0,-117.0,-0.6875
16,16.0,-119.0,-0.703125
17,17.0,-117.0,-0.6875
18,18.0,-117.0,-0.6875
19,19.0,-119.0,-0.6875
20,20.0,-117.0,-0.703125
21,21.0,-119.0,-0.703125
22,22.0,-117.0,-0.6875
23,23.0,-113.0,-0.671875
24,24.0,-119.0,-0.703125
25,25.0,-115.0,-0.71875
26,26.0,-119.0,-0.734375
27,27.0,-119.0,-0.75
28,28.0,-119.0,-0.75
29,29.0,-119.0,-0.75
30,30.0,-115.0,-0.71875
31,31.0,-119.0,-0.71875
32,32.0,-117.0,-0.703125
33,33.0,-115.0,-0.671875
34,34.0,-117.0,-0.703125
35,35.0,-117.0,-0.703125
36,36.0,-117.0,-0.703125
37,37.0,-117.0,-0.71875
38,38.0,-119.0,-0.703125
39,39.0,-119.0,-0.703125
40,40.0,-119.0,-0.703125
41,41.0,-119.0,-0.71875
42,42.0,-117.0,-0.671875
43,43.0,-119.0,-0.703125
44,44.0,-119.0,-0.703125
45,45.0,-115.0,-0.65625
46,46.0,-117.0,-0.671875
47,47.0,-119.0,-0.71875
48,48.0,-117.0,-0.6875
49,49.0,-115.0,-0.65625
50,50.0,-115.0,-0.640625
51,51.0,-115.0,-0.640625
52,52.0,-117.0,-0.65625
53,53.0,-117.0,-0.65625
54,54.0,-117.0,-0.65625
55,55.0,-115.0,-0.6875
56,56.0,-115.0,-0.6875
57,57.0,-119.0,-0.671875
58,58.0,-119.0,-0.6875
59,59.0,-119.0,-0.6875
60,60.0,-117.0,-0.671875
61,61.0,-115.0,-0.65625
62,62.0,-119.0,-0.6875
63,63.0,-117.0,-0.671875
64,64.0,-117.0,-0.65625
65,65.0,-115.0,-0.640625
66,66.0,-119.0,-0.6875
67,67.0,-117.0,-0.65625
68,68.0,-119.0,-0.671875
69,69.0,-115.0,-0.640625
70,70.0,-117.0,-0.65625
71,71.0,-117.0,-0.65625
72,72.0,-113.0,-0.640625
73,73.0,-115.0,-0.640625
74,74.0,-117.0,-0.640625
75,75.0,-115.0,-0.671875
76,76.0,-115.0,-0.640625
77,77.0,-117.0,-0.640625
78,78.0,-113.0,-0.625
79,79.0,-113.0,-0.609375
80,80.0,-111.0,-0.625
81,81.0,-113.0,-0.65625
82,82.0,-113.0,-0.65625
83,83.0,-117.0,-0.671875
84,84.0,-117.0,-0.671875
85,85.0,-119.0,-0.6875
86,86.0,-119.0,-0.671875
87,87.0,-119.0,-0.6875
88,88.0,-117.0,-0.703125
89,89.0,-117.0,-0.703125
90,90.0,-117.0,-0.703125
91,91.0,-113.0,-0.71875
92,92.0,-113.0,-0.734375
93,93.0,-119.0,-0.765625
94,94.0,-119.0,-0.765625
95,95.0,-117.0,-0.75
96,96.0,-117.0,-0.75
97,97.0,-117.0,-0.75
98,98.0,-117.0,-0.78125
99,99.0,-115.0,-0.765625
100,100.0,-121.0,-0.78125
101,101.0,-121.0,-0.78125
102,102.0,-121.0,-0.78125
103,103.0,-121.0,-0.8125
104,104.0,-123.0,-0.828125
105,105.0,-123.0,-0.828125
106,106.0,-123.0,-0.828125
107,107.0,-123.0,-0.828125
108,108.0,-123.0,-0.828125
109,109.0,-123.0,-0.828125
110,110.0,-121.0,-0.8125
111,111.0,-121.0,-0.8125
112,112.0,-121.0,-0.8125
113,113.0,-119.0,-0.78125
114,114.0,-121.0,-0.8125
115,115.0,-121.0,-0.8125
116,116.0,-119.0,-0.796875
117,117.0,-119.0,-0.796875
118,118.0,-123.0,-0.828125
119,119.0,-121.0,-0.8125
120,120.0,-117.0,-0.78125
121,121.0,-117.0,-0.78125
122,122.0,-117.0,-0.78125
123,123.0,-119.0,-0.796875
124,124.0,-123.0,-0.828125
125,125.0,-121.0,-0.8125
126,126.0,-119.0,-0.796875
127,127.0,-115.0,-0.765625
128,128.0,-117.0,-0.765625
129,129.0,-119.0,-0.765625
130,130.0,-119.0,-0.78125
131,131.0,-119.0,-0.78125
132,132.0,-121.0,-0.796875
133,133.0,-121.0,-0.796875
134,134.0,-121.0,-0.8125
135,135.0,-119.0,-0.8125
136,136.0,-119.0,-0.8125
137,137.0,-119.0,-0.828125
138,138.0,-121.0,-0.84375
139,139.0,-119.0,-0.828125
140,140.0,-121.0,-0.828125
141,141.0,-123.0,-0.859375
142,142.0,-125.0,-0.875
143,143.0,-123.0,-0.859375
144,144.0,-119.0,-0.828125
145,145.0,-121.0,-0.84375
146,146.0,-123.0,-0.859375
147,147.0,-121.0,-0.875
148,148.0,-123.0,-0.84375
149,149.0,-123.0,-0.859375
150,150.0,-123.0,-0.859375
151,151.0,-123.0,-0.859375
152,152.0,-125.0,-0.875
153,153.0,-125.0,-0.875
154,154.0,-125.0,-0.875
155,155.0,-123.0,-0.859375
156,156.0,-121.0,-0.84375
157,157.0,-119.0,-0.828125
158,158.0,-123.0,-0.859375
159,159.0,-125.0,-0.875
160,160.0,-123.0,-0.859375
161,161.0,-121.0,-0.84375
162,162.0,-119.0,-0.828125
163,163.0,-119.0,-0.828125
164,164.0,-119.0,-0.828125
165,165.0,-121.0,-0.8125
166,166.0,-119.0,-0.796875
167,167.0,-115.0,-0.765625
168,168.0,-123.0,-0.828125
169,169.0,-121.0,-0.8125
170,170.0,-119.0,-0.796875
171,171.0,-121.0,-0.8125
172,172.0,-123.0,-0.828125
173,173.0,-123.0,-0.828125
174,174.0,-119.0,-0.796875
175,175.0,-121.0,-0.8125
176,176.0,-121.0,-0.8125
177,177.0,-121.0,-0.8125
178,178.0,-119.0,-0.796875
179,179.0,-119.0,-0.796875
180,180.0,-119.0,-0.78125
181,181.0,-119.0,-0.78125
182,182.0,-119.0,-0.78125
183,183.0,-119.0,-0.78125
184,184.0,-123.0,-0.828125
185,185.0,-123.0,-0.828125
186,186.0,-123.0,-0.828125
187,187.0,-121.0,-0.8125
188,188.0,-119.0,-0.828125
189,189.0,-117.0,-0.8125
190,190.0,-117.0,-0.84375
191,191.0,-121.0,-0.84375
192,192.0,-121.0,-0.84375
193,193.0,-123.0,-0.828125
194,194.0,-119.0,-0.78125
195,195.0,-121.0,-0.796875
196,196.0,-119.0,-0.78125
197,197.0,-121.0,-0.8125
198,198.0,-119.0,-0.796875
199,199.0,-121.0,-0.8125
200,200.0,-121.0,-0.828125
201,201.0,-117.0,-0.8125
202,202.0,-119.0,-0.828125
203,203.0,-123.0,-0.859375
204,204.0,-121.0,-0.84375
205,205.0,-123.0,-0.84375
206,206.0,-123.0,-0.84375
207,207.0,-121.0,-0.828125
208,208.0,-119.0,-0.859375
209,209.0,-121.0,-0.875
210,210.0,-121.0,-0.875
211,211.0,-121.0,-0.828125
212,212.0,-119.0,-0.8125
213,213.0,-121.0,-0.84375
214,214.0,-121.0,-0.84375
215,215.0,-123.0,-0.828125
216,216.0,-121.0,-0.8125
217,217.0,-123.0,-0.828125
218,218.0,-123.0,-0.828125
219,219.0,-121.0,-0.8125
220,220.0,-117.0,-0.78125
221,221.0,-117.0,-0.78125
222,222.0,-119.0,-0.78125
223,223.0,-123.0,-0.828125
224,224.0,-123.0,-0.828125
225,225.0,-121.0,-0.8125
226,226.0,-117.0,-0.78125
227,227.0,-123.0,-0.828125
228,228.0,-121.0,-0.8125
229,229.0,-121.0,-0.8125
230,230.0,-117.0,-0.78125
231,231.0,-115.0,-0.78125
232,232.0,-119.0,-0.78125
233,233.0,-123.0,-0.828125
234,234.0,-123.0,-0.828125
235,235.0,-123.0,-0.828125
236,236.0,-121.0,-0.84375
237,237.0,-117.0,-0.8125
238,238.0,-115.0,-0.796875
239,239.0,-117.0,-0.765625
240,240.0,-119.0,-0.796875
241,241.0,-117.0,-0.78125
242,242.0,-115.0,-0.765625
243,243.0,-119.0,-0.78125
244,244.0,-117.0,-0.78125
245,245.0,-121.0,-0.8125
246,246.0,-117.0,-0.765625
247,247.0,-117.0,-0.78125
248,248.0,-117.0,-0.765625
249,249.0,-119.0,-0.78125
250,250.0,-121.0,-0.8125
251,251.0,-121.0,-0.84375
252,252.0,-119.0,-0.828125
253,253.0,-123.0,-0.84375
254,254.0,-123.0,-0.859375
255,255.0,-125.0,-0.875
256,256.0,-123.0,-0.859375
257,257.0,-125.0,-0.875
258,258.0,-121.0,-0.84375
259,259.0,-123.0,-0.859375
260,260.0,-125.0,-0.875
261,261.0,-123.0,-0.859375
262,262.0,-125.0,-0.875
263,263.0,-125.0,-0.875
264,264.0,-121.0,-0.84375
265,265.0,-123.0,-0.859375
266,266.0,-125.0,-0.875
267,267.0,-123.0,-0.859375
268,268.0,-121.0,-0.84375
269,269.0,-117.0,-0.8125
270,270.0,-119.0,-0.828125
