,n_step,energy,average_magnetization
0,0.0,-35.0,0.0625
1,1.0,-55.0,0.09375
2,2.0,-57.0,0.203125
3,3.0,-51.0,0.140625
4,4.0,-47.0,0.109375
5,5.0,-67.0,0.1875
6,6.0,-57.0,0.046875
7,7.0,-51.0,0.0
8,8.0,-59.0,-0.21875
9,9.0,-61.0,-0.171875
10,10.0,-67.0,0.0
11,11.0,-59.0,0.171875
12,12.0,-49.0,0.09375
13,13.0,-65.0,0.171875
14,14.0,-61.0,0.140625
15,15.0,-49.0,0.078125
16,16.0,-57.0,0.25
17,17.0,-67.0,0.140625
18,18.0,-55.0,0.171875
19,19.0,-45.0,0.109375
20,20.0,-51.0,-0.078125
21,21.0,-49.0,-0.125
22,22.0,-61.0,-0.234375
23,23.0,-69.0,-0.328125
24,24.0,-67.0,-0.21875
25,25.0,-61.0,-0.078125
26,26.0,-65.0,-0.140625
27,27.0,-69.0,-0.4375
28,28.0,-75.0,-0.578125
29,29.0,-77.0,-0.625
30,30.0,-81.0,-0.578125
31,31.0,-73.0,-0.578125
32,32.0,-79.0,-0.578125
33,33.0,-77.0,-0.484375
34,34.0,-61.0,-0.390625
35,35.0,-49.0,-0.28125
36,36.0,-63.0,-0.21875
37,37.0,-73.0,-0.375
38,38.0,-59.0,-0.375
39,39.0,-79.0,-0.421875
40,40.0,-67.0,-0.453125
41,41.0,-69.0,-0.453125
42,42.0,-59.0,-0.359375
43,43.0,-81.0,-0.515625
44,44.0,-71.0,-0.4375
45,45.0,-57.0,-0.3125
46,46.0,-53.0,-0.265625
47,47.0,-59.0,-0.3125
48,48.0,-69.0,-0.4375
49,49.0,-73.0,-0.59375
50,50.0,-55.0,-0.453125
51,51.0,-57.0,-0.359375
52,52.0,-69.0,-0.390625
53,53.0,-61.0,-0.453125
54,54.0,-57.0,-0.421875
55,55.0,-41.0,-0.234375
56,56.0,-51.0,-0.15625
57,57.0,-51.0,-0.234375
58,58.0,-51.0,-0.28125
59,59.0,-57.0,-0.375
60,60.0,-69.0,-0.484375
61,61.0,-59.0,-0.375
62,62.0,-69.0,-0.40625
63,63.0,-71.0,-0.421875
64,64.0,-55.0,-0.25
65,65.0,-63.0,-0.265625
66,66.0,-75.0,-0.453125
67,67.0,-73.0,-0.5625
68,68.0,-71.0,-0.515625
69,69.0,-63.0,-0.46875
70,70.0,-69.0,-0.453125
71,71.0,-67.0,-0.359375
72,72.0,-63.0,-0.296875
73,73.0,-55.0,-0.21875
74,74.0,-53.0,-0.078125
75,75.0,-55.0,-0.171875
76,76.0,-57.0,-0.265625
77,77.0,-45.0,-0.1875
78,78.0,-63.0,-0.21875
79,79.0,-45.0,-0.203125
80,80.0,-59.0,-0.265625
81,81.0,-71.0,-0.28125
82,82.0,-61.0,-0.203125
83,83.0,-65.0,-0.1875
84,84.0,-65.0,-0.15625
85,85.0,-73.0,-0.3125
86,86.0,-59.0,-0.203125
87,87.0,-37.0,-0.125
88,88.0,-51.0,-0.125
89,89.0,-69.0,-0.0625
90,90.0,-49.0,-0.03125
91,91.0,-77.0,-0.171875
92,92.0,-77.0,-0.265625
93,93.0,-65.0,-0.203125
94,94.0,-69.0,-0.171875
95,95.0,-57.0,-0.09375
96,96.0,-49.0,0.0
97,97.0,-43.0,-0.125
98,98.0,-49.0,-0.15625
99,99.0,-49.0,-0.21875
100,100.0,-55.0,-0.3125
101,101.0,-57.0,-0.265625
102,102.0,-59.0,-0.234375
103,103.0,-47.0,-0.21875
104,104.0,-51.0,-0.125
105,105.0,-49.0,-0.15625
106,106.0,-59.0,-0.234375
107,107.0,-67.0,-0.28125
108,108.0,-55.0,-0.15625
109,109.0,-59.0,-0.140625
110,110.0,-51.0,-0.171875
111,111.0,-41.0,-0.203125
112,112.0,-53.0,-0.078125
113,113.0,-63.0,0.015625
114,114.0,-31.0,0.078125
115,115.0,-59.0,0.078125
116,116.0,-69.0,-0.140625
117,117.0,-43.0,0.0
