,n_step,energy,average_magnetization
0,0.0,-114.0,0.09433962264150944
1,1.0,-160.0,0.2
2,2.0,-164.0,0.3584905660377358
3,3.0,-170.0,0.4339622641509434
4,4.0,-176.0,0.4716981132075472
5,5.0,-180.0,0.4716981132075472
6,6.0,-182.0,0.4867924528301887
7,7.0,-190.0,0.4641509433962264
8,8.0,-188.0,0.49433962264150944
9,9.0,-190.0,0.4490566037735849
10,10.0,-192.0,0.4339622641509434
11,11.0,-184.0,0.4716981132075472
12,12.0,-178.0,0.4490566037735849
13,13.0,-194.0,0.5547169811320755
14,14.0,-198.0,0.5245283018867924
15,15.0,-192.0,0.5773584905660377
16,16.0,-176.0,0.5245283018867924
17,17.0,-194.0,0.5773584905660377
18,18.0,-196.0,0.5622641509433962
19,19.0,-184.0,0.5471698113207547
20,20.0,-192.0,0.5773584905660377
21,21.0,-204.0,0.630188679245283
22,22.0,-202.0,0.630188679245283
23,23.0,-168.0,0.5094339622641509
24,24.0,-182.0,0.5773584905660377
25,25.0,-188.0,0.5320754716981132
26,26.0,-200.0,0.6075471698113207
27,27.0,-198.0,0.6075471698113207
28,28.0,-180.0,0.5773584905660377
29,29.0,-200.0,0.6
30,30.0,-204.0,0.6150943396226415
31,31.0,-196.0,0.6528301886792452
32,32.0,-180.0,0.569811320754717
33,33.0,-198.0,0.6452830188679245
34,34.0,-182.0,0.5924528301886792
35,35.0,-196.0,0.6075471698113207
36,36.0,-186.0,0.6226415094339622
37,37.0,-192.0,0.6528301886792452
38,38.0,-192.0,0.6
39,39.0,-198.0,0.6226415094339622
40,40.0,-198.0,0.6
41,41.0,-180.0,0.6150943396226415
42,42.0,-190.0,0.5849056603773585
43,43.0,-180.0,0.5773584905660377
44,44.0,-174.0,0.539622641509434
45,45.0,-196.0,0.6528301886792452
46,46.0,-204.0,0.6754716981132075
47,47.0,-198.0,0.6150943396226415
48,48.0,-194.0,0.6075471698113207
49,49.0,-190.0,0.6075471698113207
50,50.0,-202.0,0.6830188679245283
51,51.0,-192.0,0.630188679245283
52,52.0,-198.0,0.6377358490566037
53,53.0,-198.0,0.6679245283018868
54,54.0,-192.0,0.630188679245283
55,55.0,-182.0,0.569811320754717
56,56.0,-194.0,0.5471698113207547
57,57.0,-202.0,0.6150943396226415
58,58.0,-196.0,0.5320754716981132
59,59.0,-196.0,0.6075471698113207
60,60.0,-180.0,0.569811320754717
61,61.0,-182.0,0.5924528301886792
62,62.0,-190.0,0.5849056603773585
63,63.0,-204.0,0.5849056603773585
64,64.0,-196.0,0.5547169811320755
65,65.0,-202.0,0.5471698113207547
66,66.0,-196.0,0.5849056603773585
67,67.0,-192.0,0.6
68,68.0,-186.0,0.6150943396226415
69,69.0,-202.0,0.6150943396226415
70,70.0,-196.0,0.6377358490566037
71,71.0,-200.0,0.6679245283018868
72,72.0,-198.0,0.6528301886792452
73,73.0,-186.0,0.6377358490566037
74,74.0,-176.0,0.6075471698113207
75,75.0,-194.0,0.660377358490566
76,76.0,-186.0,0.6226415094339622
77,77.0,-180.0,0.5018867924528302
78,78.0,-168.0,0.49433962264150944
79,79.0,-194.0,0.569811320754717
80,80.0,-192.0,0.5018867924528302
81,81.0,-200.0,0.6
82,82.0,-198.0,0.5245283018867924
83,83.0,-188.0,0.539622641509434
84,84.0,-192.0,0.5849056603773585
85,85.0,-200.0,0.6150943396226415
86,86.0,-184.0,0.5773584905660377
87,87.0,-198.0,0.660377358490566
88,88.0,-194.0,0.6226415094339622
89,89.0,-200.0,0.660377358490566
90,90.0,-178.0,0.5773584905660377
91,91.0,-178.0,0.569811320754717
92,92.0,-194.0,0.5622641509433962
93,93.0,-188.0,0.5622641509433962
94,94.0,-204.0,0.539622641509434
95,95.0,-194.0,0.5169811320754717
96,96.0,-180.0,0.49433962264150944
97,97.0,-178.0,0.569811320754717
98,98.0,-196.0,0.5094339622641509
99,99.0,-184.0,0.4716981132075472
100,100.0,-198.0,0.5320754716981132
101,101.0,-190.0,0.4188679245283019
102,102.0,-192.0,0.4867924528301887
103,103.0,-190.0,0.4490566037735849
104,104.0,-182.0,0.49433962264150944
105,105.0,-180.0,0.49433962264150944
106,106.0,-186.0,0.6
107,107.0,-202.0,0.6754716981132075
108,108.0,-188.0,0.569811320754717
109,109.0,-202.0,0.5773584905660377
110,110.0,-202.0,0.6226415094339622
111,111.0,-204.0,0.6377358490566037
112,112.0,-186.0,0.6226415094339622
113,113.0,-194.0,0.6150943396226415
114,114.0,-198.0,0.6528301886792452
115,115.0,-194.0,0.5924528301886792
116,116.0,-204.0,0.630188679245283
117,117.0,-194.0,0.6377358490566037
118,118.0,-196.0,0.6150943396226415
119,119.0,-206.0,0.6377358490566037
120,120.0,-196.0,0.6452830188679245
121,121.0,-182.0,0.539622641509434
122,122.0,-188.0,0.5622641509433962
123,123.0,-192.0,0.5773584905660377
124,124.0,-190.0,0.5320754716981132
125,125.0,-180.0,0.5622641509433962
126,126.0,-176.0,0.5094339622641509
127,127.0,-194.0,0.5622641509433962
128,128.0,-184.0,0.569811320754717
129,129.0,-186.0,0.630188679245283
130,130.0,-186.0,0.6
131,131.0,-190.0,0.569811320754717
132,132.0,-190.0,0.5773584905660377
133,133.0,-186.0,0.5924528301886792
134,134.0,-184.0,0.6150943396226415
135,135.0,-182.0,0.6075471698113207
136,136.0,-176.0,0.539622641509434
137,137.0,-194.0,0.6452830188679245
138,138.0,-200.0,0.660377358490566
139,139.0,-186.0,0.5773584905660377
140,140.0,-186.0,0.6
141,141.0,-174.0,0.6075471698113207
142,142.0,-200.0,0.6
143,143.0,-202.0,0.6150943396226415
144,144.0,-192.0,0.5547169811320755
145,145.0,-204.0,0.5773584905660377
146,146.0,-200.0,0.569811320754717
147,147.0,-196.0,0.5773584905660377
148,148.0,-206.0,0.5547169811320755
149,149.0,-188.0,0.49433962264150944
150,150.0,-192.0,0.5547169811320755
