,n_step,energy,average_magnetization
135,135.0,-17.0,0.0
136,136.0,-13.0,0.0625
137,137.0,-9.0,0.0
138,138.0,-5.0,0.25
139,139.0,3.0,0.1875
140,140.0,-9.0,0.3125
141,141.0,-23.0,0.75
142,142.0,-9.0,0.375
143,143.0,-15.0,0.625
144,144.0,-11.0,0.375
145,145.0,-9.0,0.1875
146,146.0,-7.0,0.0
147,147.0,-5.0,0.125
148,148.0,-15.0,0.0625
149,149.0,-15.0,0.1875
150,150.0,-15.0,0.25
151,151.0,-19.0,0.25
152,152.0,-9.0,0.0
153,153.0,-21.0,-0.1875
154,154.0,-17.0,-0.25
155,155.0,-9.0,-0.125
156,156.0,-9.0,0.125
157,157.0,-13.0,0.3125
158,158.0,-15.0,0.3125
159,159.0,-15.0,0.5
160,160.0,-15.0,0.4375
161,161.0,-13.0,0.0625
162,162.0,-7.0,-0.25
163,163.0,-11.0,-0.375
164,164.0,-15.0,-0.375
165,165.0,-15.0,-0.3125
166,166.0,-11.0,0.25
167,167.0,-7.0,-0.1875
168,168.0,-17.0,-0.3125
169,169.0,-9.0,0.25
170,170.0,-21.0,0.3125
171,171.0,-17.0,0.375
172,172.0,-7.0,0.0
173,173.0,-11.0,0.0625
174,174.0,-5.0,-0.3125
175,175.0,-17.0,0.0
176,176.0,-9.0,0.1875
177,177.0,-7.0,0.25
178,178.0,-5.0,-0.125
179,179.0,-5.0,-0.25
180,180.0,-9.0,-0.0625
181,181.0,-13.0,-0.3125
182,182.0,-17.0,0.0
183,183.0,-9.0,-0.125
184,184.0,-15.0,0.0625
185,185.0,-9.0,0.1875
186,186.0,1.0,0.0
187,187.0,-13.0,-0.125
188,188.0,-17.0,-0.125
189,189.0,-5.0,0.0
190,190.0,-17.0,0.4375
191,191.0,-13.0,0.5
192,192.0,-13.0,0.5
193,193.0,-11.0,0.125
194,194.0,-11.0,-0.0625
195,195.0,-17.0,0.4375
196,196.0,-5.0,0.125
197,197.0,-7.0,0.0625
198,198.0,-11.0,0.25
199,199.0,1.0,0.1875
200,200.0,-1.0,0.0
201,201.0,-5.0,-0.3125
202,202.0,-15.0,0.0
203,203.0,-17.0,0.375
204,204.0,-3.0,0.0
205,205.0,-7.0,0.125
206,206.0,-15.0,0.1875
207,207.0,-1.0,-0.25
208,208.0,-11.0,0.125
209,209.0,-5.0,0.0
210,210.0,-3.0,0.0625
211,211.0,-9.0,0.125
212,212.0,-13.0,-0.0625
213,213.0,-13.0,-0.3125
214,214.0,-11.0,0.0
215,215.0,-15.0,-0.375
216,216.0,-15.0,-0.5625
217,217.0,-7.0,0.0
218,218.0,-3.0,0.0625
219,219.0,-11.0,0.375
220,220.0,-11.0,0.375
221,221.0,-19.0,0.5625
222,222.0,-13.0,0.3125
223,223.0,-13.0,0.4375
224,224.0,-13.0,0.5
225,225.0,-11.0,0.3125
226,226.0,-17.0,0.25
227,227.0,-19.0,0.5625
228,228.0,-13.0,0.3125
229,229.0,-13.0,-0.125
230,230.0,-17.0,0.0
231,231.0,-15.0,0.25
232,232.0,-9.0,-0.1875
233,233.0,7.0,0.1875
234,234.0,-3.0,0.3125
235,235.0,-13.0,0.25
236,236.0,-21.0,0.25
237,237.0,-11.0,0.3125
238,238.0,-7.0,0.1875
239,239.0,-15.0,0.25
240,240.0,-3.0,0.0625
241,241.0,-15.0,-0.375
242,242.0,-17.0,-0.3125
243,243.0,-13.0,-0.0625
244,244.0,-13.0,0.125
245,245.0,-15.0,-0.125
246,246.0,-19.0,0.0625
247,247.0,-7.0,-0.125
248,248.0,-19.0,-0.1875
249,249.0,-11.0,0.25
250,250.0,-9.0,0.1875
251,251.0,-15.0,0.625
252,252.0,-15.0,0.4375
253,253.0,-21.0,0.6875
254,254.0,-17.0,0.375
255,255.0,-21.0,0.5625
256,256.0,-23.0,0.8125
257,257.0,-5.0,0.25
258,258.0,-5.0,0.0
259,259.0,-13.0,-0.1875
260,260.0,-13.0,-0.0625
261,261.0,-15.0,-0.375
262,262.0,-13.0,-0.125
263,263.0,-21.0,0.0625
264,264.0,-19.0,-0.125
265,265.0,-9.0,-0.125
266,266.0,-9.0,-0.3125
267,267.0,-17.0,-0.5625
268,268.0,-11.0,-0.4375
269,269.0,-9.0,-0.4375
270,270.0,-13.0,-0.1875
271,271.0,-17.0,-0.3125
272,272.0,-11.0,-0.0625
273,273.0,-9.0,0.0625
274,274.0,-5.0,0.1875
275,275.0,-11.0,0.0
276,276.0,-23.0,0.25
277,277.0,-15.0,-0.1875
278,278.0,-5.0,-0.0625
279,279.0,-13.0,0.125
280,280.0,-11.0,-0.0625
281,281.0,-13.0,-0.0625
282,282.0,-9.0,-0.0625
283,283.0,-11.0,0.4375
284,284.0,-7.0,0.3125
285,285.0,-15.0,0.3125
286,286.0,-19.0,0.5625
287,287.0,-13.0,0.375
288,288.0,-15.0,0.1875
289,289.0,-17.0,0.25
290,290.0,-19.0,0.625
291,291.0,-19.0,0.5625
292,292.0,-15.0,0.5625
293,293.0,-11.0,0.0625
294,294.0,-11.0,0.1875
295,295.0,-13.0,0.0625
296,296.0,-21.0,0.3125
297,297.0,-21.0,0.375
298,298.0,-15.0,0.0
299,299.0,-13.0,-0.1875
300,300.0,-17.0,-0.1875
301,301.0,-17.0,-0.0625
302,302.0,-15.0,0.0
303,303.0,-11.0,0.375
304,304.0,-13.0,0.1875
305,305.0,3.0,0.0625
306,306.0,-5.0,0.25
307,307.0,-9.0,0.4375
308,308.0,-5.0,0.3125
309,309.0,-7.0,0.25
310,310.0,-5.0,0.1875
311,311.0,-13.0,-0.0625
312,312.0,-19.0,-0.0625
313,313.0,-15.0,0.0
314,314.0,-15.0,0.375
315,315.0,-13.0,0.25
316,316.0,-15.0,0.3125
317,317.0,-13.0,0.0
318,318.0,-3.0,0.0
319,319.0,-15.0,0.5625
320,320.0,-13.0,0.0
321,321.0,-11.0,0.0
322,322.0,-13.0,-0.0625
323,323.0,-9.0,-0.3125
324,324.0,-7.0,-0.0625
325,325.0,-17.0,-0.5
326,326.0,-15.0,-0.3125
327,327.0,-17.0,-0.375
328,328.0,-17.0,-0.25
329,329.0,-7.0,0.0625
330,330.0,-11.0,0.0625
331,331.0,-15.0,0.0
332,332.0,-13.0,-0.125
333,333.0,-7.0,-0.125
334,334.0,-1.0,0.0
335,335.0,-7.0,-0.3125
336,336.0,-11.0,-0.3125
337,337.0,-17.0,-0.25
338,338.0,-17.0,-0.25
339,339.0,-9.0,0.1875
340,340.0,-7.0,-0.125
341,341.0,-9.0,0.25
342,342.0,-19.0,0.3125
343,343.0,-13.0,0.3125
344,344.0,-15.0,0.25
345,345.0,-19.0,0.25
346,346.0,-17.0,0.5
347,347.0,1.0,0.1875
348,348.0,-15.0,0.1875
349,349.0,-15.0,0.3125
350,350.0,-5.0,-0.0625
351,351.0,-11.0,0.0
352,352.0,-15.0,-0.125
353,353.0,-15.0,-0.3125
354,354.0,-7.0,0.0
355,355.0,-1.0,0.0625
356,356.0,-11.0,0.25
357,357.0,-5.0,0.0625
358,358.0,-11.0,-0.125
359,359.0,-13.0,0.125
360,360.0,-11.0,0.125
361,361.0,-11.0,0.3125
362,362.0,-19.0,0.5625
363,363.0,-15.0,0.1875
364,364.0,-13.0,0.25
365,365.0,-17.0,0.3125
366,366.0,-15.0,0.5
367,367.0,-19.0,0.5625
368,368.0,-11.0,0.25
369,369.0,-9.0,0.1875
370,370.0,-5.0,-0.25
371,371.0,-19.0,-0.375
372,372.0,-11.0,-0.125
373,373.0,-9.0,-0.25
374,374.0,-9.0,-0.25
375,375.0,-13.0,0.0625
376,376.0,-13.0,0.375
377,377.0,-13.0,0.25
378,378.0,-9.0,-0.0625
379,379.0,-7.0,-0.125
380,380.0,-17.0,-0.375
381,381.0,-5.0,-0.1875
382,382.0,-7.0,-0.0625
383,383.0,-15.0,0.1875
384,384.0,-11.0,0.4375
385,385.0,-11.0,0.3125
386,386.0,-5.0,0.125
387,387.0,-11.0,0.125
388,388.0,-11.0,0.375
389,389.0,-23.0,0.6875
390,390.0,-21.0,0.6875
391,391.0,-7.0,0.25
392,392.0,-3.0,0.1875
393,393.0,-7.0,0.25
394,394.0,-11.0,0.125
395,395.0,-9.0,-0.125
396,396.0,-11.0,-0.25
397,397.0,-9.0,-0.0625
398,398.0,-13.0,0.5625
399,399.0,-13.0,0.3125
400,400.0,-15.0,0.4375
401,401.0,-13.0,0.375
402,402.0,-11.0,0.375
403,403.0,-11.0,0.3125
404,404.0,-17.0,0.3125
405,405.0,-11.0,0.0625
406,406.0,-13.0,0.3125
407,407.0,-3.0,0.1875
408,408.0,-11.0,0.125
409,409.0,-9.0,0.3125
410,410.0,-5.0,-0.0625
411,411.0,-5.0,0.0
412,412.0,-9.0,0.1875
413,413.0,-9.0,0.3125
414,414.0,-23.0,0.5625
415,415.0,-25.0,0.625
416,416.0,-17.0,0.3125
417,417.0,-11.0,0.125
418,418.0,-9.0,-0.0625
419,419.0,-11.0,-0.1875
420,420.0,-21.0,-0.5625
421,421.0,-21.0,-0.375
422,422.0,-19.0,-0.625
423,423.0,-17.0,-0.5
424,424.0,-17.0,-0.5625
425,425.0,-17.0,-0.5625
426,426.0,-15.0,-0.375
427,427.0,-11.0,-0.375
428,428.0,-9.0,-0.3125
429,429.0,-21.0,-0.5
430,430.0,-17.0,-0.5625
431,431.0,-11.0,-0.3125
432,432.0,-15.0,-0.375
433,433.0,-11.0,-0.25
434,434.0,-7.0,-0.125
435,435.0,-13.0,-0.3125
436,436.0,-19.0,-0.625
437,437.0,-21.0,-0.6875
438,438.0,-13.0,-0.4375
439,439.0,-3.0,-0.1875
440,440.0,-7.0,-0.25
441,441.0,-17.0,-0.3125
442,442.0,-17.0,-0.4375
443,443.0,-7.0,-0.1875
444,444.0,-5.0,0.0
445,445.0,-17.0,-0.375
446,446.0,-9.0,-0.25
447,447.0,3.0,0.0625
448,448.0,-3.0,-0.0625
449,449.0,-17.0,0.0625
450,450.0,-19.0,-0.1875
451,451.0,-13.0,-0.375
452,452.0,-17.0,-0.5625
453,453.0,-17.0,-0.4375
454,454.0,-11.0,-0.1875
455,455.0,-11.0,0.0625
456,456.0,-11.0,-0.0625
457,457.0,-7.0,0.1875
458,458.0,-9.0,0.125
459,459.0,-7.0,0.1875
460,460.0,-13.0,0.0
461,461.0,-19.0,0.0
462,462.0,-15.0,-0.375
463,463.0,-11.0,0.0
464,464.0,-13.0,-0.5
465,465.0,-5.0,-0.25
466,466.0,-15.0,-0.5625
467,467.0,-11.0,-0.3125
468,468.0,-11.0,-0.3125
469,469.0,-19.0,-0.625
470,470.0,-17.0,-0.4375
471,471.0,-21.0,-0.4375
472,472.0,-21.0,-0.4375
473,473.0,-17.0,-0.3125
474,474.0,-9.0,0.125
475,475.0,-13.0,0.0625
476,476.0,-15.0,0.25
477,477.0,-5.0,-0.125
478,478.0,-17.0,0.3125
479,479.0,-17.0,0.5
480,480.0,-17.0,0.4375
481,481.0,-19.0,0.625
482,482.0,-21.0,0.6875
483,483.0,-11.0,0.25
484,484.0,-17.0,0.0
485,485.0,-17.0,0.125
486,486.0,-13.0,0.375
487,487.0,-15.0,0.5625
488,488.0,-13.0,0.1875
489,489.0,-13.0,0.0625
490,490.0,-5.0,-0.125
491,491.0,-15.0,-0.125
492,492.0,-17.0,-0.375
493,493.0,-13.0,-0.25
494,494.0,-15.0,-0.0625
495,495.0,-11.0,-0.25
496,496.0,-19.0,-0.5625
497,497.0,-5.0,-0.25
498,498.0,-7.0,-0.25
499,499.0,-15.0,-0.375
500,500.0,-15.0,-0.125
501,501.0,-15.0,-0.375
502,502.0,-15.0,-0.4375
503,503.0,-9.0,-0.1875
504,504.0,-13.0,-0.3125
505,505.0,-9.0,-0.1875
506,506.0,-17.0,-0.3125
507,507.0,-13.0,-0.125
508,508.0,-7.0,-0.0625
509,509.0,-13.0,0.0
510,510.0,-17.0,0.1875
511,511.0,-11.0,0.1875
512,512.0,-15.0,0.3125
513,513.0,-21.0,0.25
514,514.0,-11.0,0.1875
515,515.0,-11.0,0.25
516,516.0,-9.0,0.125
517,517.0,-7.0,0.0
518,518.0,-13.0,0.1875
519,519.0,-13.0,0.1875
520,520.0,-11.0,0.25
521,521.0,-11.0,0.375
522,522.0,-9.0,0.375
523,523.0,-17.0,0.4375
524,524.0,-17.0,0.375
525,525.0,-17.0,0.0
526,526.0,-1.0,0.3125
527,527.0,-3.0,0.0625
528,528.0,-17.0,0.1875
529,529.0,-7.0,0.0625
530,530.0,-7.0,0.0625
531,531.0,-9.0,0.3125
532,532.0,-5.0,0.0625
533,533.0,-5.0,0.3125
534,534.0,-11.0,0.3125
535,535.0,-13.0,0.25
536,536.0,-15.0,0.3125
537,537.0,-7.0,0.0625
538,538.0,-13.0,-0.1875
539,539.0,-17.0,-0.125
540,540.0,-11.0,0.0625
541,541.0,-11.0,0.125
542,542.0,-9.0,0.0625
543,543.0,-13.0,0.0625
544,544.0,-15.0,0.0625
545,545.0,-13.0,0.4375
546,546.0,-15.0,0.125
547,547.0,-19.0,0.125
548,548.0,-19.0,0.0
549,549.0,-21.0,-0.5
550,550.0,-15.0,-0.375
551,551.0,-25.0,-0.6875
552,552.0,-23.0,-0.375
553,553.0,-15.0,-0.1875
554,554.0,-13.0,-0.25
555,555.0,-17.0,-0.25
556,556.0,-9.0,-0.125
557,557.0,-7.0,0.0625
558,558.0,-3.0,0.0
559,559.0,-9.0,-0.1875
560,560.0,-13.0,-0.375
561,561.0,-11.0,-0.125
562,562.0,-17.0,0.5
563,563.0,-9.0,0.3125
564,564.0,-15.0,0.5
565,565.0,-21.0,0.75
566,566.0,-19.0,0.625
567,567.0,-19.0,0.625
568,568.0,-17.0,0.3125
569,569.0,-5.0,0.0625
570,570.0,-17.0,-0.0625
571,571.0,-13.0,-0.0625
572,572.0,-21.0,-0.1875
573,573.0,-7.0,-0.0625
574,574.0,-15.0,-0.3125
575,575.0,-11.0,0.0
576,576.0,-7.0,-0.25
577,577.0,-9.0,-0.0625
578,578.0,-11.0,-0.25
579,579.0,-15.0,0.0
580,580.0,-11.0,-0.25
581,581.0,-23.0,-0.5625
582,582.0,-9.0,-0.125
583,583.0,-13.0,-0.375
584,584.0,-1.0,-0.125
585,585.0,-15.0,-0.0625
586,586.0,-17.0,0.375
587,587.0,-15.0,0.375
588,588.0,-11.0,0.0
589,589.0,-17.0,0.25
590,590.0,-17.0,-0.125
591,591.0,-15.0,0.25
592,592.0,-17.0,0.25
593,593.0,-5.0,-0.3125
594,594.0,-17.0,-0.0625
595,595.0,-13.0,-0.25
596,596.0,-23.0,-0.5
597,597.0,-19.0,-0.1875
598,598.0,-13.0,-0.0625
599,599.0,-19.0,0.0625
600,600.0,-7.0,0.1875
601,601.0,-3.0,-0.125
602,602.0,-13.0,0.0
603,603.0,-5.0,0.0
604,604.0,-19.0,0.3125
605,605.0,-13.0,0.25
606,606.0,-9.0,0.125
607,607.0,-9.0,0.25
608,608.0,-11.0,0.25
609,609.0,-1.0,0.125
610,610.0,-3.0,0.125
611,611.0,-1.0,-0.125
612,612.0,-13.0,-0.375
613,613.0,-11.0,-0.1875
614,614.0,-3.0,0.0625
615,615.0,-11.0,0.125
616,616.0,-3.0,-0.0625
617,617.0,-3.0,-0.0625
618,618.0,-17.0,-0.0625
619,619.0,-19.0,-0.0625
620,620.0,-9.0,-0.0625
621,621.0,-7.0,0.0
622,622.0,-9.0,-0.1875
623,623.0,-17.0,-0.375
624,624.0,-19.0,-0.3125
625,625.0,-15.0,-0.0625
626,626.0,-5.0,0.0625
627,627.0,-9.0,0.375
628,628.0,-9.0,0.3125
629,629.0,-15.0,0.4375
630,630.0,-5.0,0.25
631,631.0,-13.0,0.4375
632,632.0,-19.0,0.4375
633,633.0,-15.0,0.0
634,634.0,-17.0,0.0625
635,635.0,-13.0,0.125
636,636.0,-11.0,0.125
637,637.0,-19.0,-0.0625
638,638.0,-15.0,-0.1875
639,639.0,-15.0,0.3125
640,640.0,-19.0,0.625
641,641.0,-15.0,0.5625
642,642.0,-15.0,0.3125
643,643.0,-15.0,0.0
644,644.0,-9.0,0.1875
645,645.0,-13.0,0.4375
646,646.0,-19.0,0.625
647,647.0,-19.0,0.625
648,648.0,-13.0,0.4375
649,649.0,-5.0,0.1875
650,650.0,-5.0,-0.0625
651,651.0,-11.0,0.0625
652,652.0,-17.0,-0.1875
653,653.0,-13.0,-0.1875
654,654.0,-9.0,-0.3125
655,655.0,-15.0,-0.125
656,656.0,-13.0,-0.0625
657,657.0,-7.0,0.1875
658,658.0,-13.0,0.625
659,659.0,-11.0,0.375
660,660.0,-13.0,0.375
661,661.0,-13.0,0.3125
662,662.0,-13.0,0.4375
663,663.0,-15.0,0.4375
664,664.0,-9.0,0.375
665,665.0,-7.0,0.4375
666,666.0,-17.0,0.375
667,667.0,-15.0,0.4375
668,668.0,-17.0,0.375
669,669.0,-9.0,0.375
670,670.0,-17.0,0.1875
671,671.0,-21.0,0.1875
672,672.0,-15.0,0.25
673,673.0,-15.0,0.1875
674,674.0,-7.0,-0.3125
675,675.0,-1.0,0.25
676,676.0,-13.0,0.4375
677,677.0,-7.0,0.0625
678,678.0,-11.0,-0.25
679,679.0,-19.0,-0.5625
680,680.0,-5.0,-0.1875
681,681.0,-15.0,0.0625
682,682.0,-9.0,0.3125
683,683.0,-13.0,0.0625
684,684.0,-15.0,0.375
685,685.0,-11.0,0.125
686,686.0,-15.0,0.3125
687,687.0,-19.0,0.5625
688,688.0,-17.0,0.5625
689,689.0,-17.0,0.375
690,690.0,-13.0,0.0
691,691.0,-15.0,0.1875
692,692.0,-17.0,0.5
693,693.0,-17.0,0.5625
694,694.0,-7.0,0.4375
695,695.0,-19.0,0.3125
696,696.0,-11.0,0.4375
697,697.0,-5.0,0.1875
698,698.0,-13.0,0.125
699,699.0,-7.0,0.0
700,700.0,-1.0,0.0
701,701.0,-7.0,-0.1875
702,702.0,-3.0,-0.375
703,703.0,-7.0,0.0625
704,704.0,-9.0,-0.1875
705,705.0,-17.0,-0.5625
706,706.0,-15.0,-0.375
707,707.0,-13.0,-0.375
708,708.0,-15.0,-0.1875
709,709.0,-1.0,0.375
710,710.0,-15.0,0.375
711,711.0,-13.0,0.125
712,712.0,-11.0,0.25
713,713.0,-3.0,0.0625
714,714.0,-5.0,-0.25
715,715.0,-11.0,-0.375
716,716.0,-17.0,-0.625
717,717.0,-9.0,-0.375
718,718.0,-9.0,-0.125
719,719.0,-7.0,-0.3125
720,720.0,-13.0,-0.125
721,721.0,-9.0,0.0
722,722.0,-11.0,-0.0625
723,723.0,-19.0,0.0
724,724.0,-11.0,-0.125
725,725.0,-5.0,-0.0625
726,726.0,-1.0,0.0
727,727.0,-5.0,0.0625
728,728.0,-9.0,0.25
729,729.0,-7.0,0.25
730,730.0,-13.0,0.1875
731,731.0,-23.0,-0.125
732,732.0,-15.0,0.1875
733,733.0,-13.0,0.125
734,734.0,-13.0,0.25
735,735.0,-15.0,-0.375
736,736.0,-13.0,-0.0625
737,737.0,-13.0,0.0
738,738.0,-9.0,0.0625
739,739.0,-11.0,0.0625
740,740.0,-15.0,0.125
741,741.0,-9.0,0.125
742,742.0,-17.0,-0.0625
743,743.0,-9.0,0.1875
744,744.0,-5.0,0.0625
745,745.0,-15.0,0.375
746,746.0,-13.0,0.4375
747,747.0,-19.0,0.5
748,748.0,-5.0,0.0625
749,749.0,-9.0,0.0625
750,750.0,-7.0,0.1875
751,751.0,-7.0,0.125
752,752.0,-7.0,0.0625
753,753.0,-17.0,0.0625
754,754.0,-9.0,0.25
755,755.0,-17.0,0.0625
756,756.0,-15.0,0.0625
757,757.0,-17.0,-0.1875
758,758.0,-15.0,0.0625
759,759.0,-17.0,0.5
760,760.0,-15.0,-0.25
761,761.0,-9.0,-0.1875
762,762.0,-11.0,-0.25
763,763.0,-7.0,-0.25
764,764.0,1.0,0.0625
765,765.0,-11.0,-0.125
766,766.0,-15.0,0.4375
767,767.0,-15.0,0.5
768,768.0,-7.0,0.3125
769,769.0,-19.0,0.5
770,770.0,-13.0,0.5
771,771.0,-15.0,0.375
772,772.0,-3.0,0.5
773,773.0,-9.0,0.25
774,774.0,-13.0,0.0
775,775.0,-11.0,-0.1875
776,776.0,-13.0,0.0
777,777.0,3.0,0.0
778,778.0,-17.0,-0.0625
779,779.0,-15.0,-0.0625
780,780.0,-13.0,-0.25
781,781.0,-7.0,-0.0625
782,782.0,-3.0,0.125
783,783.0,-7.0,-0.125
784,784.0,-9.0,-0.0625
785,785.0,-13.0,0.1875
786,786.0,-11.0,0.4375
787,787.0,-15.0,0.4375
788,788.0,-17.0,0.5
789,789.0,-21.0,0.3125
790,790.0,-11.0,0.4375
791,791.0,-17.0,0.3125
792,792.0,-9.0,-0.0625
793,793.0,-9.0,0.0
794,794.0,-7.0,0.1875
795,795.0,-13.0,0.1875
796,796.0,-11.0,-0.25
797,797.0,-15.0,-0.5625
798,798.0,-13.0,-0.4375
799,799.0,-19.0,-0.125
800,800.0,-3.0,0.0
801,801.0,-7.0,-0.1875
802,802.0,-11.0,-0.25
803,803.0,-19.0,-0.4375
804,804.0,-11.0,-0.1875
805,805.0,-9.0,-0.125
806,806.0,-17.0,-0.25
807,807.0,-11.0,0.1875
808,808.0,-13.0,-0.3125
809,809.0,-13.0,-0.3125
810,810.0,-5.0,-0.125
811,811.0,-9.0,-0.25
812,812.0,-13.0,-0.375
813,813.0,-19.0,-0.5625
814,814.0,-15.0,-0.5625
815,815.0,-7.0,0.125
816,816.0,-9.0,0.1875
817,817.0,-13.0,0.4375
818,818.0,-9.0,0.3125
819,819.0,-15.0,0.5
820,820.0,-11.0,0.375
821,821.0,-9.0,-0.0625
822,822.0,-7.0,0.0
823,823.0,-3.0,-0.125
824,824.0,-11.0,-0.25
825,825.0,-7.0,0.0
826,826.0,-5.0,0.0625
827,827.0,-9.0,0.0625
828,828.0,-11.0,0.0625
829,829.0,-5.0,0.125
830,830.0,-11.0,0.375
831,831.0,-7.0,0.3125
832,832.0,-17.0,0.5
833,833.0,-21.0,0.6875
834,834.0,-9.0,0.4375
835,835.0,-21.0,0.4375
836,836.0,-19.0,0.5625
837,837.0,-21.0,0.5625
838,838.0,-21.0,0.375
839,839.0,-9.0,0.1875
840,840.0,-11.0,0.1875
841,841.0,-9.0,-0.0625
842,842.0,-15.0,0.125
843,843.0,-11.0,0.0625
844,844.0,-11.0,0.0
845,845.0,-7.0,0.4375
846,846.0,-13.0,0.3125
847,847.0,-21.0,0.5625
848,848.0,-9.0,0.0625
849,849.0,-9.0,0.125
850,850.0,-11.0,0.0
851,851.0,-9.0,0.0
852,852.0,-13.0,0.0625
853,853.0,-15.0,0.3125
854,854.0,3.0,-0.0625
855,855.0,-11.0,-0.0625
856,856.0,-5.0,-0.1875
857,857.0,-15.0,0.25
858,858.0,-7.0,0.0625
859,859.0,-15.0,0.375
860,860.0,-7.0,-0.25
861,861.0,-19.0,-0.5625
862,862.0,-13.0,-0.625
863,863.0,-5.0,-0.25
864,864.0,-5.0,-0.25
865,865.0,-15.0,-0.375
866,866.0,-21.0,-0.25
867,867.0,-15.0,0.0
868,868.0,-9.0,-0.0625
869,869.0,-9.0,0.0625
870,870.0,-5.0,0.125
871,871.0,-11.0,-0.3125
872,872.0,-15.0,-0.125
873,873.0,-7.0,0.0
874,874.0,-13.0,0.0
875,875.0,-19.0,-0.1875
876,876.0,-23.0,-0.75
877,877.0,-13.0,-0.5
