,n_step,energy,average_magnetization
787,787.0,-47.0,0.025
788,788.0,-71.0,0.01
789,789.0,-29.0,0.025
790,790.0,-47.0,-0.035
791,791.0,-35.0,-0.055
792,792.0,-47.0,-0.02
793,793.0,-63.0,0.045
794,794.0,-39.0,0.07
795,795.0,-25.0,-0.055
796,796.0,-13.0,-0.005
797,797.0,-37.0,-0.015
798,798.0,-53.0,-0.125
799,799.0,-23.0,-0.075
800,800.0,-17.0,-0.055
801,801.0,-59.0,-0.14
802,802.0,-45.0,-0.115
803,803.0,-75.0,-0.015
804,804.0,-45.0,-0.015
805,805.0,-33.0,0.0
806,806.0,-53.0,0.035
807,807.0,-35.0,0.005
808,808.0,-43.0,0.0
809,809.0,-29.0,-0.04
810,810.0,-53.0,-0.045
811,811.0,-73.0,0.005
812,812.0,-13.0,0.01
813,813.0,-17.0,-0.025
814,814.0,-51.0,-0.06
815,815.0,-67.0,0.08
816,816.0,-49.0,-0.02
817,817.0,-25.0,-0.025
818,818.0,-51.0,-0.025
819,819.0,-43.0,0.005
820,820.0,-63.0,-0.025
821,821.0,-31.0,-0.025
822,822.0,-47.0,0.03
823,823.0,-45.0,-0.03
824,824.0,-49.0,-0.045
825,825.0,-43.0,-0.06
826,826.0,-49.0,0.065
827,827.0,-43.0,0.06
828,828.0,-33.0,0.015
829,829.0,-51.0,0.09
830,830.0,-63.0,0.125
831,831.0,-85.0,-0.01
832,832.0,-45.0,-0.03
833,833.0,-49.0,-0.005
834,834.0,-63.0,-0.055
835,835.0,-73.0,-0.125
836,836.0,-45.0,-0.045
837,837.0,-47.0,-0.02
838,838.0,-29.0,0.03
839,839.0,-47.0,0.015
840,840.0,-65.0,0.095
841,841.0,-51.0,-0.01
842,842.0,-37.0,0.015
843,843.0,-19.0,0.035
844,844.0,-55.0,-0.115
845,845.0,-57.0,-0.065
846,846.0,-45.0,0.08
847,847.0,-71.0,0.1
848,848.0,-31.0,0.08
849,849.0,-57.0,0.045
850,850.0,3.0,-0.03
851,851.0,-39.0,0.01
852,852.0,-25.0,0.045
853,853.0,-53.0,0.0
854,854.0,-89.0,-0.02
855,855.0,-63.0,-0.005
856,856.0,-25.0,0.025
857,857.0,-11.0,-0.085
858,858.0,-31.0,0.005
859,859.0,-35.0,0.07
860,860.0,-25.0,-0.035
861,861.0,-51.0,-0.07
862,862.0,-45.0,-0.025
863,863.0,-61.0,-0.005
864,864.0,-53.0,0.085
865,865.0,-67.0,0.025
866,866.0,-49.0,0.015
867,867.0,-43.0,-0.035
868,868.0,-17.0,0.01
869,869.0,-23.0,-0.02
870,870.0,-43.0,-0.07
871,871.0,-27.0,-0.105
872,872.0,-43.0,-0.09
873,873.0,-59.0,0.065
874,874.0,-41.0,0.01
875,875.0,-65.0,0.0
876,876.0,-97.0,-0.04
877,877.0,-59.0,-0.015
878,878.0,-31.0,-0.005
879,879.0,-37.0,0.025
880,880.0,-47.0,0.07
881,881.0,-77.0,0.05
882,882.0,-71.0,0.02
883,883.0,-91.0,-0.005
884,884.0,-49.0,-0.03
885,885.0,-47.0,0.0
886,886.0,-33.0,-0.04
887,887.0,-35.0,-0.055
888,888.0,-21.0,-0.01
889,889.0,-33.0,-0.025
890,890.0,-31.0,-0.08
891,891.0,-35.0,-0.015
892,892.0,-49.0,-0.03
893,893.0,-45.0,-0.02
894,894.0,-57.0,0.06
895,895.0,-45.0,0.04
896,896.0,-31.0,0.09
897,897.0,-67.0,-0.095
