,n_step,energy,average_magnetization
478,478.0,-140.0,0.015
479,479.0,-186.0,0.2
480,480.0,-226.0,0.285
481,481.0,-218.0,0.22
482,482.0,-194.0,0.12
483,483.0,-206.0,0.175
484,484.0,-210.0,0.175
485,485.0,-144.0,0.005
486,486.0,-194.0,0.005
487,487.0,-234.0,0.105
488,488.0,-228.0,-0.01
489,489.0,-98.0,0.0
490,490.0,-158.0,-0.01
491,491.0,-150.0,0.0
492,492.0,-194.0,0.07
493,493.0,-196.0,0.065
494,494.0,-124.0,-0.045
495,495.0,-212.0,-0.09
496,496.0,-128.0,-0.075
497,497.0,-164.0,0.07
498,498.0,-122.0,0.02
499,499.0,-164.0,0.08
500,500.0,-208.0,0.115
501,501.0,-170.0,0.01
502,502.0,-152.0,0.02
503,503.0,-168.0,0.055
504,504.0,-146.0,0.1
505,505.0,-140.0,0.11
506,506.0,-142.0,-0.01
507,507.0,-200.0,-0.065
508,508.0,-142.0,0.02
509,509.0,-176.0,0.05
510,510.0,-136.0,-0.015
511,511.0,-116.0,-0.04
512,512.0,-182.0,0.015
513,513.0,-142.0,0.135
514,514.0,-182.0,-0.015
515,515.0,-166.0,-0.1
516,516.0,-138.0,-0.05
517,517.0,-160.0,0.055
518,518.0,-152.0,-0.005
519,519.0,-136.0,-0.055
520,520.0,-182.0,-0.04
521,521.0,-192.0,-0.085
522,522.0,-204.0,-0.1
523,523.0,-260.0,-0.015
524,524.0,-192.0,-0.025
525,525.0,-150.0,0.005
526,526.0,-84.0,-0.01
527,527.0,-134.0,0.015
528,528.0,-184.0,0.035
529,529.0,-172.0,-0.085
530,530.0,-144.0,-0.075
531,531.0,-150.0,0.085
532,532.0,-124.0,0.005
533,533.0,-144.0,0.06
534,534.0,-154.0,0.065
535,535.0,-126.0,0.05
536,536.0,-120.0,-0.095
537,537.0,-126.0,-0.06
538,538.0,-144.0,-0.085
539,539.0,-176.0,-0.115
540,540.0,-142.0,-0.05
541,541.0,-122.0,-0.015
542,542.0,-158.0,-0.015
543,543.0,-160.0,-0.08
544,544.0,-166.0,0.01
545,545.0,-162.0,0.065
546,546.0,-154.0,0.055
547,547.0,-146.0,-0.01
548,548.0,-146.0,0.035
549,549.0,-152.0,0.105
550,550.0,-160.0,0.085
551,551.0,-166.0,-0.035
552,552.0,-134.0,0.005
553,553.0,-114.0,0.0
554,554.0,-170.0,0.035
555,555.0,-198.0,0.065
556,556.0,-138.0,0.025
557,557.0,-190.0,-0.04
558,558.0,-144.0,-0.1
559,559.0,-180.0,-0.125
560,560.0,-150.0,-0.085
561,561.0,-146.0,-0.03
562,562.0,-154.0,0.06
563,563.0,-110.0,0.085
564,564.0,-138.0,-0.01
565,565.0,-150.0,-0.065
566,566.0,-146.0,-0.065
567,567.0,-208.0,-0.03
568,568.0,-152.0,-0.015
569,569.0,-182.0,-0.05
570,570.0,-198.0,0.085
571,571.0,-172.0,0.005
572,572.0,-190.0,0.01
573,573.0,-182.0,0.08
574,574.0,-206.0,0.035
575,575.0,-148.0,0.105
576,576.0,-196.0,-0.02
577,577.0,-226.0,0.01
578,578.0,-170.0,0.03
579,579.0,-204.0,0.06
580,580.0,-178.0,0.01
581,581.0,-184.0,0.065
582,582.0,-146.0,0.1
583,583.0,-116.0,0.135
584,584.0,-130.0,0.04
585,585.0,-82.0,0.025
586,586.0,-112.0,-0.02
587,587.0,-114.0,-0.04
588,588.0,-228.0,-0.08
589,589.0,-194.0,0.065
590,590.0,-116.0,-0.055
591,591.0,-164.0,0.05
592,592.0,-196.0,0.01
593,593.0,-202.0,-0.015
594,594.0,-158.0,-0.13
595,595.0,-174.0,-0.135
596,596.0,-178.0,-0.08
597,597.0,-168.0,-0.05
598,598.0,-174.0,-0.05
599,599.0,-218.0,-0.095
600,600.0,-148.0,-0.025
601,601.0,-256.0,0.0
602,602.0,-178.0,0.0
603,603.0,-164.0,0.02
604,604.0,-188.0,-0.03
605,605.0,-198.0,-0.075
606,606.0,-174.0,0.0
607,607.0,-202.0,-0.05
608,608.0,-178.0,-0.11
609,609.0,-154.0,-0.115
610,610.0,-154.0,-0.035
611,611.0,-180.0,-0.125
612,612.0,-96.0,-0.08
613,613.0,-142.0,0.055
614,614.0,-180.0,-0.07
615,615.0,-130.0,-0.115
616,616.0,-160.0,-0.03
617,617.0,-142.0,0.05
618,618.0,-122.0,-0.08
619,619.0,-184.0,-0.09
620,620.0,-170.0,0.05
621,621.0,-242.0,-0.02
622,622.0,-194.0,-0.1
623,623.0,-126.0,-0.055
624,624.0,-88.0,0.0
625,625.0,-140.0,0.0
626,626.0,-174.0,0.055
627,627.0,-134.0,0.1
628,628.0,-180.0,0.16
629,629.0,-134.0,0.085
630,630.0,-142.0,-0.05
631,631.0,-198.0,-0.125
632,632.0,-168.0,-0.045
633,633.0,-190.0,-0.045
634,634.0,-176.0,-0.125
635,635.0,-228.0,0.035
636,636.0,-152.0,0.005
637,637.0,-182.0,0.005
638,638.0,-128.0,-0.115
639,639.0,-124.0,-0.07
640,640.0,-154.0,-0.025
641,641.0,-140.0,0.0
642,642.0,-150.0,-0.015
643,643.0,-216.0,-0.07
644,644.0,-150.0,-0.025
645,645.0,-104.0,0.11
646,646.0,-170.0,-0.02
647,647.0,-202.0,-0.075
648,648.0,-210.0,-0.1
649,649.0,-204.0,-0.075
650,650.0,-132.0,-0.015
651,651.0,-142.0,-0.025
652,652.0,-246.0,-0.03
653,653.0,-174.0,0.045
654,654.0,-140.0,0.08
655,655.0,-150.0,0.015
656,656.0,-220.0,0.19
657,657.0,-238.0,0.105
658,658.0,-188.0,0.095
659,659.0,-126.0,0.05
660,660.0,-196.0,-0.005
661,661.0,-158.0,0.045
662,662.0,-98.0,-0.04
663,663.0,-188.0,0.085
664,664.0,-126.0,-0.01
665,665.0,-160.0,-0.06
666,666.0,-150.0,-0.035
667,667.0,-176.0,-0.075
668,668.0,-160.0,-0.075
669,669.0,-118.0,-0.055
670,670.0,-202.0,0.06
671,671.0,-156.0,-0.055
672,672.0,-222.0,0.01
673,673.0,-148.0,0.065
674,674.0,-126.0,-0.055
675,675.0,-190.0,-0.19
676,676.0,-140.0,-0.065
677,677.0,-118.0,-0.055
678,678.0,-150.0,-0.105
679,679.0,-126.0,-0.065
680,680.0,-156.0,-0.025
681,681.0,-194.0,-0.075
682,682.0,-150.0,-0.085
683,683.0,-108.0,-0.11
684,684.0,-170.0,-0.035
685,685.0,-188.0,-0.005
686,686.0,-182.0,0.04
687,687.0,-176.0,0.145
688,688.0,-164.0,0.03
689,689.0,-186.0,0.08
690,690.0,-136.0,0.055
691,691.0,-170.0,0.04
692,692.0,-160.0,0.075
693,693.0,-176.0,0.05
694,694.0,-188.0,0.215
695,695.0,-152.0,0.15
696,696.0,-170.0,0.02
697,697.0,-146.0,-0.06
698,698.0,-130.0,0.02
699,699.0,-120.0,0.035
700,700.0,-166.0,0.16
701,701.0,-104.0,0.035
702,702.0,-140.0,0.04
703,703.0,-200.0,0.055
704,704.0,-160.0,-0.005
705,705.0,-150.0,0.045
706,706.0,-172.0,-0.06
707,707.0,-148.0,-0.055
708,708.0,-166.0,-0.15
709,709.0,-166.0,0.03
710,710.0,-164.0,0.155
711,711.0,-118.0,0.11
712,712.0,-140.0,0.165
713,713.0,-166.0,0.12
714,714.0,-140.0,0.025
715,715.0,-148.0,-0.015
716,716.0,-166.0,0.01
717,717.0,-182.0,0.095
718,718.0,-170.0,0.05
719,719.0,-196.0,0.07
720,720.0,-136.0,-0.055
721,721.0,-124.0,-0.095
722,722.0,-154.0,-0.12
723,723.0,-164.0,-0.065
724,724.0,-168.0,-0.045
725,725.0,-142.0,-0.025
726,726.0,-114.0,0.045
727,727.0,-128.0,-0.025
728,728.0,-138.0,0.005
729,729.0,-164.0,-0.055
730,730.0,-160.0,-0.105
731,731.0,-132.0,-0.09
732,732.0,-132.0,-0.015
733,733.0,-130.0,0.055
734,734.0,-118.0,0.075
735,735.0,-152.0,-0.005
736,736.0,-132.0,0.015
737,737.0,-162.0,-0.045
738,738.0,-174.0,-0.04
739,739.0,-148.0,-0.09
740,740.0,-142.0,0.005
741,741.0,-184.0,0.06
742,742.0,-214.0,0.07
743,743.0,-194.0,-0.005
744,744.0,-210.0,0.065
745,745.0,-158.0,0.13
746,746.0,-234.0,0.005
747,747.0,-190.0,-0.09
748,748.0,-124.0,0.01
749,749.0,-176.0,-0.065
750,750.0,-144.0,-0.045
751,751.0,-148.0,-0.11
752,752.0,-146.0,-0.1
753,753.0,-172.0,0.0
754,754.0,-174.0,0.085
755,755.0,-134.0,0.185
756,756.0,-132.0,0.1
757,757.0,-158.0,0.105
758,758.0,-148.0,-0.05
759,759.0,-174.0,0.035
760,760.0,-100.0,-0.015
761,761.0,-148.0,-0.045
762,762.0,-172.0,0.045
763,763.0,-134.0,-0.04
764,764.0,-188.0,0.005
765,765.0,-134.0,-0.03
766,766.0,-162.0,-0.045
767,767.0,-136.0,-0.04
768,768.0,-138.0,-0.075
769,769.0,-174.0,-0.005
770,770.0,-124.0,-0.005
771,771.0,-138.0,0.025
772,772.0,-152.0,-0.03
773,773.0,-174.0,0.03
774,774.0,-166.0,-0.05
775,775.0,-160.0,0.05
776,776.0,-124.0,0.025
777,777.0,-162.0,-0.075
778,778.0,-156.0,-0.08
779,779.0,-152.0,-0.11
780,780.0,-190.0,-0.135
781,781.0,-156.0,-0.025
782,782.0,-202.0,0.13
783,783.0,-212.0,0.145
784,784.0,-194.0,0.045
785,785.0,-134.0,0.125
786,786.0,-174.0,0.08
787,787.0,-208.0,0.06
788,788.0,-184.0,0.0
789,789.0,-150.0,0.075
790,790.0,-158.0,0.035
791,791.0,-172.0,-0.01
792,792.0,-170.0,-0.025
793,793.0,-176.0,-0.09
794,794.0,-152.0,0.08
795,795.0,-144.0,0.055
796,796.0,-166.0,0.02
797,797.0,-194.0,0.075
798,798.0,-112.0,-0.04
799,799.0,-134.0,0.015
800,800.0,-182.0,-0.005
801,801.0,-136.0,-0.04
802,802.0,-146.0,-0.07
803,803.0,-152.0,-0.005
804,804.0,-120.0,-0.03
805,805.0,-160.0,-0.03
806,806.0,-146.0,0.11
807,807.0,-176.0,0.135
808,808.0,-164.0,0.065
809,809.0,-160.0,0.09
810,810.0,-186.0,0.01
811,811.0,-198.0,-0.18
812,812.0,-224.0,-0.155
813,813.0,-192.0,-0.08
814,814.0,-210.0,-0.04
815,815.0,-222.0,-0.185
816,816.0,-190.0,-0.1
817,817.0,-178.0,-0.06
818,818.0,-188.0,-0.08
819,819.0,-174.0,-0.075
820,820.0,-136.0,0.02
821,821.0,-84.0,-0.005
822,822.0,-186.0,-0.04
823,823.0,-156.0,0.035
824,824.0,-140.0,0.055
825,825.0,-152.0,-0.03
826,826.0,-124.0,-0.135
827,827.0,-168.0,-0.025
828,828.0,-136.0,-0.085
829,829.0,-184.0,-0.035
830,830.0,-200.0,0.035
831,831.0,-156.0,0.07
832,832.0,-176.0,0.09
833,833.0,-162.0,0.06
834,834.0,-168.0,0.08
835,835.0,-110.0,-0.07
836,836.0,-132.0,-0.03
837,837.0,-160.0,0.0
838,838.0,-160.0,0.01
839,839.0,-170.0,0.04
840,840.0,-160.0,-0.04
841,841.0,-184.0,-0.15
842,842.0,-150.0,-0.065
843,843.0,-188.0,-0.05
844,844.0,-224.0,0.11
845,845.0,-234.0,0.2
846,846.0,-204.0,0.105
847,847.0,-176.0,-0.015
848,848.0,-142.0,-0.07
849,849.0,-106.0,-0.025
850,850.0,-132.0,0.035
851,851.0,-188.0,-0.025
852,852.0,-180.0,-0.025
853,853.0,-214.0,0.08
854,854.0,-138.0,0.06
855,855.0,-184.0,-0.085
856,856.0,-180.0,-0.015
857,857.0,-152.0,0.0
858,858.0,-210.0,0.115
859,859.0,-182.0,0.145
860,860.0,-152.0,0.16
861,861.0,-120.0,0.135
862,862.0,-156.0,-0.125
863,863.0,-182.0,0.04
864,864.0,-116.0,-0.02
865,865.0,-130.0,-0.06
866,866.0,-152.0,-0.1
867,867.0,-136.0,-0.095
868,868.0,-104.0,-0.105
869,869.0,-156.0,-0.07
870,870.0,-186.0,-0.035
871,871.0,-172.0,-0.08
872,872.0,-110.0,0.01
873,873.0,-160.0,0.01
874,874.0,-116.0,0.03
875,875.0,-112.0,-0.185
876,876.0,-166.0,-0.1
877,877.0,-108.0,-0.055
878,878.0,-152.0,0.045
879,879.0,-148.0,0.0
880,880.0,-180.0,0.015
881,881.0,-168.0,0.085
882,882.0,-166.0,0.03
883,883.0,-210.0,0.085
884,884.0,-158.0,0.07
885,885.0,-142.0,-0.06
886,886.0,-148.0,-0.025
887,887.0,-134.0,-0.03
888,888.0,-184.0,0.005
889,889.0,-232.0,-0.005
890,890.0,-160.0,-0.035
891,891.0,-158.0,-0.04
892,892.0,-184.0,0.01
893,893.0,-142.0,-0.005
894,894.0,-202.0,0.13
895,895.0,-140.0,0.075
896,896.0,-172.0,0.115
897,897.0,-138.0,-0.005
898,898.0,-108.0,0.03
899,899.0,-162.0,0.01
900,900.0,-172.0,-0.03
901,901.0,-198.0,0.02
