,n_step,energy,average_magnetization
0,0.0,-55.0,0.03125
1,1.0,-77.0,-0.140625
2,2.0,-81.0,-0.1875
3,3.0,-91.0,-0.265625
4,4.0,-87.0,-0.234375
5,5.0,-99.0,-0.234375
6,6.0,-87.0,-0.21875
7,7.0,-83.0,-0.1875
8,8.0,-93.0,-0.203125
9,9.0,-99.0,-0.28125
10,10.0,-95.0,-0.21875
11,11.0,-93.0,-0.28125
12,12.0,-89.0,-0.265625
13,13.0,-91.0,-0.203125
14,14.0,-103.0,-0.328125
15,15.0,-111.0,-0.359375
16,16.0,-99.0,-0.265625
17,17.0,-101.0,-0.34375
18,18.0,-103.0,-0.421875
19,19.0,-85.0,-0.28125
20,20.0,-93.0,-0.234375
21,21.0,-97.0,-0.234375
22,22.0,-93.0,-0.15625
23,23.0,-87.0,-0.28125
24,24.0,-75.0,-0.171875
25,25.0,-87.0,-0.25
26,26.0,-89.0,-0.296875
27,27.0,-99.0,-0.34375
28,28.0,-105.0,-0.375
29,29.0,-105.0,-0.453125
30,30.0,-101.0,-0.4375
31,31.0,-97.0,-0.40625
32,32.0,-107.0,-0.5
33,33.0,-111.0,-0.46875
34,34.0,-105.0,-0.421875
35,35.0,-99.0,-0.296875
36,36.0,-101.0,-0.28125
37,37.0,-105.0,-0.28125
38,38.0,-93.0,-0.203125
39,39.0,-93.0,-0.1875
40,40.0,-101.0,-0.203125
41,41.0,-99.0,-0.28125
42,42.0,-89.0,-0.21875
43,43.0,-87.0,-0.171875
44,44.0,-91.0,-0.171875
45,45.0,-91.0,-0.109375
46,46.0,-93.0,-0.1875
47,47.0,-101.0,-0.21875
48,48.0,-103.0,-0.203125
49,49.0,-107.0,-0.25
50,50.0,-107.0,-0.28125
51,51.0,-99.0,-0.234375
52,52.0,-97.0,-0.28125
53,53.0,-93.0,-0.21875
54,54.0,-97.0,-0.328125
55,55.0,-105.0,-0.359375
56,56.0,-101.0,-0.359375
57,57.0,-103.0,-0.359375
58,58.0,-91.0,-0.34375
59,59.0,-89.0,-0.296875
60,60.0,-95.0,-0.34375
61,61.0,-89.0,-0.34375
62,62.0,-83.0,-0.25
63,63.0,-77.0,-0.25
64,64.0,-85.0,-0.265625
65,65.0,-91.0,-0.296875
66,66.0,-85.0,-0.328125
67,67.0,-91.0,-0.328125
68,68.0,-103.0,-0.46875
69,69.0,-93.0,-0.3125
70,70.0,-107.0,-0.359375
71,71.0,-107.0,-0.28125
72,72.0,-103.0,-0.21875
73,73.0,-109.0,-0.3125
74,74.0,-107.0,-0.328125
75,75.0,-91.0,-0.375
76,76.0,-109.0,-0.46875
77,77.0,-107.0,-0.390625
78,78.0,-101.0,-0.375
79,79.0,-107.0,-0.4375
80,80.0,-111.0,-0.40625
81,81.0,-99.0,-0.375
82,82.0,-99.0,-0.4375
83,83.0,-101.0,-0.4375
84,84.0,-111.0,-0.53125
85,85.0,-97.0,-0.421875
86,86.0,-105.0,-0.421875
87,87.0,-95.0,-0.359375
88,88.0,-93.0,-0.46875
89,89.0,-83.0,-0.203125
90,90.0,-89.0,-0.21875
91,91.0,-95.0,-0.171875
92,92.0,-93.0,-0.171875
93,93.0,-93.0,-0.1875
94,94.0,-81.0,-0.15625
95,95.0,-97.0,-0.265625
96,96.0,-105.0,-0.296875
97,97.0,-95.0,-0.25
98,98.0,-101.0,-0.234375
99,99.0,-93.0,-0.25
100,100.0,-87.0,-0.328125
101,101.0,-103.0,-0.3125
102,102.0,-101.0,-0.359375
103,103.0,-97.0,-0.28125
104,104.0,-99.0,-0.203125
105,105.0,-101.0,-0.25
106,106.0,-103.0,-0.3125
107,107.0,-99.0,-0.28125
108,108.0,-97.0,-0.25
109,109.0,-93.0,-0.28125
110,110.0,-103.0,-0.15625
111,111.0,-99.0,-0.203125
112,112.0,-95.0,-0.328125
113,113.0,-99.0,-0.34375
114,114.0,-101.0,-0.296875
115,115.0,-89.0,-0.25
116,116.0,-91.0,-0.359375
117,117.0,-99.0,-0.421875
118,118.0,-101.0,-0.453125
119,119.0,-103.0,-0.453125
120,120.0,-95.0,-0.46875
121,121.0,-97.0,-0.4375
122,122.0,-103.0,-0.390625
123,123.0,-97.0,-0.421875
124,124.0,-101.0,-0.34375
125,125.0,-105.0,-0.421875
126,126.0,-103.0,-0.40625
127,127.0,-105.0,-0.40625
128,128.0,-105.0,-0.453125
129,129.0,-99.0,-0.40625
130,130.0,-101.0,-0.4375
131,131.0,-105.0,-0.453125
132,132.0,-99.0,-0.46875
133,133.0,-103.0,-0.40625
134,134.0,-93.0,-0.46875
135,135.0,-95.0,-0.4375
136,136.0,-99.0,-0.4375
137,137.0,-103.0,-0.4375
138,138.0,-97.0,-0.390625
139,139.0,-97.0,-0.34375
140,140.0,-91.0,-0.28125
141,141.0,-95.0,-0.296875
142,142.0,-95.0,-0.25
143,143.0,-107.0,-0.359375
144,144.0,-103.0,-0.390625
145,145.0,-97.0,-0.359375
146,146.0,-93.0,-0.3125
147,147.0,-91.0,-0.265625
148,148.0,-99.0,-0.296875
149,149.0,-107.0,-0.3125
150,150.0,-95.0,-0.28125
151,151.0,-95.0,-0.296875
152,152.0,-99.0,-0.28125
153,153.0,-105.0,-0.296875
154,154.0,-91.0,-0.25
155,155.0,-97.0,-0.296875
156,156.0,-103.0,-0.359375
157,157.0,-93.0,-0.265625
158,158.0,-93.0,-0.40625
159,159.0,-103.0,-0.40625
160,160.0,-93.0,-0.40625
161,161.0,-93.0,-0.40625
162,162.0,-89.0,-0.328125
163,163.0,-97.0,-0.390625
164,164.0,-89.0,-0.34375
165,165.0,-91.0,-0.390625
166,166.0,-93.0,-0.3125
167,167.0,-101.0,-0.328125
168,168.0,-101.0,-0.390625
169,169.0,-97.0,-0.328125
170,170.0,-101.0,-0.46875
171,171.0,-99.0,-0.40625
172,172.0,-103.0,-0.515625
173,173.0,-115.0,-0.5625
174,174.0,-109.0,-0.546875
175,175.0,-103.0,-0.453125
176,176.0,-97.0,-0.375
177,177.0,-97.0,-0.46875
178,178.0,-105.0,-0.5
179,179.0,-103.0,-0.4375
180,180.0,-103.0,-0.40625
181,181.0,-105.0,-0.5625
182,182.0,-99.0,-0.53125
183,183.0,-101.0,-0.5
184,184.0,-99.0,-0.515625
185,185.0,-103.0,-0.46875
186,186.0,-111.0,-0.578125
187,187.0,-93.0,-0.5
188,188.0,-101.0,-0.515625
189,189.0,-99.0,-0.34375
190,190.0,-107.0,-0.4375
191,191.0,-105.0,-0.359375
192,192.0,-103.0,-0.375
193,193.0,-93.0,-0.359375
194,194.0,-87.0,-0.375
195,195.0,-75.0,-0.28125
196,196.0,-87.0,-0.296875
197,197.0,-95.0,-0.40625
198,198.0,-99.0,-0.390625
199,199.0,-105.0,-0.375
200,200.0,-99.0,-0.375
201,201.0,-89.0,-0.25
202,202.0,-91.0,-0.34375
203,203.0,-97.0,-0.4375
204,204.0,-99.0,-0.40625
205,205.0,-111.0,-0.515625
206,206.0,-101.0,-0.34375
207,207.0,-79.0,-0.421875
208,208.0,-99.0,-0.40625
209,209.0,-99.0,-0.40625
210,210.0,-103.0,-0.40625
211,211.0,-109.0,-0.5
212,212.0,-99.0,-0.46875
213,213.0,-109.0,-0.53125
214,214.0,-105.0,-0.4375
215,215.0,-109.0,-0.421875
216,216.0,-101.0,-0.328125
217,217.0,-103.0,-0.375
218,218.0,-87.0,-0.390625
219,219.0,-105.0,-0.453125
220,220.0,-111.0,-0.40625
221,221.0,-107.0,-0.40625
222,222.0,-105.0,-0.34375
223,223.0,-97.0,-0.328125
224,224.0,-91.0,-0.296875
225,225.0,-97.0,-0.3125
226,226.0,-101.0,-0.3125
227,227.0,-95.0,-0.265625
228,228.0,-101.0,-0.296875
229,229.0,-93.0,-0.28125
230,230.0,-97.0,-0.1875
231,231.0,-109.0,-0.359375
232,232.0,-103.0,-0.421875
233,233.0,-109.0,-0.515625
234,234.0,-103.0,-0.46875
235,235.0,-97.0,-0.4375
236,236.0,-95.0,-0.453125
237,237.0,-107.0,-0.421875
238,238.0,-103.0,-0.484375
239,239.0,-103.0,-0.453125
240,240.0,-105.0,-0.390625
241,241.0,-101.0,-0.3125
242,242.0,-107.0,-0.34375
243,243.0,-103.0,-0.359375
244,244.0,-105.0,-0.375
245,245.0,-93.0,-0.375
246,246.0,-101.0,-0.328125
247,247.0,-97.0,-0.4375
248,248.0,-95.0,-0.375
249,249.0,-105.0,-0.4375
250,250.0,-93.0,-0.375
251,251.0,-89.0,-0.3125
252,252.0,-99.0,-0.390625
253,253.0,-85.0,-0.28125
254,254.0,-89.0,-0.375
255,255.0,-85.0,-0.296875
256,256.0,-89.0,-0.421875
257,257.0,-91.0,-0.453125
258,258.0,-97.0,-0.546875
259,259.0,-105.0,-0.53125
260,260.0,-105.0,-0.5
261,261.0,-97.0,-0.46875
262,262.0,-99.0,-0.453125
263,263.0,-105.0,-0.40625
264,264.0,-105.0,-0.5
265,265.0,-103.0,-0.515625
266,266.0,-103.0,-0.5
267,267.0,-93.0,-0.421875
268,268.0,-101.0,-0.453125
269,269.0,-99.0,-0.359375
