node_ID,node_label,longitude,latitude
1,Darmanesti,26.139039499999768,47.71383099999986
2,Cacica,25.929959999999767,47.63860049999985
3,Suceava Vest,26.224369499999767,47.64805049999984
4,Dornesti,25.99938949999978,47.87197849999984
5,Orastie,23.210189999999784,45.861439999999845
6,Sibot,23.330379999999764,45.92929049999984
7,Simeria,23.01488999999978,45.84628999999984
8,Eforie Sus,28.64501949999976,44.03360999999984
9,Mangalia,28.581346999999766,43.82192649999985
10,Eforie Nord,28.61840949999976,44.06745999999984
11,Stalpeni,24.98171949999977,45.04766999999984
12,Draghici,25.012929999999784,45.10324999999986
13,Stefanesti Arges,24.91931999999977,44.86299999999986
14,Golesti,24.96578999999977,44.83599999999984
15,Caciulati,26.15768999999977,44.61006999999984
16,Moara Vlasiei,26.21491949999978,44.637319999999846
17,Mogosoaia,26.02315649999977,44.535202499999855
18,Farcasele,24.448850999999763,44.12142899999984
19,Stoenesti,24.49406649999977,44.120284499999855
20,Caracal,24.36469999999977,44.11978999999985
21,Comana,26.146859999999776,44.172539999999856
22,Mihai Bravu,26.08311999999978,44.11740999999984
23,Gradistea,26.165189999999768,44.20971999999986
24,Fratesti,25.970809999999773,43.963159999999846
25,Cicarlau,23.400886499999785,47.68609699999985
26,Baia Mare,23.552294999999788,47.646945499999845
27,Ilba,23.34606649999978,47.71462399999984
28,Tarnaveni,24.297889999999768,46.32827999999984
29,Cetatea de Balta,24.164259999999786,46.24558999999985
30,Balauseri,24.699540999999783,46.40681699999985
31,Radomiresti,24.669441499999778,44.11088049999984
32,Mihaesti,24.772349499999763,44.11917999999986
33,Rosiori Est,25.004842999999767,44.11062649999985
34,Zlatna,23.21533649999978,46.11241699999985
35,Fenes,23.300679499999774,46.09280299999983
36,Acatari,24.632583499999782,46.473040499999854
37,Miercurea Nirajului,24.808520499999787,46.53850749999984
38,Cristesti-Mures,24.49537349999977,46.50553399999984
39,Vulcan,23.28630599999977,45.37931049999986
40,Iscroni,23.33541999999977,45.37877999999984
41,Lupeni,23.185039999999788,45.343109999999854
42,Lechinta,24.33263999999977,47.01694999999984
43,Bistrita,24.483239999999768,47.132479999999845
44,Band,24.371669999999767,46.58637999999985
45,Mihesu de Campie,24.17548999999977,46.66044049999985
46,Sieu,24.60543599999977,47.00377799999984
47,Beclean,24.17137999999977,47.17379999999986
48,Nimigea,24.298829999999786,47.24750899999984
49,Nehoiu,26.30709049999976,45.41847549999986
50,Patarlagele,26.35812999999976,45.32455999999985
51,Parscov,26.551399999999774,45.27848999999984
52,Stei,22.453153999999785,46.53491899999986
53,Beius,22.36031949999977,46.66174999999984
54,Vascau,22.474361499999787,46.48190999999986
55,Tinca,21.92528999999979,46.78229949999985
56,Dobresti,22.28026999999977,46.84682999999984
57,Bretcu,26.29601999999977,46.04530999999986
58,Targu Secuiesc,26.138251999999767,45.991580999999854
59,Berca,26.67023999999978,45.27972999999986
60,Vernesti,26.73179399999978,45.20431399999984
61,Hanu Conachi,27.59384099999977,45.58277199999984
62,Liesti,27.53867999999977,45.63293999999985
63,Independenta,27.76202349999977,45.47809599999985
64,Bistrita-Neamt,26.282300499999764,46.94059999999985
65,Piatra-Neamt,26.360289999999765,46.92707999999985
66,Bicaz,26.09849999999977,46.90839999999986
67,Tamasda,21.55261999999979,46.65625999999983
68,Zerind,21.54595999999978,46.59363999999985
69,Ciumeghiu,21.59491999999977,46.72534999999985
70,Timisesti,26.523870999999787,47.24119699999986
71,Targu Neamt,26.378075499999767,47.20007399999986
72,Pascani,26.724779999999782,47.25709999999984
73,Agnita,24.59206999999978,45.96396999999985
74,Sibiu,24.16146999999978,45.800309999999854
75,Cisnadie,24.162559999999782,45.71760999999984
76,Talmaciu,24.26697699999977,45.66959999999986
77,Lazaresti,24.99139999999977,45.14740999999984
78,Catalina,26.151039999999767,45.95529999999985
79,Covasna,26.146694999999767,45.85807899999983
80,Pesteana Jiu,23.29226999999977,44.84656999999984
81,Turceni,23.38878349999979,44.677065999999854
82,Rovinari,23.148681499999785,44.90479099999985
83,Dragotesti,23.13272649999979,44.82485349999985
84,Strehaia,23.193409999999773,44.61590999999984
85,Filiasi,23.51102999999977,44.55237999999986
86,Vidra,26.15320449999976,44.269322499999845
87,Botiz,22.941903999999766,47.82301149999984
88,Odoreu,22.993236499999767,47.80038749999986
89,Micula,22.961915499999776,47.90130099999985
90,Deveselu,24.39602999999977,44.05748999999986
91,Piatra Olt,24.254699499999788,44.36806999999985
92,Leu,24.03747999999979,44.20032999999984
93,Barabant,23.59937999999977,46.09132999999986
94,Santimbru,23.632436999999783,46.12667749999986
95,Alba Iulia,23.57621999999978,46.05634999999984
96,Teius,23.69118999999978,46.20304999999985
97,Gradinari,25.824599999999776,44.38164999999984
98,Chiajna,25.980564999999785,44.47068949999985
99,Videle,25.53855699999977,44.28456499999984
100,Vinerea,23.34688399999979,45.88889899999984
101,Vintu de Jos,23.497709999999785,45.98947999999984
102,Feldru,24.594068999999763,47.27580199999986
103,Ilva Mica,24.649149999999764,47.31164999999984
104,Rebrisoara,24.473169999999783,47.288230499999855
105,Sangeorz-Bai,24.67411799999977,47.37125049999983
106,Magura Ilvei,24.79383999999976,47.37929999999986
107,Pojorata,25.47602999999978,47.52566999999985
108,Fundu Moldovei,25.388729999999786,47.53778999999986
109,Iacobeni,25.308329999999785,47.41900999999984
110,Sadova,25.510419999999783,47.53701999999984
111,Bailesti,23.34902999999977,44.03367999999986
112,Segarcea,23.72479999999979,44.08136999999985
113,Poiana Mare,23.068648499999767,43.92542149999986
