nodeID_from,nodeID_to
1,2
1,3
2,7
3,32
4,5
4,6
5,54
6,39
7,8
9,10
9,11
10,12
12,13
13,14
15,16
15,17
17,22
18,19
19,24
19,25
20,21
20,22
20,23
22,23
22,30
23,62
24,25
25,45
25,47
26,27
26,28
26,29
28,58
28,30
28,46
29,36
29,62
29,61
29,66
30,46
31,32
31,33
33,53
34,35
34,36
35,42
36,60
37,38
37,39
37,40
38,51
38,52
39,40
40,67
41,42
41,43
41,44
43,44
44,63
45,46
45,47
47,69
48,49
48,50
49,52
49,50
50,66
51,57
52,64
53,54
55,56
55,57
56,61
58,59
59,68
60,63
61,62
61,66
62,66
64,65
65,67
68,69
