node_ID,node_label,longitude,latitude
1,Manfredonia,15.90813849999978,41.623090999999846
2,Foggia,15.555871499999796,41.46583749999985
3,Teramo,13.715858999999796,42.66054699999984
4,Ascoli Piceno,13.587882999999778,42.85549949999984
5,Montesilvano,14.151356999999791,42.516481499999855
6,Civitanova Marche-Montegranaro,13.72590299999979,43.308576499999845
7,Bagheria,13.50741499999978,38.08989799999986
8,Agrigento Bassa,13.5893374999998,37.31933349999986
9,Augusta,15.21852249999978,37.24339499999985
10,Caltanissetta Centrale,14.057157999999788,37.48847449999985
11,Canicatti,13.855535999999772,37.36019649999986
12,Catania Acquicella,15.074439999999782,37.492425499999854
13,Milazzo,15.25806799999978,38.19788599999987
14,Carini,13.18618749999979,38.14760699999985
15,Siracusa,15.280833499999773,37.069439499999845
16,Modica,14.75425249999978,36.85295699999986
17,Lucera,15.331540999999788,41.49948249999986
18,Potenza Superiore,15.80088699999979,40.64574599999986
19,Termoli,14.992211999999796,42.00097599999984
20,Benevento Porta Rufina,14.78472549999978,41.12243599999985
21,Barletta,16.278730999999794,41.315015499999845
22,S.Dona di Piave-Jesolo,12.560259499999802,45.640141999999855
23,Venezia Mestre,12.230906499999776,45.48212049999984
24,Udine,13.2421769999998,46.055615499999845
25,Pordenone,12.652946499999786,45.95707799999985
26,Conegliano,12.29905649999978,45.88460499999985
27,Mira Buse,12.139128999999798,45.427132999999856
28,Bassano del Grappa,11.741597499999784,45.76644249999984
29,Padova,11.880557499999782,45.417759499999846
30,Cagliari,9.108432999999792,39.215846499999856
31,Sassari,8.554146999999801,40.729587999999865
32,Olbia,9.498414499999797,40.92478349999985
33,Nuoro,9.323759999999794,40.32044599999986
34,Trapani,12.518828999999783,38.01706399999986
35,Mazara del Vallo,12.594607999999797,37.65244449999986
36,Bolzano,11.358424499999783,46.49628399999983
37,Merano,11.14886249999978,46.67318299999985
38,Trento,11.1199124999998,46.074028499999855
39,Pinerolo,7.339799999999798,44.887485499999855
40,Moncalieri,7.678439499999797,44.99779249999986
41,Viterbo Porta Romana,12.10846049999978,42.42407349999985
42,Ciampino,12.5997844999998,41.804125499999856
43,Piombino,10.531038499999797,42.92483849999985
44,Aprilia,12.639230499999798,41.59224699999984
45,Terracina,13.242325999999792,41.29757149999986
46,Siena,11.322752999999778,43.33182749999986
47,Napoli Centrale,14.244959499999794,40.847199499999846
48,Frosinone,13.328499499999792,41.625327499999855
49,Aversa,14.218467499999775,40.973242499999856
50,Terni,12.650680999999793,42.570639999999855
51,Firenze Statuto,11.249848499999786,43.78732599999984
52,Ladispoli-Cerveteri,12.08186699999979,41.95344999999986
53,Avezzano,13.4265474999998,42.03963699999986
54,Arezzo,11.8755184999998,43.46088399999985
55,Grosseto,11.106464499999788,42.767437999999856
56,Velletri,12.780816499999789,41.68230599999984
57,Lucca,10.506212999999804,43.837180999999845
58,Perugia,12.375365499999788,43.10388449999985
59,Empoli,10.949198499999795,43.715689499999854
60,Viareggio,10.253114499999782,43.87412999999984
61,Livorno Centrale,10.336667999999804,43.55421049999984
62,Aosta,7.322237499999801,45.73415749999984
63,Novara,8.623222499999798,45.452597499999854
64,Vercelli,8.41623949999979,45.32989199999986
65,Settimo,7.769119999999788,45.139759499999855
66,Casale Monferrato,8.460401999999789,45.13427149999984
67,Asti,8.207604499999803,44.89481249999986
68,Modena,10.929509499999796,44.65434399999984
69,Sassuolo-Reggio,10.783277499999798,44.545063499999856
70,Casalecchio Garibaldi,11.2788974999998,44.510349999999846
71,Ferrara,11.6038254999998,44.84320099999985
72,Bologna Centrale,11.32878199999979,44.508005499999854
73,Parma,10.32829799999979,44.810193499999855
74,Mantova,10.78415899999979,45.159279499999855
75,Chioggia,12.275180499999776,45.21037149999984
76,Rovigo,11.7809579999998,45.07670299999984
77,Pioppaino,14.489193499999772,40.70665849999986
78,Torre Annunziata Centrale,14.4637859999998,40.74707699999985
79,Chieri,7.823549999999784,45.00625349999984
80,Cuneo Gesso,7.556059999999803,44.39434649999984
81,Savona,8.470105999999788,44.306748499999856
82,Schio,11.357366499999785,45.710413499999845
83,Vicenza,11.5409424999998,45.54094449999985
84,Firenze Porta Prato,11.218316499999789,43.78727249999986
85,Pescara,14.203931999999782,42.468526499999854
86,Canosa di Puglia,16.05393399999977,41.218630999999846
87,Gravina in Puglia,16.417786999999777,40.82578549999985
88,Ragusa,14.725592999999776,36.91939649999986
89,Bologna Fiere,11.359849499999797,44.49773999999985
90,Prato Borgo Nuovo,11.075151499999777,43.89146549999984
91,Imola,11.718303499999791,44.35960549999984
92,Altamura,16.551567499999777,40.83787549999985
93,Bari Centrale,16.870157499999777,41.11758899999984
94,Grottaglie,17.424617499999783,40.52902049999986
95,Martina Franca,17.331648499999773,40.70047399999984
96,Cosenza,16.258126999999774,39.29487299999985
97,Crotone,17.10841149999979,39.08447599999985
98,Lamezia Terme Nicastro,16.319961499999778,38.96675349999987
99,Cava dei Tirreni,14.708361499999796,40.703920999999866
100,Salerno,14.77264599999978,40.67542149999986
101,Nocera Inferiore,14.650306499999772,40.75710649999985
102,Pagani,14.617183499999785,40.74649099999985
103,Caserta,14.328300999999785,41.06859799999984
104,S. Maria Capua Vetere,14.254166999999796,41.07345899999984
105,Benevento,14.753005999999772,41.11640149999985
106,Scafati,14.52413949999979,40.753625499999856
107,Casalnuovo,14.337646499999778,40.94498499999986
108,Acerra,14.38465599999978,40.95038149999985
109,Bitonto,16.68451799999977,41.113338999999854
110,Molfetta,16.596811999999773,41.19595799999985
111,Monopoli,17.29247749999979,40.95201449999985
