node_ID,node_label,longitude,latitude
1,Barajevo,20.425394499999783,44.59388349999986
2,Ripanj,20.50729899999979,44.66213399999984
3,Lazarevac,20.24538099999978,44.385041999999856
4,Loznica,19.21832999999978,44.53625999999986
5,Sabac,19.70357949999979,44.75804449999984
6,Podujevo,21.196715999999785,42.908142499999855
7,Pristina,21.150153999999787,42.658067499999845
8,Kursumlija,21.269487999999768,43.134302999999846
9,Prokuplje,21.593849499999777,43.227681999999845
10,Leskovac,21.957430499999788,42.99658349999984
11,Nis,21.87727499999977,43.31664999999984
12,Kosovo Polje,21.08082049999979,42.63339249999984
13,Batocina,21.07523999999978,44.15560249999984
14,Kragujevac,20.926979999999787,44.00929499999984
15,Lapova Varos,21.10237799999979,44.18705149999985
16,Jagodina,21.26467699999978,43.98161949999985
17,Dimitrovgrad,22.76507449999977,43.01110349999985
18,Pirot,22.58720299999979,43.16938899999985
19,Bela Palanka,22.31806949999978,43.22169449999984
20,Urosevac,21.15329199999977,42.36906249999984
21,Lipljan,21.12400599999978,42.522552999999846
22,Cacak,20.35624649999977,43.89003899999986
23,Kraljevo,20.69902999999977,43.72806999999986
24,Pozega,20.028767499999788,43.84031849999985
25,Palanka,20.95974699999977,44.362824999999845
26,Mladenovac,20.691360999999773,44.439924999999846
27,Velika Plana,21.08271049999979,44.32452949999984
28,Klenje,20.53269149999977,44.63130299999986
29,Vrcin,20.58172649999977,44.67053549999986
30,Surcin,20.24638349999978,44.80623599999984
31,Beograd,20.455449999999782,44.80891649999984
32,Uzice,19.837948499999783,43.853668499999856
33,Sevojno,19.903790499999783,43.83802649999984
34,Kisac,19.733402499999784,45.36011999999985
35,Vrbas,19.62373649999978,45.57206749999986
36,Kac,19.946331499999783,45.30759399999985
37,Temerin,19.882240499999767,45.39808649999984
38,Futog,19.701017999999777,45.25468599999985
39,Novi Sad,19.829708499999786,45.265952499999855
40,Backa Topola,19.649580499999782,45.81798949999984
41,Subotica,19.669349499999782,46.10627449999984
42,Kula,19.51523549999979,45.60444749999985
43,Sremska Mitrovica,19.613674999999773,44.98244149999985
44,Sid,19.220809999999773,45.118099999999856
45,Ruma,19.826524999999776,44.98944699999984
46,Trstenik,21.00011049999977,43.61463499999985
47,Krusevac,21.32800499999979,43.58773399999984
48,Vrnjacka Banja,20.92604849999978,43.63905149999985
49,Paracin,21.39874649999979,43.86492249999984
50,Kosovska Mitrovica,20.87500049999977,42.89256799999984
51,Vucitrn,20.93605249999979,42.82624799999985
52,Obilic,21.06632099999979,42.68711199999984
53,Petrovaradin,19.88798999999977,45.24108299999986
54,Sremski Karlovci,19.929805499999787,45.20783349999985
55,Beska,20.05122049999977,45.13446049999985
56,Indjija,20.092979999999784,45.04783499999985
57,Raska,20.61576849999977,43.29334449999985
58,Cuprija,21.36534149999977,43.91627799999986
59,Palic,19.7643449999998,46.10418749999985
60,Horgos,19.95801499999979,46.15603049999984
61,Stara Pazova,20.137196999999787,44.98672499999984
62,Nova Pazova,20.21103649999978,44.93684899999985
63,Metohija,20.583763499999776,42.62357049999986
64,Prizren,20.727728499999785,42.21333899999985
65,Pec,20.304569499999783,42.66140249999984
66,Radinac,20.97043149999979,44.61209699999984
67,Kljajicevo,19.27354249999979,45.76523499999985
68,Sivac,19.37811899999977,45.69309399999986
69,Sombor,19.114113999999773,45.78618349999985
70,Crvenka,19.45214499999977,45.65089899999984
71,Titel,20.27147999999977,45.20616699999985
72,Kovacica,20.610607999999782,45.11388949999986
73,Kacarevo,20.69004199999977,44.96352649999986
74,Zrenjanin putnicka,20.37903499999979,45.377785499999845
75,Vrsac,21.283282499999785,45.10574099999985
76,Bavaniste,20.893247499999774,44.81219649999986
77,Kovin,20.96630749999977,44.75276149999985
78,Banatsko Novo Selo,20.786294999999768,44.976968999999855
79,Novi Becej,20.15236399999978,45.60355849999985
80,Melenci,20.29705149999978,45.50867649999984
81,Kikinda,20.489068999999773,45.83812499999985
82,Senta,20.07152099999979,45.92961899999986
83,Negotin,22.54008349999978,44.22899699999985
84,Zajecar,22.271514499999768,43.904697999999854
85,Bor,22.102930499999783,44.07315199999985
86,Svrljig,22.118117499999784,43.41429299999984
87,Knjazevac,22.251770999999763,43.57188349999984
88,Svilajnac,21.191261999999767,44.22874549999986
89,Becej,20.03490799999977,45.62413599999985
90,Curug,20.052171499999787,45.465340499999854
91,Pancevo varos,20.66048299999977,44.87916899999985
92,Bela Crkva,21.40987549999977,44.900183499999855
93,Zabalj,20.05828999999977,45.38131549999986
94,Kanjiza,20.041334999999776,46.05936549999984
95,Odzaci,19.273871499999785,45.51446599999986
96,Apatin,18.972669999999795,45.67647049999985
97,Bac,19.24459599999977,45.39447899999985
98,Smederevo,20.926619999999787,44.66780849999984
99,Pozarevac,21.185896499999785,44.61290499999984
100,Pancevo,20.61356549999977,44.88934149999986
101,Bajmok,19.41263049999978,45.976315999999855
102,Valjevo,19.908223499999792,44.270650999999845
