node_ID,node_label,longitude,latitude
1,Mo i Rana,14.133216999999776,66.30950899999982
2,Fauske,15.399155999999778,67.26421649999983
3,Mosjoeen,13.20131699999979,65.84332599999982
4,Trondheim S,10.398817999999778,63.43676399999984
5,Vikhamar,10.622918999999795,63.43885149999983
6,Marienborg,10.386497499999791,63.40066549999983
7,Tverlandet,14.747395499999785,67.30061849999981
8,Bodoe,14.415239999999784,67.29234099999982
9,Varhaug,5.646230999999801,58.61843499999984
10,Naerboe,5.641103499999787,58.66657899999984
11,Egersund,6.001432499999794,58.461111499999845
12,Bryne,5.649000499999801,58.73330899999982
13,Oeksnavadporten,5.701544499999784,58.78652599999984
14,Paradis,5.743595999999798,58.95560749999984
15,Arna,5.4681874999998,60.42088599999983
16,Bergen,5.334349999999802,60.38982399999984
17,Voss,6.409003999999783,60.62919699999984
18,Kristiansand,7.987199999999802,58.14520099999984
19,Vennesla,7.969683999999802,58.25261249999983
20,Raufoss,10.614004999999793,60.722241999999824
21,Gjoevik,10.695593499999802,60.79532249999983
22,Hoenefoss,10.247586999999784,60.16906849999984
23,Hakadal,10.82928199999978,60.11698899999982
24,Arendal,8.770065499999788,58.46503149999984
25,Boe,9.06965649999978,59.40932999999984
26,Heggedal,10.43169549999979,59.78733249999982
27,Roeyken,10.389855499999785,59.74703049999982
28,Drammen,10.205501999999797,59.74020799999983
29,Nationaltheatret,10.730770999999775,59.91555899999983
30,Vikersund,9.9973329999998,59.96964599999984
31,Verdal,11.484312999999789,63.79111299999983
32,Steinkjer,11.493854999999796,64.01229349999983
33,Levanger,11.300367499999794,63.744084499999815
34,Spydeberg,11.079148999999802,59.620701999999824
35,Askim,11.163902999999776,59.58185199999983
36,Ski,10.834652999999776,59.71990599999984
37,Roeros,11.38287299999979,62.57388849999984
38,Elverum,11.546142999999802,60.88461849999982
39,Melhus holdeplass,10.276520999999804,63.28424199999984
40,Oppdal,9.695200999999798,62.592457499999824
41,Rakkestad,11.33863649999978,59.42826949999983
42,Mysen,11.323339499999776,59.55240299999983
43,Halden,11.383460499999783,59.12001199999983
44,Moss,10.657016499999798,59.43170949999984
45,Kongsberg,9.651665999999778,59.67188399999984
46,Vestfossen,9.866101499999786,59.73357399999984
47,Larvik,10.029705499999778,59.05025899999984
48,Eidsvoll verk,11.169275999999796,60.28741799999983
49,Eidsvoll,11.24759899999978,60.33015249999983
50,Jessheim,11.176586999999785,60.14125399999983
51,Kongsvinger,12.0043124999998,60.18785949999983
52,Hamar,11.076683499999804,60.79147449999982
53,Stjoerdal,10.913655499999775,63.470455499999815
54,Hommelvik,10.794223499999788,63.41182199999983
55,Soerumsand,11.2399254999998,59.98561699999982
56,Svingen,11.178084499999784,59.92982299999983
57,Aarnes,11.464650999999776,60.12181449999983
58,Holmestrand,10.311744499999804,59.49254249999984
59,Toensberg,10.40998049999979,59.27173199999984
60,Aas,10.793561499999782,59.663729999999845
61,Fetsund,11.140691999999802,59.92329699999982
62,Nittedal,10.86283499999979,60.058294999999845
63,Vestby,10.746117999999797,59.60250499999984
64,Brumunddal,10.940576999999791,60.88071999999983
65,Moelv,10.69813549999978,60.92932499999984
66,Kloefta,11.139072999999795,60.07488049999984
67,Lillehammer,10.460817499999791,61.11466399999984
68,Stokke,10.301499499999778,59.22221899999983
69,Sandefjord,10.222722999999805,59.13566399999982
