node_ID,node_label,longitude,latitude
27,Alytus,23.98132549999977,54.39917899999983
120,Simnas,23.654482499999773,54.37579749999984
71,Pakruojis,23.833319999999787,55.96656249999984
72,Radviliskis,23.536486499999768,55.80557649999983
939,Siauliai,23.31361199999978,55.92321599999983
1124,Tytuvenai,23.15591249999977,55.59684999999985
417,Baisogala,23.75471949999977,55.63089549999984
945,Seduva,23.77792949999977,55.738308499999846
74,Senieji Trakai,24.97965949999977,54.612790999999845
108,Rudiskes,24.832010999999767,54.51684049999983
165,Trakai,24.937615999999764,54.62894849999984
1270,Lentvaris,25.04701849999978,54.64501099999984
80,Matuizos,24.68691349999977,54.27580199999983
81,Varena,24.574803999999773,54.20930299999984
84,Naujoji Akmene,22.91243799999978,56.319855999999845
88,Akmene,22.69577049999978,56.19576849999984
156,Papile,22.807578999999777,56.14940299999984
224,Vieksniai,22.52025599999979,56.26425549999985
119,Anyksciai,25.10852349999976,55.532560499999846
327,Subacius,24.74002349999978,55.76652599999983
608,Panevezys,24.35371049999977,55.74557699999983
602,Marijampole,23.36511749999977,54.55741499999985
711,Telsiai,22.25147199999978,55.99289849999983
712,Kuziai,23.12193599999977,55.978998999999845
241,Mazeikiai,22.33992699999979,56.31245849999985
275,Skuodas,21.49260349999977,56.26499149999984
285,Darbenai,21.240088499999786,56.01411749999983
318,Kretinga,21.229108999999767,55.88689099999985
301,Kedainiai,23.977787499999778,55.30844249999984
1273,Jonava,24.275891499999773,55.09327349999984
306,Valciunai,25.260944999999765,54.56254249999984
317,Jasiunai,25.280365999999788,54.45298099999985
897,Nemezis,25.37579249999976,54.65186649999984
978,Vaidotai,25.217555499999776,54.59357949999984
1017,Juodsiliai,25.27008199999977,54.596872999999846
718,Salcininkai,25.35435199999978,54.302350999999845
408,Klaipeda,21.13495999999978,55.72114649999983
766,Kulupenai,21.475455499999786,55.96259299999983
344,Kupiskis,24.992080499999787,55.82618299999984
548,Rokiskis,25.597512999999765,55.93941199999984
366,Kazlu Ruda,23.49949599999977,54.74874799999984
379,Garliava,23.90445949999977,54.81158849999983
1277,Pilviskiai,23.19952049999977,54.72648249999983
1148,Neveronys,24.09540649999977,54.93217349999984
1058,Dituva,21.26997849999978,55.60380999999984
434,Svencioneliai,25.99339999999978,55.16375399999984
454,Pabrade,25.759949999999776,54.97420849999983
817,Ignalina,26.164754999999783,55.33928349999985
876,Mickunai,25.49723349999977,54.71992499999985
466,Kaisiadorys,24.461921999999788,54.86304899999985
1267,Vievis,24.81224049999977,54.77936299999985
475,Visaginas,26.41596599999977,55.61387199999984
527,Plunge,21.852792999999764,55.91912549999984
1119,Obeliai,25.804990999999774,55.95363399999982
584,Taurage,22.285286499999785,55.23771299999984
1032,Pagegiai,21.908125499999784,55.13207949999983
739,Kena,25.68916499999977,54.63962349999983
781,Priekule,21.306186999999767,55.56077049999985
788,Silute,21.484357999999787,55.34715749999984
1027,Joniskis,23.59924399999977,56.23116949999982
