node_ID,node_label,longitude,latitude
1,Uddevalla Central,11.909549999999795,58.35392449999984
2,Stroemstad,11.176406999999784,58.93597699999984
3,Uddevalla Oestra,11.946678499999791,58.350002499999846
4,Nynaeshamn,17.950952499999772,58.900750499999845
5,Nynaesgard,17.91573299999979,58.93919449999984
6,Trollhaettan,12.29915299999979,58.28755049999984
7,Amal,12.697891999999795,59.04739649999982
8,Lidkoeping,13.164665999999784,58.50523649999983
9,Boras Oevre,12.941021999999776,57.72887649999984
10,Falkoepings Central,13.551774499999794,58.17624049999984
11,Vargarda,12.8103839999998,58.03119549999983
12,Jordbro,18.130070999999788,59.15433199999984
13,Vaesterhaninge,18.102993999999768,59.12289499999983
14,Fisksaetra,18.242599499999784,59.29582049999982
15,Tibble,18.064014999999785,59.44316099999983
16,Soedertaelje Centrum,17.626686999999777,59.19254699999982
17,Kungsaengen,17.753771499999772,59.47662849999983
18,Tumba,17.834599999999796,59.20092699999984
19,Upplands Vaesby,17.898315999999795,59.52136149999984
20,Krigslida,18.06752499999979,59.10935049999984
21,Skurup,13.495363499999796,55.48030649999984
22,Svedala,13.23252199999979,55.50593349999983
23,Ystad,13.825597999999786,55.42826799999983
24,Oxie,13.096488499999792,55.54162399999984
25,Akarp,13.106739999999776,55.65656949999985
26,Tomelilla,13.949762499999792,55.54574349999984
27,Tippen,18.276895999999795,59.28340099999983
28,Tattby,18.31101449999977,59.27903049999984
29,Saltsjoebaden,18.31323099999977,59.278947499999845
30,Vaestervik,16.643892499999794,57.754349999999846
31,Hultsfred,15.847685999999785,57.48652749999982
32,Atvidaberg,16.00158449999978,58.20443949999984
33,Simrishamn,14.352855999999775,55.55401199999983
34,Oskarshamn,16.457844499999794,57.26273149999983
35,Nybro,15.909726999999776,56.74252699999983
36,Vetlanda,15.079250999999772,57.42609699999983
37,Akersberga,18.299124499999778,59.47802749999983
38,Galoppfaeltet,18.108821999999776,59.45160599999983
39,Vallentuna,18.08149099999977,59.533742499999846
40,Baellsta,18.0719919999998,59.498181499999845
41,Taeby Centrum,18.1036019999998,59.44893849999983
42,Nykvarn,17.433874999999773,59.17861399999984
43,Jaerna,17.56726549999979,59.09348749999984
44,Arboga,15.836044999999784,59.39925049999982
45,Kungsoer,16.10943949999978,59.42814499999983
46,Koeping,16.006453999999792,59.50685649999983
47,Lindesberg,15.231784999999777,59.59516499999984
48,Oerebro Soedra,15.200435999999796,59.27001899999982
49,Saeffle,12.916200999999774,59.13152749999984
50,Lulea,22.164713499999777,65.58470999999983
51,Lycksele station,18.66707299999979,64.59454149999982
52,Gaellivare,20.645577999999773,67.13735649999981
53,Kramfors,17.77790749999977,62.92950249999984
54,Karlshamn,14.868656499999789,56.17683399999984
55,Ronneby,15.282898499999789,56.20639549999984
56,Soelvesborg,14.583893499999787,56.04930399999984
57,Ludvika,15.181251499999776,60.15166049999982
58,Filipstad,14.15934249999978,59.707629999999824
59,Smedjebacken,15.403411499999777,60.137094999999846
60,Borlaenge,15.426785499999797,60.48427449999983
61,Kristinehamn,14.107263999999788,59.31730849999983
62,Kil,13.315504999999774,59.50490699999983
63,Balsta,17.534581999999773,59.56866149999982
64,Bro,17.633587999999776,59.51194049999984
65,Enkoeping,17.08875599999979,59.64528499999983
66,Leksand,15.003934499999788,60.73382799999982
67,Morastrand,14.543536499999789,61.004609499999845
68,Kinna,12.69818749999979,57.50683149999984
69,Varberg,12.248895999999776,57.10931349999984
70,Avesta centrum,16.173789999999798,60.147845499999846
71,Hedemora,15.981554499999788,60.27280799999983
72,Sala,16.60721449999977,59.92605999999984
73,Hofors,16.26609049999979,60.56953849999982
74,Sandviken,16.777597499999786,60.614014999999824
75,Surahammar,16.219774499999772,59.706549499999824
76,Bollnaes,16.392811999999793,61.35081299999982
77,Hallstahammar,16.22063449999979,59.61488149999983
78,Eskilstuna Central,16.50612799999979,59.36904499999983
79,Mariestad,13.828308499999793,58.71154599999983
80,Vaernamo,14.03513049999978,57.18754449999983
81,Boras Central,12.90602899999979,57.71817399999984
82,Bankeryd,14.129658499999778,57.86064649999983
83,Naessjoe Central,14.694113499999789,57.65220699999984
84,Falkenberg,12.51271749999978,56.92002049999982
85,Alvesta,14.557180499999788,56.89881299999985
86,Eksjoe,14.976593999999778,57.66359749999984
87,Klippan,13.129865499999797,56.13015949999985
88,Astorp,12.950170999999784,56.13457449999984
89,Perstorp,13.39870049999979,56.13644499999984
90,Vaexjoe,14.806336999999786,56.87656399999983
91,Moelnlycke,12.127674499999785,57.65742999999984
92,Stenungsund,11.827643499999796,58.07271299999982
93,Kallered,12.048081499999796,57.61247649999984
94,Lerum,12.271904999999776,57.76951799999984
95,Bjuv,12.91165099999978,56.08276399999983
96,Kaevlinge,13.111152999999774,55.79604199999983
97,Esloev,13.305046499999776,55.83738649999984
98,Aengelholm,12.854053999999792,56.24516199999982
99,Grums,13.114434499999788,59.35318199999983
100,Bromoella,14.48541849999978,56.066725999999846
101,Haessleholm,13.763447999999784,56.15784749999983
102,Degerfors,14.440725999999785,59.22959899999984
103,Straengnaes,17.029015499999787,59.37067649999983
104,Flen,16.586994999999774,59.05707049999984
105,Motala,15.04700299999979,58.53684599999983
106,Hallsberg,15.110743499999783,59.06690699999984
107,Habo,14.076519999999787,57.906277499999845
108,Mullsjoe,13.881181499999798,57.91554749999983
109,Uppsala Central,17.64747099999977,59.85865399999983
110,Vimmerby,15.857916999999787,57.66319749999983
111,Norrkoepings Central,16.182822499999787,58.59777649999984
112,Mjoelby,15.131985999999785,58.32306949999983
