eigenvalue,degree,nodes_number
10.49306962795937,92,0.0
10.49306962795937,94,0.0
10.49306962795937,95,0.0
10.49306962795937,97,0.0
10.49306962795937,101,0.0
10.49306962795937,102,0.0
10.49306962795937,103,0.0
10.49306962795937,104,0.0
10.49306962795937,107,0.0
10.49306962795937,110,0.0
10.49306962795937,111,0.0
10.49306962795937,119,0.0
10.49306962795937,124,0.0
10.49306962795937,126,0.0
10.49306962795937,127,0.0
10.49306962795937,129,0.0
10.49306962795937,142,0.0
10.49306962795937,149,0.0
10.502172763511474,10,0.006097560975609756
10.502172763511474,11,0.2125984251968504
10.502172763511474,12,0.21739130434782608
10.502172763511474,13,0.0
10.502172763511474,14,0.0
10.502172763511474,15,0.0
10.502172763511474,16,0.0
10.502172763511474,17,0.0
10.502172763511474,18,0.0
10.502172763511474,19,0.0
10.502172763511474,20,0.0
10.502172763511474,21,0.0
10.502172763511474,22,0.0
10.502172763511474,23,0.0
10.502172763511474,24,0.0
10.502172763511474,25,0.0
10.502172763511474,26,0.0
10.502172763511474,27,0.0
10.502172763511474,28,0.0
10.502172763511474,29,0.0
10.502172763511474,30,0.0
10.502172763511474,31,0.0
10.502172763511474,32,0.0
10.502172763511474,33,0.0
10.502172763511474,34,0.0
10.502172763511474,35,0.0
10.502172763511474,36,0.0
10.502172763511474,37,0.0
10.502172763511474,38,0.0
10.502172763511474,39,0.0
10.502172763511474,40,0.0
10.502172763511474,41,0.0
10.502172763511474,42,0.0
10.502172763511474,43,0.0
10.502172763511474,45,0.0
10.502172763511474,46,0.0
10.502172763511474,47,0.0
10.502172763511474,48,0.0
10.502172763511474,49,0.0
10.502172763511474,50,0.0
10.502172763511474,51,0.0
10.502172763511474,52,0.0
10.502172763511474,53,0.0
10.502172763511474,54,0.0
10.502172763511474,55,0.0
10.502172763511474,56,0.0
10.502172763511474,58,0.0
10.502172763511474,61,0.0
10.502172763511474,62,0.0
10.502172763511474,64,0.0
10.502172763511474,65,0.0
10.502172763511474,68,0.0
10.502172763511474,69,0.0
10.502172763511474,71,0.0
10.502172763511474,75,0.0
10.502172763511474,79,0.0
10.502172763511474,81,0.0
10.502172763511474,83,0.0
10.502172763511474,88,0.0
10.502172763511474,92,0.0
10.502172763511474,94,0.0
10.502172763511474,95,0.0
10.502172763511474,97,0.0
10.502172763511474,101,0.0
10.502172763511474,102,0.0
10.502172763511474,103,0.0
10.502172763511474,104,0.0
10.502172763511474,107,0.0
10.502172763511474,110,0.0
10.502172763511474,111,0.0
10.502172763511474,119,0.0
10.502172763511474,124,0.0
10.502172763511474,126,0.0
10.502172763511474,127,0.0
10.502172763511474,129,0.0
10.502172763511474,142,0.0
10.502172763511474,149,0.0
10.518533103186455,10,0.0
10.518533103186455,11,0.18110236220472442
10.518533103186455,12,0.03260869565217391
10.518533103186455,13,0.0125
10.518533103186455,14,0.0
10.518533103186455,15,0.0
10.518533103186455,16,0.0
10.518533103186455,17,0.0
10.518533103186455,18,0.0
10.518533103186455,19,0.0
10.518533103186455,20,0.0
10.518533103186455,21,0.0
10.518533103186455,22,0.0
10.518533103186455,23,0.0
10.518533103186455,24,0.0
10.518533103186455,25,0.0
10.518533103186455,26,0.0
10.518533103186455,27,0.0
10.518533103186455,28,0.0
10.518533103186455,29,0.0
10.518533103186455,30,0.0
10.518533103186455,31,0.0
10.518533103186455,32,0.0
10.518533103186455,33,0.0
10.518533103186455,34,0.0
10.518533103186455,35,0.0
10.518533103186455,36,0.0
10.518533103186455,37,0.0
10.518533103186455,38,0.0
10.518533103186455,39,0.0
10.518533103186455,40,0.0
10.518533103186455,41,0.0
10.518533103186455,42,0.0
10.518533103186455,43,0.0
10.518533103186455,45,0.0
10.518533103186455,46,0.0
10.518533103186455,47,0.0
10.518533103186455,48,0.0
10.518533103186455,49,0.0
10.518533103186455,50,0.0
10.518533103186455,51,0.0
10.518533103186455,52,0.0
10.518533103186455,53,0.0
10.518533103186455,54,0.0
10.518533103186455,55,0.0
10.518533103186455,56,0.0
10.518533103186455,58,0.0
10.518533103186455,61,0.0
10.518533103186455,62,0.0
10.518533103186455,64,0.0
10.518533103186455,65,0.0
10.518533103186455,68,0.0
10.518533103186455,69,0.0
10.518533103186455,71,0.0
10.518533103186455,75,0.0
10.518533103186455,79,0.0
10.518533103186455,81,0.0
10.518533103186455,83,0.0
10.518533103186455,88,0.0
10.518533103186455,92,0.0
10.518533103186455,94,0.0
10.518533103186455,95,0.0
10.518533103186455,97,0.0
10.518533103186455,101,0.0
10.518533103186455,102,0.0
10.518533103186455,103,0.0
10.518533103186455,104,0.0
10.518533103186455,107,0.0
10.518533103186455,110,0.0
10.518533103186455,111,0.0
10.518533103186455,119,0.0
10.518533103186455,124,0.0
10.518533103186455,126,0.0
10.518533103186455,127,0.0
10.518533103186455,129,0.0
10.518533103186455,142,0.0
10.518533103186455,149,0.0
10.523414448635496,10,0.0
10.523414448635496,11,0.28346456692913385
10.523414448635496,12,0.05434782608695652
10.523414448635496,13,0.0
10.523414448635496,14,0.0
10.523414448635496,15,0.0
10.523414448635496,16,0.0
10.523414448635496,17,0.0
10.523414448635496,18,0.0
10.523414448635496,19,0.0
10.523414448635496,20,0.0
10.523414448635496,21,0.0
10.523414448635496,22,0.0
10.523414448635496,23,0.0
10.523414448635496,24,0.0
10.523414448635496,25,0.0
10.523414448635496,26,0.0
10.523414448635496,27,0.0
10.523414448635496,28,0.0
10.523414448635496,29,0.0
10.523414448635496,30,0.0
10.523414448635496,31,0.0
10.523414448635496,32,0.0
10.523414448635496,33,0.0
10.523414448635496,34,0.0
10.523414448635496,35,0.0
10.523414448635496,36,0.0
10.523414448635496,37,0.0
10.523414448635496,38,0.0
10.523414448635496,39,0.0
10.523414448635496,40,0.0
10.523414448635496,41,0.0
10.523414448635496,42,0.0
10.523414448635496,43,0.0
10.523414448635496,45,0.0
10.523414448635496,46,0.0
10.523414448635496,47,0.0
10.523414448635496,48,0.0
10.523414448635496,49,0.0
10.523414448635496,50,0.0
10.523414448635496,51,0.0
10.523414448635496,52,0.0
10.523414448635496,53,0.0
10.523414448635496,54,0.0
10.523414448635496,55,0.0
10.523414448635496,56,0.0
10.523414448635496,58,0.0
10.523414448635496,61,0.0
10.523414448635496,62,0.0
10.523414448635496,64,0.0
10.523414448635496,65,0.0
10.523414448635496,68,0.0
10.523414448635496,69,0.0
10.523414448635496,71,0.0
10.523414448635496,75,0.0
10.523414448635496,79,0.0
10.523414448635496,81,0.0
10.523414448635496,83,0.0
10.523414448635496,88,0.0
10.523414448635496,92,0.0
10.523414448635496,94,0.0
10.523414448635496,95,0.0
10.523414448635496,97,0.0
10.523414448635496,101,0.0
10.523414448635496,102,0.0
10.523414448635496,103,0.0
10.523414448635496,104,0.0
10.523414448635496,107,0.0
10.523414448635496,110,0.0
10.523414448635496,111,0.0
10.523414448635496,119,0.0
10.523414448635496,124,0.0
10.523414448635496,126,0.0
10.523414448635496,127,0.0
10.523414448635496,129,0.0
10.523414448635496,142,0.0
10.523414448635496,149,0.0
10.538337865159232,10,0.0
10.538337865159232,11,0.25984251968503935
10.538337865159232,12,0.13043478260869565
10.538337865159232,13,0.0
10.538337865159232,14,0.0
10.538337865159232,15,0.0
10.538337865159232,16,0.0
10.538337865159232,17,0.0
10.538337865159232,18,0.0
10.538337865159232,19,0.0
10.538337865159232,20,0.0
10.538337865159232,21,0.0
10.538337865159232,22,0.0
10.538337865159232,23,0.0
10.538337865159232,24,0.0
10.538337865159232,25,0.0
10.538337865159232,26,0.0
10.538337865159232,27,0.0
10.538337865159232,28,0.0
10.538337865159232,29,0.0
10.538337865159232,30,0.0
10.538337865159232,31,0.0
10.538337865159232,32,0.0
10.538337865159232,33,0.0
10.538337865159232,34,0.0
10.538337865159232,35,0.0
10.538337865159232,36,0.0
10.538337865159232,37,0.0
10.538337865159232,38,0.0
10.538337865159232,39,0.0
10.538337865159232,40,0.0
10.538337865159232,41,0.0
10.538337865159232,42,0.0
10.538337865159232,43,0.0
10.538337865159232,45,0.0
10.538337865159232,46,0.0
10.538337865159232,47,0.0
10.538337865159232,48,0.0
10.538337865159232,49,0.0
10.538337865159232,50,0.0
10.538337865159232,51,0.0
10.538337865159232,52,0.0
10.538337865159232,53,0.0
10.538337865159232,54,0.0
10.538337865159232,55,0.0
10.538337865159232,56,0.0
10.538337865159232,58,0.0
10.538337865159232,61,0.0
10.538337865159232,62,0.0
10.538337865159232,64,0.0
10.538337865159232,65,0.0
10.538337865159232,68,0.0
10.538337865159232,69,0.0
10.538337865159232,71,0.0
10.538337865159232,75,0.0
10.538337865159232,79,0.0
10.538337865159232,81,0.0
10.538337865159232,83,0.0
10.538337865159232,88,0.0
10.538337865159232,92,0.0
10.538337865159232,94,0.0
10.538337865159232,95,0.0
10.538337865159232,97,0.0
10.538337865159232,101,0.0
10.538337865159232,102,0.0
10.538337865159232,103,0.0
10.538337865159232,104,0.0
10.538337865159232,107,0.0
10.538337865159232,110,0.0
10.538337865159232,111,0.0
10.538337865159232,119,0.0
10.538337865159232,124,0.0
10.538337865159232,126,0.0
10.538337865159232,127,0.0
10.538337865159232,129,0.0
10.538337865159232,142,0.0
10.538337865159232,149,0.0
10.563258510713013,10,0.006097560975609756
10.563258510713013,11,0.2204724409448819
10.563258510713013,12,0.13043478260869565
10.563258510713013,13,0.0
10.563258510713013,14,0.0
10.563258510713013,15,0.0
10.563258510713013,16,0.0
10.563258510713013,17,0.0
10.563258510713013,18,0.0
10.563258510713013,19,0.0
10.563258510713013,20,0.0
10.563258510713013,21,0.0
10.563258510713013,22,0.0
10.563258510713013,23,0.0
10.563258510713013,24,0.0
10.563258510713013,25,0.0
10.563258510713013,26,0.0
10.563258510713013,27,0.0
10.563258510713013,28,0.0
10.563258510713013,29,0.0
10.563258510713013,30,0.0
10.563258510713013,31,0.0
10.563258510713013,32,0.0
10.563258510713013,33,0.0
10.563258510713013,34,0.0
10.563258510713013,35,0.0
10.563258510713013,36,0.0
10.563258510713013,37,0.0
10.563258510713013,38,0.0
10.563258510713013,39,0.0
10.563258510713013,40,0.0
10.563258510713013,41,0.0
10.563258510713013,42,0.0
10.563258510713013,43,0.0
10.563258510713013,45,0.0
10.563258510713013,46,0.0
10.563258510713013,47,0.0
10.563258510713013,48,0.0
10.563258510713013,49,0.0
10.563258510713013,50,0.0
10.563258510713013,51,0.0
10.563258510713013,52,0.0
10.563258510713013,53,0.0
10.563258510713013,54,0.0
10.563258510713013,55,0.0
10.563258510713013,56,0.0
10.563258510713013,58,0.0
10.563258510713013,61,0.0
10.563258510713013,62,0.0
10.563258510713013,64,0.0
10.563258510713013,65,0.0
10.563258510713013,68,0.0
10.563258510713013,69,0.0
10.563258510713013,71,0.0
10.563258510713013,75,0.0
10.563258510713013,79,0.0
10.563258510713013,81,0.0
10.563258510713013,83,0.0
10.563258510713013,88,0.0
10.563258510713013,92,0.0
10.563258510713013,94,0.0
10.563258510713013,95,0.0
10.563258510713013,97,0.0
10.563258510713013,101,0.0
10.563258510713013,102,0.0
10.563258510713013,103,0.0
10.563258510713013,104,0.0
10.563258510713013,107,0.0
10.563258510713013,110,0.0
10.563258510713013,111,0.0
10.563258510713013,119,0.0
10.563258510713013,124,0.0
10.563258510713013,126,0.0
10.563258510713013,127,0.0
10.563258510713013,129,0.0
10.563258510713013,142,0.0
10.563258510713013,149,0.0
10.568313319524181,10,0.0
10.568313319524181,11,0.2204724409448819
10.568313319524181,12,0.15217391304347827
10.568313319524181,13,0.0
10.568313319524181,14,0.0
10.568313319524181,15,0.0
10.568313319524181,16,0.0
10.568313319524181,17,0.0
10.568313319524181,18,0.0
10.568313319524181,19,0.0
10.568313319524181,20,0.0
10.568313319524181,21,0.0
10.568313319524181,22,0.0
10.568313319524181,23,0.0
10.568313319524181,24,0.0
10.568313319524181,25,0.0
10.568313319524181,26,0.0
10.568313319524181,27,0.0
10.568313319524181,28,0.0
10.568313319524181,29,0.0
10.568313319524181,30,0.0
10.568313319524181,31,0.0
10.568313319524181,32,0.0
10.568313319524181,33,0.0
10.568313319524181,34,0.0
10.568313319524181,35,0.0
10.568313319524181,36,0.0
10.568313319524181,37,0.0
10.568313319524181,38,0.0
10.568313319524181,39,0.0
10.568313319524181,40,0.0
10.568313319524181,41,0.0
10.568313319524181,42,0.0
10.568313319524181,43,0.0
10.568313319524181,45,0.0
10.568313319524181,46,0.0
10.568313319524181,47,0.0
10.568313319524181,48,0.0
10.568313319524181,49,0.0
10.568313319524181,50,0.0
10.568313319524181,51,0.0
10.568313319524181,52,0.0
10.568313319524181,53,0.0
10.568313319524181,54,0.0
10.568313319524181,55,0.0
10.568313319524181,56,0.0
10.568313319524181,58,0.0
10.568313319524181,61,0.0
10.568313319524181,62,0.0
10.568313319524181,64,0.0
10.568313319524181,65,0.0
10.568313319524181,68,0.0
10.568313319524181,69,0.0
10.568313319524181,71,0.0
10.568313319524181,75,0.0
10.568313319524181,79,0.0
10.568313319524181,81,0.0
10.568313319524181,83,0.0
10.568313319524181,88,0.0
10.568313319524181,92,0.0
10.568313319524181,94,0.0
10.568313319524181,95,0.0
10.568313319524181,97,0.0
10.568313319524181,101,0.0
10.568313319524181,102,0.0
10.568313319524181,103,0.0
10.568313319524181,104,0.0
10.568313319524181,107,0.0
10.568313319524181,110,0.0
10.568313319524181,111,0.0
10.568313319524181,119,0.0
10.568313319524181,124,0.0
10.568313319524181,126,0.0
10.568313319524181,127,0.0
10.568313319524181,129,0.0
10.568313319524181,142,0.0
10.568313319524181,149,0.0
10.580443650341813,10,0.0
10.580443650341813,11,0.2440944881889764
10.580443650341813,12,0.11956521739130435
10.580443650341813,13,0.025
10.580443650341813,14,0.0
10.580443650341813,15,0.0
10.580443650341813,16,0.0
10.580443650341813,17,0.0
10.580443650341813,18,0.0
10.580443650341813,19,0.0
10.580443650341813,20,0.0
10.580443650341813,21,0.0
10.580443650341813,22,0.0
10.580443650341813,23,0.0
10.580443650341813,24,0.0
10.580443650341813,25,0.0
10.580443650341813,26,0.0
10.580443650341813,27,0.0
10.580443650341813,28,0.0
10.580443650341813,29,0.0
10.580443650341813,30,0.0
10.580443650341813,31,0.0
10.580443650341813,32,0.0
10.580443650341813,33,0.0
10.580443650341813,34,0.0
10.580443650341813,35,0.0
10.580443650341813,36,0.0
10.580443650341813,37,0.0
10.580443650341813,38,0.0
10.580443650341813,39,0.0
10.580443650341813,40,0.0
10.580443650341813,41,0.0
10.580443650341813,42,0.0
10.580443650341813,43,0.0
10.580443650341813,45,0.0
10.580443650341813,46,0.0
10.580443650341813,47,0.0
10.580443650341813,48,0.0
10.580443650341813,49,0.0
10.580443650341813,50,0.0
10.580443650341813,51,0.0
10.580443650341813,52,0.0
10.580443650341813,53,0.0
10.580443650341813,54,0.0
10.580443650341813,55,0.0
10.580443650341813,56,0.0
10.580443650341813,58,0.0
10.580443650341813,61,0.0
10.580443650341813,62,0.0
10.580443650341813,64,0.0
10.580443650341813,65,0.0
10.580443650341813,68,0.0
10.580443650341813,69,0.0
10.580443650341813,71,0.0
10.580443650341813,75,0.0
10.580443650341813,79,0.0
10.580443650341813,81,0.0
10.580443650341813,83,0.0
10.580443650341813,88,0.0
10.580443650341813,92,0.0
10.580443650341813,94,0.0
10.580443650341813,95,0.0
10.580443650341813,97,0.0
10.580443650341813,101,0.0
10.580443650341813,102,0.0
10.580443650341813,103,0.0
10.580443650341813,104,0.0
10.580443650341813,107,0.0
10.580443650341813,110,0.0
10.580443650341813,111,0.0
10.580443650341813,119,0.0
10.580443650341813,124,0.0
10.580443650341813,126,0.0
10.580443650341813,127,0.0
10.580443650341813,129,0.0
10.580443650341813,142,0.0
10.580443650341813,149,0.0
10.588567950261266,10,0.0
10.588567950261266,11,0.2047244094488189
10.588567950261266,12,0.20652173913043478
10.588567950261266,13,0.0
10.588567950261266,14,0.0
10.588567950261266,15,0.0
10.588567950261266,16,0.0
10.588567950261266,17,0.0
10.588567950261266,18,0.0
10.588567950261266,19,0.0
10.588567950261266,20,0.0
10.588567950261266,21,0.0
10.588567950261266,22,0.0
10.588567950261266,23,0.0
10.588567950261266,24,0.0
10.588567950261266,25,0.0
10.588567950261266,26,0.0
10.588567950261266,27,0.0
10.588567950261266,28,0.0
10.588567950261266,29,0.0
10.588567950261266,30,0.0
10.588567950261266,31,0.0
10.588567950261266,32,0.0
10.588567950261266,33,0.0
10.588567950261266,34,0.0
10.588567950261266,35,0.0
10.588567950261266,36,0.0
10.588567950261266,37,0.0
10.588567950261266,38,0.0
10.588567950261266,39,0.0
10.588567950261266,40,0.0
10.588567950261266,41,0.0
10.588567950261266,42,0.0
10.588567950261266,43,0.0
10.588567950261266,45,0.0
10.588567950261266,46,0.0
10.588567950261266,47,0.0
10.588567950261266,48,0.0
10.588567950261266,49,0.0
10.588567950261266,50,0.0
10.588567950261266,51,0.0
10.588567950261266,52,0.0
10.588567950261266,53,0.0
10.588567950261266,54,0.0
10.588567950261266,55,0.0
10.588567950261266,56,0.0
10.588567950261266,58,0.0
10.588567950261266,61,0.0
10.588567950261266,62,0.0
10.588567950261266,64,0.0
10.588567950261266,65,0.0
10.588567950261266,68,0.0
10.588567950261266,69,0.0
10.588567950261266,71,0.0
10.588567950261266,75,0.0
10.588567950261266,79,0.0
10.588567950261266,81,0.0
10.588567950261266,83,0.0
10.588567950261266,88,0.0
10.588567950261266,92,0.0
10.588567950261266,94,0.0
10.588567950261266,95,0.0
10.588567950261266,97,0.0
10.588567950261266,101,0.0
10.588567950261266,102,0.0
10.588567950261266,103,0.0
10.588567950261266,104,0.0
10.588567950261266,107,0.0
10.588567950261266,110,0.0
10.588567950261266,111,0.0
10.588567950261266,119,0.0
10.588567950261266,124,0.0
10.588567950261266,126,0.0
10.588567950261266,127,0.0
10.588567950261266,129,0.0
10.588567950261266,142,0.0
10.588567950261266,149,0.0
10.60379887685882,10,0.018292682926829267
10.60379887685882,11,0.25196850393700787
10.60379887685882,12,0.11956521739130435
10.60379887685882,13,0.0
10.60379887685882,14,0.0
10.60379887685882,15,0.0
10.60379887685882,16,0.0
10.60379887685882,17,0.0
10.60379887685882,18,0.0
10.60379887685882,19,0.0
10.60379887685882,20,0.0
10.60379887685882,21,0.0
10.60379887685882,22,0.0
10.60379887685882,23,0.0
10.60379887685882,24,0.0
10.60379887685882,25,0.0
10.60379887685882,26,0.0
10.60379887685882,27,0.0
10.60379887685882,28,0.0
10.60379887685882,29,0.0
10.60379887685882,30,0.0
10.60379887685882,31,0.0
10.60379887685882,32,0.0
10.60379887685882,33,0.0
10.60379887685882,34,0.0
10.60379887685882,35,0.0
10.60379887685882,36,0.0
10.60379887685882,37,0.0
10.60379887685882,38,0.0
10.60379887685882,39,0.0
10.60379887685882,40,0.0
10.60379887685882,41,0.0
10.60379887685882,42,0.0
10.60379887685882,43,0.0
10.60379887685882,45,0.0
10.60379887685882,46,0.0
10.60379887685882,47,0.0
10.60379887685882,48,0.0
10.60379887685882,49,0.0
10.60379887685882,50,0.0
10.60379887685882,51,0.0
10.60379887685882,52,0.0
10.60379887685882,53,0.0
10.60379887685882,54,0.0
10.60379887685882,55,0.0
10.60379887685882,56,0.0
10.60379887685882,58,0.0
10.60379887685882,61,0.0
10.60379887685882,62,0.0
10.60379887685882,64,0.0
10.60379887685882,65,0.0
10.60379887685882,68,0.0
10.60379887685882,69,0.0
10.60379887685882,71,0.0
10.60379887685882,75,0.0
10.60379887685882,79,0.0
10.60379887685882,81,0.0
10.60379887685882,83,0.0
10.60379887685882,88,0.0
10.60379887685882,92,0.0
10.60379887685882,94,0.0
10.60379887685882,95,0.0
10.60379887685882,97,0.0
10.60379887685882,101,0.0
10.60379887685882,102,0.0
10.60379887685882,103,0.0
10.60379887685882,104,0.0
10.60379887685882,107,0.0
10.60379887685882,110,0.0
10.60379887685882,111,0.0
10.60379887685882,119,0.0
10.60379887685882,124,0.0
10.60379887685882,126,0.0
10.60379887685882,127,0.0
10.60379887685882,129,0.0
10.60379887685882,142,0.0
10.60379887685882,149,0.0
10.611741155539228,10,0.0
10.611741155539228,11,0.2047244094488189
10.611741155539228,12,0.14130434782608695
10.611741155539228,13,0.0
10.611741155539228,14,0.0
10.611741155539228,15,0.0
10.611741155539228,16,0.0
10.611741155539228,17,0.0
10.611741155539228,18,0.0
10.611741155539228,19,0.0
10.611741155539228,20,0.0
10.611741155539228,21,0.0
10.611741155539228,22,0.0
10.611741155539228,23,0.0
10.611741155539228,24,0.0
10.611741155539228,25,0.0
10.611741155539228,26,0.0
10.611741155539228,27,0.0
10.611741155539228,28,0.0
10.611741155539228,29,0.0
10.611741155539228,30,0.0
10.611741155539228,31,0.0
10.611741155539228,32,0.0
10.611741155539228,33,0.0
10.611741155539228,34,0.0
10.611741155539228,35,0.0
10.611741155539228,36,0.0
10.611741155539228,37,0.0
10.611741155539228,38,0.0
10.611741155539228,39,0.0
10.611741155539228,40,0.0
10.611741155539228,41,0.0
10.611741155539228,42,0.0
10.611741155539228,43,0.0
10.611741155539228,45,0.0
10.611741155539228,46,0.0
10.611741155539228,47,0.0
10.611741155539228,48,0.0
10.611741155539228,49,0.0
10.611741155539228,50,0.0
10.611741155539228,51,0.0
10.611741155539228,52,0.0
10.611741155539228,53,0.0
10.611741155539228,54,0.0
10.611741155539228,55,0.0
10.611741155539228,56,0.0
10.611741155539228,58,0.0
10.611741155539228,61,0.0
10.611741155539228,62,0.0
10.611741155539228,64,0.0
10.611741155539228,65,0.0
10.611741155539228,68,0.0
10.611741155539228,69,0.0
10.611741155539228,71,0.0
10.611741155539228,75,0.0
10.611741155539228,79,0.0
10.611741155539228,81,0.0
10.611741155539228,83,0.0
10.611741155539228,88,0.0
10.611741155539228,92,0.0
10.611741155539228,94,0.0
10.611741155539228,95,0.0
10.611741155539228,97,0.0
10.611741155539228,101,0.0
10.611741155539228,102,0.0
10.611741155539228,103,0.0
10.611741155539228,104,0.0
10.611741155539228,107,0.0
10.611741155539228,110,0.0
10.611741155539228,111,0.0
10.611741155539228,119,0.0
10.611741155539228,124,0.0
10.611741155539228,126,0.0
10.611741155539228,127,0.0
10.611741155539228,129,0.0
10.611741155539228,142,0.0
10.611741155539228,149,0.0
10.629286724951289,10,0.012195121951219513
10.629286724951289,11,0.2125984251968504
10.629286724951289,12,0.16304347826086957
10.629286724951289,13,0.0125
10.629286724951289,14,0.0
10.629286724951289,15,0.0
10.629286724951289,16,0.0
10.629286724951289,17,0.0
10.629286724951289,18,0.0
10.629286724951289,19,0.0
10.629286724951289,20,0.0
10.629286724951289,21,0.0
10.629286724951289,22,0.0
10.629286724951289,23,0.0
10.629286724951289,24,0.0
10.629286724951289,25,0.0
10.629286724951289,26,0.0
10.629286724951289,27,0.0
10.629286724951289,28,0.0
10.629286724951289,29,0.0
10.629286724951289,30,0.0
10.629286724951289,31,0.0
10.629286724951289,32,0.0
10.629286724951289,33,0.0
10.629286724951289,34,0.0
10.629286724951289,35,0.0
10.629286724951289,36,0.0
10.629286724951289,37,0.0
10.629286724951289,38,0.0
10.629286724951289,39,0.0
10.629286724951289,40,0.0
10.629286724951289,41,0.0
10.629286724951289,42,0.0
10.629286724951289,43,0.0
10.629286724951289,45,0.0
10.629286724951289,46,0.0
10.629286724951289,47,0.0
10.629286724951289,48,0.0
10.629286724951289,49,0.0
10.629286724951289,50,0.0
10.629286724951289,51,0.0
10.629286724951289,52,0.0
10.629286724951289,53,0.0
10.629286724951289,54,0.0
10.629286724951289,55,0.0
10.629286724951289,56,0.0
10.629286724951289,58,0.0
10.629286724951289,61,0.0
10.629286724951289,62,0.0
10.629286724951289,64,0.0
10.629286724951289,65,0.0
10.629286724951289,68,0.0
10.629286724951289,69,0.0
10.629286724951289,71,0.0
10.629286724951289,75,0.0
10.629286724951289,79,0.0
10.629286724951289,81,0.0
10.629286724951289,83,0.0
10.629286724951289,88,0.0
10.629286724951289,92,0.0
10.629286724951289,94,0.0
10.629286724951289,95,0.0
10.629286724951289,97,0.0
10.629286724951289,101,0.0
10.629286724951289,102,0.0
10.629286724951289,103,0.0
10.629286724951289,104,0.0
10.629286724951289,107,0.0
10.629286724951289,110,0.0
10.629286724951289,111,0.0
10.629286724951289,119,0.0
10.629286724951289,124,0.0
10.629286724951289,126,0.0
10.629286724951289,127,0.0
10.629286724951289,129,0.0
10.629286724951289,142,0.0
10.629286724951289,149,0.0
10.649896232348032,10,0.0
10.649896232348032,11,0.2204724409448819
10.649896232348032,12,0.11956521739130435
10.649896232348032,13,0.0
10.649896232348032,14,0.0
10.649896232348032,15,0.0
10.649896232348032,16,0.0
10.649896232348032,17,0.0
10.649896232348032,18,0.0
10.649896232348032,19,0.0
10.649896232348032,20,0.0
10.649896232348032,21,0.0
10.649896232348032,22,0.0
10.649896232348032,23,0.0
10.649896232348032,24,0.0
10.649896232348032,25,0.0
10.649896232348032,26,0.0
10.649896232348032,27,0.0
10.649896232348032,28,0.0
10.649896232348032,29,0.0
10.649896232348032,30,0.0
10.649896232348032,31,0.0
10.649896232348032,32,0.0
10.649896232348032,33,0.0
10.649896232348032,34,0.0
10.649896232348032,35,0.0
10.649896232348032,36,0.0
10.649896232348032,37,0.0
10.649896232348032,38,0.0
10.649896232348032,39,0.0
10.649896232348032,40,0.0
10.649896232348032,41,0.0
10.649896232348032,42,0.0
10.649896232348032,43,0.0
10.649896232348032,45,0.0
10.649896232348032,46,0.0
10.649896232348032,47,0.0
10.649896232348032,48,0.0
10.649896232348032,49,0.0
10.649896232348032,50,0.0
10.649896232348032,51,0.0
10.649896232348032,52,0.0
10.649896232348032,53,0.0
10.649896232348032,54,0.0
10.649896232348032,55,0.0
10.649896232348032,56,0.0
10.649896232348032,58,0.0
10.649896232348032,61,0.0
10.649896232348032,62,0.0
10.649896232348032,64,0.0
10.649896232348032,65,0.0
10.649896232348032,68,0.0
10.649896232348032,69,0.0
10.649896232348032,71,0.0
10.649896232348032,75,0.0
10.649896232348032,79,0.0
10.649896232348032,81,0.0
10.649896232348032,83,0.0
10.649896232348032,88,0.0
10.649896232348032,92,0.0
10.649896232348032,94,0.0
10.649896232348032,95,0.0
10.649896232348032,97,0.0
10.649896232348032,101,0.0
10.649896232348032,102,0.0
10.649896232348032,103,0.0
10.649896232348032,104,0.0
10.649896232348032,107,0.0
10.649896232348032,110,0.0
10.649896232348032,111,0.0
10.649896232348032,119,0.0
10.649896232348032,124,0.0
10.649896232348032,126,0.0
10.649896232348032,127,0.0
10.649896232348032,129,0.0
10.649896232348032,142,0.0
10.649896232348032,149,0.0
10.653647603433793,10,0.018292682926829267
10.653647603433793,11,0.2440944881889764
10.653647603433793,12,0.11956521739130435
10.653647603433793,13,0.0375
10.653647603433793,14,0.0
10.653647603433793,15,0.0
10.653647603433793,16,0.0
10.653647603433793,17,0.0
10.653647603433793,18,0.0
10.653647603433793,19,0.0
10.653647603433793,20,0.0
10.653647603433793,21,0.0
10.653647603433793,22,0.0
10.653647603433793,23,0.0
10.653647603433793,24,0.0
10.653647603433793,25,0.0
10.653647603433793,26,0.0
10.653647603433793,27,0.0
10.653647603433793,28,0.0
10.653647603433793,29,0.0
10.653647603433793,30,0.0
10.653647603433793,31,0.0
10.653647603433793,32,0.0
10.653647603433793,33,0.0
10.653647603433793,34,0.0
10.653647603433793,35,0.0
10.653647603433793,36,0.0
10.653647603433793,37,0.0
10.653647603433793,38,0.0
10.653647603433793,39,0.0
10.653647603433793,40,0.0
10.653647603433793,41,0.0
10.653647603433793,42,0.0
10.653647603433793,43,0.0
10.653647603433793,45,0.0
10.653647603433793,46,0.0
10.653647603433793,47,0.0
10.653647603433793,48,0.0
10.653647603433793,49,0.0
10.653647603433793,50,0.0
10.653647603433793,51,0.0
10.653647603433793,52,0.0
10.653647603433793,53,0.0
10.653647603433793,54,0.0
10.653647603433793,55,0.0
