,time,rho
0,0,0.42393848211300567
1,1,0.40421263791374124
2,2,0.40688732865262456
3,3,0.39485122032764963
4,4,0.40320962888665995
5,5,0.40688732865262456
6,6,0.4085590103644266
7,7,0.41223671013039115
8,8,0.40421263791374124
9,9,0.4172517552657974
10,10,0.39317953861584753
11,11,0.38649281176863926
12,12,0.40655299231026415
13,13,0.38381812102975593
14,14,0.38682714811099966
15,15,0.36776997659645605
16,16,0.3971915747241725
17,17,0.3687729856235373
18,18,0.38381812102975593
19,19,0.37947174857907057
20,20,0.38448679371447675
21,21,0.36542962219993314
22,22,0.38214643931795383
23,23,0.3737880307589435
24,24,0.37479103978602474
25,25,0.3874958207957205
26,26,0.39485122032764963
27,27,0.38716148445336007
28,28,0.3881644934804413
29,29,0.3784687395519893
30,30,0.4095620193915079
31,31,0.3878301571380809
32,32,0.38415245737211634
33,33,0.39518555667001004
34,34,0.3878301571380809
35,35,0.39117352056168503
36,36,0.3804747576061518
37,37,0.3905048478769642
38,38,0.4085590103644266
39,39,0.3981945837512538
40,40,0.39585422935473086
41,41,0.39786024740889336
42,42,0.3981945837512538
43,43,0.3901705115346038
44,44,0.3828151120026747
45,45,0.38415245737211634
46,46,0.3921765295887663
47,47,0.37479103978602474
48,48,0.38515546639919757
49,49,0.36776997659645605
50,50,0.33634236041457705
51,51,0.37445670344366433
52,52,0.3697759946506185
53,53,0.37612838515546637
54,54,0.3430290872617854
55,55,0.3436977599465062
56,56,0.3136074891340689
57,57,0.3035773988632564
58,58,0.3136074891340689
59,59,0.31059846205282515
60,60,0.2962219993313273
61,61,0.30792377131394183
62,62,0.35439652290203943
63,63,0.37011033099297896
64,64,0.3818121029755934
65,65,0.38548980274155803
66,66,0.3988632564359746
67,67,0.38883316616516217
68,68,0.40722166499498497
69,69,0.40421263791374124
70,70,0.39752591106653296
71,71,0.40320962888665995
72,72,0.39384821130056835
73,73,0.3721163490471414
74,74,0.3874958207957205
75,75,0.3741223671013039
76,76,0.3781344032096289
77,77,0.36643263122701436
78,78,0.38682714811099966
79,79,0.3928452022734871
80,80,0.381477766633233
81,81,0.38649281176863926
82,82,0.37780006686726847
83,83,0.4018722835172183
84,84,0.40421263791374124
85,85,0.3928452022734871
86,86,0.3995319291206954
87,87,0.3828151120026747
88,88,0.3891675025075226
89,89,0.39786024740889336
90,90,0.40521564694082246
91,91,0.4008692744901371
92,92,0.38548980274155803
93,93,0.35907723169508526
94,94,0.38548980274155803
95,95,0.3834837846873955
96,96,0.38415245737211634
97,97,0.40454697425610164
98,98,0.40421263791374124
99,99,0.3988632564359746
100,100,0.3988632564359746
101,101,0.3791374122367101
102,102,0.37278502173186223
103,103,0.3818121029755934
104,104,0.3644266131728519
105,105,0.3791374122367101
106,106,0.3687729856235373
107,107,0.39518555667001004
108,108,0.37011033099297896
109,109,0.34938147776663325
110,110,0.35907723169508526
111,111,0.3413574055499833
112,112,0.3350050150451354
113,113,0.35673687729856235
114,114,0.3971915747241725
115,115,0.3968572383818121
116,116,0.3998662654630558
117,117,0.3921765295887663
118,118,0.3834837846873955
119,119,0.40722166499498497
120,120,0.3971915747241725
121,121,0.3981945837512538
122,122,0.3988632564359746
123,123,0.39384821130056835
124,124,0.3925108659311267
125,125,0.39518555667001004
126,126,0.42092945503176193
127,127,0.4038783015713808
128,128,0.399197592778335
129,129,0.3988632564359746
130,130,0.41658308258107657
131,131,0.408893346706787
132,132,0.40287529254429955
133,133,0.39585422935473086
134,134,0.3784687395519893
135,135,0.37746573052490806
136,136,0.3968572383818121
137,137,0.4112337011033099
138,138,0.39752591106653296
139,139,0.4018722835172183
140,140,0.38682714811099966
141,141,0.3945168839852892
142,142,0.3824807756603143
143,143,0.39485122032764963
144,144,0.4008692744901371
145,145,0.42126379137412234
146,146,0.4038783015713808
147,147,0.3998662654630558
148,148,0.39351387495820794
149,149,0.38582413908391844
150,150,0.3985289200936142
151,151,0.3905048478769642
152,152,0.4125710464727516
153,153,0.3818121029755934
154,154,0.3808090939485122
155,155,0.37679705784018724
156,156,0.3319959879638917
157,157,0.3119358074222668
158,158,0.31795386158475425
159,159,0.30792377131394183
160,160,0.3025743898361752
161,161,0.2761618187897024
162,162,0.26914075560013373
163,163,0.27415580073553997
164,164,0.3162821798729522
165,165,0.29923102641257104
166,166,0.2674690738883317
167,167,0.2567703109327984
168,168,0.24473420260782347
169,169,0.23035773988632563
170,170,0.2340354396522902
171,171,0.24038783015713808
172,172,0.1999331327315279
173,173,0.21029755934470076
174,174,0.20494817786693414
175,175,0.22534269475091942
176,176,0.2597793380140421
177,177,0.2430625208960214
178,178,0.1992644600468071
179,179,0.1675025075225677
180,180,0.14877967235038447
181,181,0.16382480775660313
182,182,0.1581410899364761
183,183,0.20160481444332998
184,184,0.22400534938147776
185,185,0.22300234035439653
186,186,0.20561685055165496
187,187,0.21932464058843196
188,188,0.22099632230023403
189,189,0.2019391507856904
190,190,0.19424941491140088
191,191,0.20795720494817788
192,192,0.2654630558341692
193,193,0.2684720829154129
194,194,0.24038783015713808
195,195,0.24406552992310265
196,196,0.29254429956536276
197,197,0.2871949180875961
198,198,0.2708124373119358
199,199,0.27850217318622533
200,200,0.27181544633901705
201,201,0.30992978936810434
202,202,0.3122701437646272
203,203,0.2865262454028753
204,204,0.2938816449348044
205,205,0.32464058843196253
206,206,0.32764961551320626
207,207,0.3233032430625209
208,208,0.3460381143430291
209,209,0.2942159812771648
210,210,0.29956536275493145
211,211,0.32698094282848544
212,212,0.33600802407221664
213,213,0.34035439652290206
214,214,0.3487128050819124
215,215,0.3557338682714811
216,216,0.3423604145770645
217,217,0.3694416583082581
218,218,0.39117352056168503
219,219,0.37011033099297896
220,220,0.3319959879638917
221,221,0.3316616516215313
222,222,0.34570377800066865
223,223,0.36342360414577063
224,224,0.37746573052490806
225,225,0.39418254764292876
226,226,0.38214643931795383
227,227,0.38582413908391844
228,228,0.38849882982280176
229,229,0.36609829488465395
230,230,0.34002006018054165
231,231,0.3510531594784353
232,232,0.34068873286526247
233,233,0.3510531594784353
234,234,0.32698094282848544
235,235,0.37545971247074555
236,236,0.37011033099297896
237,237,0.37278502173186223
238,238,0.35907723169508526
239,239,0.35606820461384153
240,240,0.3784687395519893
241,241,0.4018722835172183
242,242,0.3881644934804413
243,243,0.3791374122367101
244,244,0.36810431293881646
245,245,0.3828151120026747
246,246,0.36676696756937477
247,247,0.38381812102975593
248,248,0.3460381143430291
249,249,0.3410230692076229
250,250,0.37612838515546637
251,251,0.3707790036776998
252,252,0.37512537612838515
253,253,0.3801404212637914
254,254,0.3741223671013039
255,255,0.3804747576061518
256,256,0.39485122032764963
257,257,0.3971915747241725
258,258,0.38582413908391844
259,259,0.3834837846873955
260,260,0.40287529254429955
261,261,0.41156803744567033
262,262,0.40287529254429955
263,263,0.3971915747241725
264,264,0.39351387495820794
265,265,0.38448679371447675
266,266,0.39485122032764963
267,267,0.4092276830491474
268,268,0.41624874623871616
269,269,0.4075560013373454
270,270,0.4102306920762287
271,271,0.4002006018054162
272,272,0.3918421932464059
273,273,0.39518555667001004
274,274,0.41323971915747243
275,275,0.4058843196255433
276,276,0.39351387495820794
277,277,0.4008692744901371
278,278,0.4038783015713808
279,279,0.4152457372116349
280,280,0.4035439652290204
281,281,0.4125710464727516
282,282,0.4098963557338683
283,283,0.39786024740889336
284,284,0.3918421932464059
285,285,0.4125710464727516
286,286,0.3818121029755934
287,287,0.38582413908391844
288,288,0.3881644934804413
289,289,0.4075560013373454
290,290,0.3831494483450351
291,291,0.38448679371447675
292,292,0.38548980274155803
293,293,0.3734536944165831
294,294,0.3791374122367101
295,295,0.37512537612838515
296,296,0.36643263122701436
297,297,0.3510531594784353
298,298,0.34770979605483116
299,299,0.3640922768304915
300,300,0.3557338682714811
301,301,0.34904714142427284
302,302,0.3229689067201605
303,303,0.3279839518555667
304,304,0.33834837846873955
305,305,0.3226345703778001
306,306,0.2875292544299565
307,307,0.29053828151120026
308,308,0.344366432631227
309,309,0.3734536944165831
310,310,0.3731193580742227
311,311,0.3691073219658977
312,312,0.39384821130056835
313,313,0.39117352056168503
314,314,0.39786024740889336
315,315,0.37646272149782684
316,316,0.37011033099297896
317,317,0.37512537612838515
318,318,0.3791374122367101
319,319,0.3971915747241725
320,320,0.3711133400200602
321,321,0.3781344032096289
