,time,rho
0,0,0.43497158141089937
1,1,0.3808090939485122
2,2,0.389501838849883
3,3,0.3707790036776998
4,4,0.37278502173186223
5,5,0.3721163490471414
6,6,0.35473085924439984
7,7,0.344366432631227
8,8,0.3537278502173186
9,9,0.34704112337011034
10,10,0.35439652290203943
11,11,0.3333333333333333
12,12,0.32965563356736877
13,13,0.3527248411902374
14,14,0.3527248411902374
15,15,0.3259779338014042
16,16,0.35005015045135407
17,17,0.33767970578401874
18,18,0.33901705115346037
19,19,0.3126044801069876
20,20,0.3370110330992979
21,21,0.3353393513874958
22,22,0.3243062520896021
23,23,0.33868271481109996
24,24,0.34536944165830824
25,25,0.352390504847877
26,26,0.36710130391173523
27,27,0.34536944165830824
28,28,0.36375794048813104
29,29,0.33901705115346037
30,30,0.3393513874958208
31,31,0.3630892678034102
32,32,0.35640254095620194
33,33,0.37646272149782684
34,34,0.3781344032096289
35,35,0.35439652290203943
36,36,0.35673687729856235
37,37,0.3644266131728519
38,38,0.38883316616516217
39,39,0.39786024740889336
40,40,0.3915078569040455
41,41,0.38649281176863926
42,42,0.3925108659311267
43,43,0.4098963557338683
44,44,0.4095620193915079
45,45,0.40688732865262456
46,46,0.38649281176863926
47,47,0.4002006018054162
48,48,0.3918421932464059
49,49,0.38716148445336007
50,50,0.40521564694082246
51,51,0.3891675025075226
52,52,0.3597459043798061
53,53,0.3881644934804413
54,54,0.3687729856235373
55,55,0.3965229020394517
56,56,0.408893346706787
57,57,0.3998662654630558
58,58,0.3901705115346038
59,59,0.40554998328318287
60,60,0.4112337011033099
61,61,0.39752591106653296
62,62,0.39351387495820794
63,63,0.4082246740220662
64,64,0.38883316616516217
65,65,0.38615847542627885
66,66,0.3995319291206954
67,67,0.39618856569709127
68,68,0.3988632564359746
69,69,0.40287529254429955
70,70,0.40488131059846205
71,71,0.41558007355399534
72,72,0.40655299231026415
73,73,0.4092276830491474
74,74,0.40254095620193914
75,75,0.39418254764292876
76,76,0.39418254764292876
77,77,0.41658308258107657
78,78,0.40421263791374124
79,79,0.40655299231026415
80,80,0.4058843196255433
81,81,0.40554998328318287
82,82,0.4008692744901371
83,83,0.3818121029755934
84,84,0.3627549314610498
85,85,0.36810431293881646
86,86,0.36108324974924777
87,87,0.3426947509194249
88,88,0.3340020060180542
89,89,0.3426947509194249
90,90,0.3299899699097292
91,91,0.33065864259445
92,92,0.3299899699097292
93,93,0.34971581410899366
94,94,0.3487128050819124
95,95,0.34938147776663325
96,96,0.3998662654630558
97,97,0.4012036108324975
98,98,0.38883316616516217
99,99,0.38448679371447675
100,100,0.40722166499498497
101,101,0.4012036108324975
102,102,0.39518555667001004
103,103,0.37278502173186223
104,104,0.3791374122367101
105,105,0.3945168839852892
106,106,0.3687729856235373
107,107,0.3737880307589435
108,108,0.38448679371447675
109,109,0.36776997659645605
110,110,0.35740554998328317
111,111,0.3644266131728519
112,112,0.3784687395519893
113,113,0.3650952858575727
114,114,0.33667669675693745
115,115,0.3741223671013039
116,116,0.3724506853895018
117,117,0.3968572383818121
118,118,0.3818121029755934
119,119,0.3707790036776998
120,120,0.3808090939485122
121,121,0.3881644934804413
122,122,0.3781344032096289
123,123,0.37947174857907057
124,124,0.3808090939485122
125,125,0.39117352056168503
126,126,0.379806084921431
127,127,0.40688732865262456
128,128,0.3908391842193246
129,129,0.38582413908391844
130,130,0.3627549314610498
131,131,0.3791374122367101
132,132,0.38615847542627885
133,133,0.37679705784018724
134,134,0.3971915747241725
135,135,0.4035439652290204
136,136,0.3781344032096289
137,137,0.3804747576061518
138,138,0.37545971247074555
139,139,0.3614175860916082
140,140,0.37612838515546637
141,141,0.3691073219658977
142,142,0.34804413239719156
143,143,0.3423604145770645
144,144,0.3463724506853895
145,145,0.3724506853895018
146,146,0.3697759946506185
147,147,0.39518555667001004
148,148,0.37011033099297896
149,149,0.3533935138749582
150,150,0.33132731527917086
151,151,0.34704112337011034
152,152,0.36643263122701436
153,153,0.34068873286526247
154,154,0.324974924774323
155,155,0.26914075560013373
156,156,0.30825810765630224
157,157,0.29989969909729186
158,158,0.2751588097626212
159,159,0.2751588097626212
160,160,0.26278836509528586
161,161,0.2708124373119358
162,162,0.25342694750919426
163,163,0.2634570377800067
164,164,0.2657973921765296
165,165,0.23069207622868607
166,166,0.2243396857238382
167,167,0.2754931461049816
168,168,0.275827482447342
169,169,0.307255098629221
170,170,0.3052490805750585
171,171,0.28151120026746906
172,172,0.2544299565362755
173,173,0.25275827482447344
174,174,0.2544299565362755
175,175,0.2567703109327984
176,176,0.2383818121029756
177,177,0.23202942159812773
178,178,0.21965897693079237
179,179,0.23069207622868607
180,180,0.18254764292878636
181,181,0.1584754262788365
182,182,0.160481444332999
183,183,0.11668338348378468
184,184,0.10397860247408894
185,185,0.08793045804078903
186,186,0.06552992310264126
187,187,0.041792042795051824
188,188,0.01972584419926446
189,189,0.0344366432631227
190,190,0.0618522233366767
191,191,0.09562019391507857
192,192,0.11267134737545971
193,193,0.09327983951855567
194,194,0.07021063189568706
195,195,0.042795051822133064
196,196,0.0595118689401538
197,197,0.04948177866934136
198,198,0.03911735205616851
199,199,0.04546974256101638
200,200,0.042795051822133064
201,201,0.08291541290538282
202,202,0.09829488465396188
203,203,0.10665329321297225
204,204,0.11568037445670344
205,205,0.119358074222668
206,206,0.12938816449348045
207,207,0.14108993647609494
208,208,0.13908391842193246
209,209,0.10565028418589101
210,210,0.07923771313941826
211,211,0.0618522233366767
212,212,0.034102306920762285
213,213,0.035439652290203946
214,214,0.02574389836175192
215,215,0.021397525911066532
216,216,0.02841858910063524
217,217,0.027415580073553995
218,218,0.06452691407556001
219,219,0.08759612169842862
220,220,0.12102975593447007
221,221,0.10163824807756604
222,222,0.10464727515880977
223,223,0.11133400200601805
224,224,0.1283851554663992
225,225,0.1283851554663992
226,226,0.17118020728853225
227,227,0.17519224339685724
228,228,0.1671681711802073
229,229,0.1190237378803076
230,230,0.1240387830157138
231,231,0.1146773654296222
232,232,0.14543630892678033
233,233,0.16950852557673018
234,234,0.13841524573721165
235,235,0.15880976262119692
236,236,0.1608157806753594
237,237,0.15646940822467403
238,238,0.18388498829822802
239,239,0.18756268806419257
240,240,0.20494817786693414
241,241,0.16817118020728852
242,242,0.1517886994316282
243,243,0.14343029087261785
244,244,0.14510197258441992
245,245,0.16649949849548645
246,246,0.17719826145101972
