,n_step,energy,average_magnetization
94,94.0,-31.0,-0.145
95,95.0,-11.0,-0.1
96,96.0,-75.0,-0.095
97,97.0,-51.0,-0.005
98,98.0,-83.0,-0.075
99,99.0,-35.0,-0.005
100,100.0,-29.0,-0.025
101,101.0,-39.0,0.16
102,102.0,-29.0,0.04
103,103.0,-61.0,0.05
104,104.0,-5.0,-0.06
105,105.0,-55.0,-0.01
106,106.0,-33.0,0.025
107,107.0,-63.0,0.02
108,108.0,-11.0,-0.015
109,109.0,-17.0,-0.07
110,110.0,-45.0,-0.06
111,111.0,-21.0,0.055
112,112.0,-47.0,0.04
113,113.0,-57.0,0.015
114,114.0,-69.0,0.05
115,115.0,-65.0,-0.035
116,116.0,-69.0,-0.12
117,117.0,-17.0,-0.04
118,118.0,-59.0,-0.15
119,119.0,-23.0,-0.165
120,120.0,-33.0,-0.025
121,121.0,-51.0,0.095
122,122.0,-53.0,-0.045
123,123.0,-39.0,-0.095
124,124.0,-41.0,-0.085
125,125.0,-31.0,-0.06
126,126.0,-61.0,-0.13
127,127.0,-61.0,0.025
128,128.0,-45.0,-0.03
129,129.0,-7.0,-0.05
130,130.0,-53.0,-0.1
131,131.0,-107.0,-0.115
132,132.0,-9.0,0.015
133,133.0,-73.0,0.02
134,134.0,-47.0,0.035
135,135.0,-33.0,-0.065
136,136.0,-25.0,-0.035
137,137.0,-77.0,0.01
138,138.0,-33.0,-0.11
139,139.0,-27.0,-0.09
140,140.0,-61.0,-0.03
141,141.0,-27.0,-0.005
142,142.0,-95.0,0.055
143,143.0,-67.0,0.01
144,144.0,-55.0,0.075
145,145.0,-39.0,0.055
146,146.0,-41.0,-0.01
147,147.0,-53.0,-0.05
148,148.0,-49.0,-0.04
149,149.0,-25.0,0.08
150,150.0,-35.0,0.015
151,151.0,-53.0,0.085
152,152.0,-47.0,0.15
153,153.0,-43.0,0.015
154,154.0,-33.0,0.01
155,155.0,-67.0,0.095
156,156.0,-67.0,0.025
157,157.0,-29.0,-0.02
158,158.0,-7.0,-0.015
159,159.0,-27.0,0.01
160,160.0,-49.0,-0.01
161,161.0,-35.0,0.08
162,162.0,-57.0,0.065
163,163.0,-31.0,0.015
164,164.0,-11.0,-0.01
165,165.0,-41.0,-0.05
166,166.0,-1.0,0.03
167,167.0,-37.0,0.055
168,168.0,-41.0,0.055
169,169.0,-63.0,0.05
170,170.0,-27.0,-0.06
171,171.0,-49.0,0.0
172,172.0,-57.0,-0.07
173,173.0,-39.0,-0.02
174,174.0,-45.0,0.03
175,175.0,-29.0,0.005
176,176.0,-65.0,0.045
177,177.0,-67.0,0.055
178,178.0,-45.0,-0.07
179,179.0,-49.0,-0.03
180,180.0,-45.0,0.08
181,181.0,-55.0,-0.015
182,182.0,-49.0,0.04
183,183.0,-3.0,0.055
184,184.0,-21.0,0.0
185,185.0,-51.0,-0.005
186,186.0,-43.0,-0.035
187,187.0,-35.0,-0.06
188,188.0,-31.0,-0.02
189,189.0,-37.0,-0.025
190,190.0,-21.0,-0.04
191,191.0,-15.0,0.035
192,192.0,-51.0,-0.075
193,193.0,-75.0,-0.135
194,194.0,-13.0,-0.02
195,195.0,-51.0,-0.07
196,196.0,-55.0,-0.025
197,197.0,-43.0,-0.03
198,198.0,-51.0,-0.06
199,199.0,-53.0,-0.015
