,n_step,energy,average_magnetization
65,65.0,-237.0,0.195
66,66.0,-217.0,0.145
67,67.0,-231.0,0.115
68,68.0,-233.0,0.175
69,69.0,-233.0,0.135
70,70.0,-245.0,0.22
71,71.0,-219.0,0.255
72,72.0,-211.0,0.22
73,73.0,-209.0,0.225
74,74.0,-235.0,0.185
75,75.0,-231.0,0.22
76,76.0,-249.0,0.14
77,77.0,-229.0,0.225
78,78.0,-217.0,0.19
79,79.0,-225.0,0.205
80,80.0,-221.0,0.21
81,81.0,-237.0,0.19
82,82.0,-237.0,0.225
83,83.0,-227.0,0.145
84,84.0,-233.0,0.155
85,85.0,-209.0,0.165
86,86.0,-227.0,0.135
87,87.0,-233.0,0.11
88,88.0,-233.0,0.105
89,89.0,-217.0,0.18
90,90.0,-217.0,0.15
91,91.0,-219.0,0.195
92,92.0,-215.0,0.15
93,93.0,-227.0,0.155
94,94.0,-231.0,0.07
95,95.0,-237.0,0.15
96,96.0,-221.0,0.185
97,97.0,-235.0,0.085
98,98.0,-257.0,0.12
99,99.0,-225.0,0.1
100,100.0,-231.0,0.115
101,101.0,-227.0,0.15
102,102.0,-237.0,0.13
103,103.0,-233.0,0.13
104,104.0,-189.0,0.23
105,105.0,-237.0,0.145
106,106.0,-233.0,0.18
107,107.0,-243.0,0.16
108,108.0,-215.0,0.24
109,109.0,-207.0,0.245
110,110.0,-235.0,0.175
111,111.0,-209.0,0.14
112,112.0,-223.0,0.075
113,113.0,-239.0,0.075
114,114.0,-225.0,0.16
115,115.0,-231.0,0.09
116,116.0,-229.0,0.07
117,117.0,-245.0,0.11
118,118.0,-233.0,0.085
119,119.0,-227.0,0.115
120,120.0,-211.0,0.1
121,121.0,-207.0,0.135
122,122.0,-217.0,0.095
123,123.0,-229.0,0.17
124,124.0,-235.0,0.03
125,125.0,-229.0,-0.005
126,126.0,-213.0,0.02
127,127.0,-229.0,0.05
128,128.0,-225.0,0.045
129,129.0,-249.0,-0.035
130,130.0,-249.0,-0.02
131,131.0,-253.0,0.055
132,132.0,-211.0,0.035
133,133.0,-237.0,0.035
134,134.0,-239.0,0.035
135,135.0,-225.0,0.005
136,136.0,-267.0,0.025
137,137.0,-261.0,0.05
138,138.0,-233.0,0.015
139,139.0,-243.0,0.115
140,140.0,-243.0,0.0
141,141.0,-257.0,0.045
142,142.0,-253.0,0.0
143,143.0,-227.0,0.02
144,144.0,-245.0,0.07
145,145.0,-237.0,0.03
146,146.0,-231.0,0.05
147,147.0,-243.0,0.005
148,148.0,-243.0,0.105
149,149.0,-243.0,0.075
150,150.0,-231.0,0.085
151,151.0,-217.0,0.065
152,152.0,-235.0,0.1
153,153.0,-249.0,0.06
154,154.0,-249.0,-0.005
155,155.0,-217.0,-0.025
156,156.0,-219.0,-0.005
157,157.0,-231.0,-0.025
158,158.0,-249.0,-0.02
159,159.0,-241.0,0.05
160,160.0,-239.0,0.0
161,161.0,-233.0,-0.025
162,162.0,-211.0,-0.03
163,163.0,-223.0,0.03
164,164.0,-239.0,0.095
165,165.0,-223.0,0.05
166,166.0,-245.0,0.03
167,167.0,-239.0,0.025
168,168.0,-233.0,0.03
169,169.0,-217.0,0.05
170,170.0,-215.0,0.035
171,171.0,-267.0,0.05
172,172.0,-243.0,0.085
173,173.0,-225.0,-0.01
174,174.0,-225.0,0.035
175,175.0,-215.0,0.01
176,176.0,-219.0,0.01
177,177.0,-231.0,0.08
178,178.0,-245.0,0.095
179,179.0,-241.0,0.07
180,180.0,-243.0,0.01
181,181.0,-227.0,-0.05
182,182.0,-263.0,-0.025
183,183.0,-257.0,-0.05
184,184.0,-247.0,-0.065
185,185.0,-227.0,-0.03
186,186.0,-221.0,-0.05
187,187.0,-223.0,0.0
188,188.0,-255.0,-0.03
189,189.0,-237.0,-0.04
190,190.0,-223.0,0.025
191,191.0,-231.0,0.03
192,192.0,-253.0,0.11
193,193.0,-235.0,0.13
194,194.0,-259.0,0.22
195,195.0,-259.0,0.21
196,196.0,-227.0,0.2
197,197.0,-225.0,0.205
198,198.0,-239.0,0.205
199,199.0,-213.0,0.16
