,n_step,energy,average_magnetization
276,276.0,-426.0,0.19
277,277.0,-432.0,0.185
278,278.0,-450.0,0.12
279,279.0,-474.0,0.095
280,280.0,-472.0,0.09
281,281.0,-472.0,0.125
282,282.0,-404.0,0.13
283,283.0,-416.0,0.145
284,284.0,-444.0,0.08
285,285.0,-450.0,0.09
286,286.0,-488.0,0.085
287,287.0,-448.0,0.17
288,288.0,-502.0,0.2
289,289.0,-454.0,0.22
290,290.0,-502.0,0.115
291,291.0,-468.0,0.075
292,292.0,-466.0,0.075
293,293.0,-422.0,0.025
294,294.0,-458.0,0.075
295,295.0,-470.0,0.005
296,296.0,-466.0,-0.03
297,297.0,-448.0,0.01
298,298.0,-416.0,0.085
299,299.0,-472.0,0.01
300,300.0,-444.0,0.09
301,301.0,-434.0,0.055
302,302.0,-448.0,0.065
303,303.0,-464.0,0.075
304,304.0,-432.0,-0.005
305,305.0,-480.0,-0.075
306,306.0,-482.0,-0.095
307,307.0,-422.0,-0.175
308,308.0,-548.0,-0.275
309,309.0,-510.0,-0.215
310,310.0,-454.0,-0.24
311,311.0,-454.0,-0.25
312,312.0,-454.0,-0.305
313,313.0,-448.0,-0.325
314,314.0,-464.0,-0.335
315,315.0,-462.0,-0.32
316,316.0,-506.0,-0.265
317,317.0,-482.0,-0.27
318,318.0,-484.0,-0.28
319,319.0,-444.0,-0.25
320,320.0,-450.0,-0.32
321,321.0,-492.0,-0.31
322,322.0,-478.0,-0.34
323,323.0,-456.0,-0.305
324,324.0,-506.0,-0.37
325,325.0,-488.0,-0.38
326,326.0,-484.0,-0.33
327,327.0,-552.0,-0.335
328,328.0,-536.0,-0.275
329,329.0,-532.0,-0.25
330,330.0,-560.0,-0.25
331,331.0,-550.0,-0.21
332,332.0,-544.0,-0.235
333,333.0,-554.0,-0.175
334,334.0,-560.0,-0.105
335,335.0,-540.0,-0.125
336,336.0,-524.0,-0.065
337,337.0,-494.0,-0.095
338,338.0,-464.0,-0.055
339,339.0,-482.0,-0.055
340,340.0,-486.0,-0.085
341,341.0,-496.0,-0.015
342,342.0,-480.0,0.065
343,343.0,-488.0,0.01
344,344.0,-418.0,0.035
345,345.0,-416.0,0.025
346,346.0,-454.0,-0.025
347,347.0,-470.0,-0.015
348,348.0,-434.0,0.01
349,349.0,-458.0,0.1
350,350.0,-438.0,0.14
351,351.0,-440.0,0.07
352,352.0,-428.0,0.165
353,353.0,-420.0,0.05
354,354.0,-406.0,0.11
355,355.0,-398.0,0.105
356,356.0,-418.0,0.085
357,357.0,-376.0,0.035
358,358.0,-404.0,0.015
359,359.0,-392.0,0.025
360,360.0,-420.0,0.025
361,361.0,-416.0,0.025
362,362.0,-410.0,-0.005
363,363.0,-406.0,0.0
364,364.0,-376.0,0.055
365,365.0,-382.0,0.115
366,366.0,-402.0,0.06
367,367.0,-388.0,0.055
368,368.0,-450.0,-0.03
369,369.0,-430.0,-0.08
370,370.0,-486.0,-0.195
371,371.0,-478.0,-0.19
372,372.0,-470.0,-0.18
373,373.0,-452.0,-0.25
374,374.0,-450.0,-0.245
375,375.0,-462.0,-0.3
376,376.0,-446.0,-0.25
377,377.0,-458.0,-0.275
378,378.0,-454.0,-0.295
379,379.0,-456.0,-0.28
380,380.0,-434.0,-0.325
381,381.0,-426.0,-0.275
382,382.0,-406.0,-0.195
383,383.0,-418.0,-0.19
384,384.0,-408.0,-0.255
385,385.0,-418.0,-0.25
386,386.0,-424.0,-0.16
387,387.0,-400.0,0.005
388,388.0,-422.0,-0.03
389,389.0,-382.0,-0.115
390,390.0,-448.0,-0.1
391,391.0,-442.0,-0.005
392,392.0,-446.0,-0.01
393,393.0,-424.0,0.04
394,394.0,-442.0,0.155
395,395.0,-418.0,0.1
396,396.0,-386.0,0.1
397,397.0,-388.0,0.02
398,398.0,-342.0,0.055
399,399.0,-406.0,0.015
400,400.0,-408.0,-0.055
401,401.0,-390.0,0.005
402,402.0,-356.0,-0.02
403,403.0,-394.0,-0.07
404,404.0,-392.0,-0.095
405,405.0,-388.0,-0.09
406,406.0,-392.0,-0.15
407,407.0,-436.0,-0.205
408,408.0,-388.0,-0.24
409,409.0,-370.0,-0.27
410,410.0,-440.0,-0.235
411,411.0,-476.0,-0.255
412,412.0,-430.0,-0.155
413,413.0,-474.0,-0.225
414,414.0,-476.0,-0.23
415,415.0,-454.0,-0.18
416,416.0,-430.0,-0.165
417,417.0,-464.0,-0.16
418,418.0,-520.0,-0.245
419,419.0,-468.0,-0.235
420,420.0,-444.0,-0.125
421,421.0,-430.0,-0.09
422,422.0,-430.0,-0.15
423,423.0,-412.0,-0.155
424,424.0,-404.0,-0.225
425,425.0,-380.0,-0.305
426,426.0,-436.0,-0.27
427,427.0,-472.0,-0.24
428,428.0,-478.0,-0.305
429,429.0,-502.0,-0.28
430,430.0,-488.0,-0.315
431,431.0,-464.0,-0.355
432,432.0,-462.0,-0.355
433,433.0,-452.0,-0.28
434,434.0,-440.0,-0.225
435,435.0,-488.0,-0.235
436,436.0,-450.0,-0.135
437,437.0,-496.0,-0.105
438,438.0,-434.0,-0.135
439,439.0,-484.0,-0.155
440,440.0,-470.0,-0.18
441,441.0,-484.0,-0.19
442,442.0,-442.0,-0.225
443,443.0,-460.0,-0.16
444,444.0,-502.0,-0.145
445,445.0,-536.0,0.035
446,446.0,-556.0,0.01
447,447.0,-536.0,0.05
448,448.0,-584.0,-0.04
449,449.0,-582.0,-0.055
450,450.0,-514.0,-0.045
451,451.0,-522.0,-0.075
452,452.0,-500.0,-0.125
453,453.0,-478.0,-0.205
454,454.0,-516.0,-0.175
455,455.0,-512.0,-0.215
456,456.0,-496.0,-0.265
457,457.0,-534.0,-0.305
458,458.0,-540.0,-0.36
459,459.0,-524.0,-0.41
460,460.0,-538.0,-0.36
461,461.0,-516.0,-0.33
462,462.0,-472.0,-0.34
463,463.0,-464.0,-0.35
464,464.0,-444.0,-0.31
465,465.0,-440.0,-0.28
466,466.0,-486.0,-0.295
467,467.0,-476.0,-0.31
468,468.0,-428.0,-0.34
469,469.0,-466.0,-0.285
470,470.0,-432.0,-0.29
471,471.0,-446.0,-0.295
472,472.0,-468.0,-0.325
473,473.0,-482.0,-0.3
474,474.0,-466.0,-0.26
475,475.0,-480.0,-0.335
476,476.0,-486.0,-0.355
477,477.0,-492.0,-0.425
478,478.0,-510.0,-0.39
479,479.0,-542.0,-0.395
480,480.0,-546.0,-0.34
481,481.0,-550.0,-0.305
482,482.0,-540.0,-0.255
483,483.0,-520.0,-0.26
484,484.0,-510.0,-0.345
485,485.0,-478.0,-0.34
486,486.0,-478.0,-0.37
487,487.0,-492.0,-0.33
488,488.0,-472.0,-0.285
489,489.0,-432.0,-0.295
490,490.0,-424.0,-0.31
491,491.0,-420.0,-0.315
492,492.0,-430.0,-0.315
493,493.0,-436.0,-0.25
494,494.0,-476.0,-0.31
495,495.0,-424.0,-0.26
496,496.0,-410.0,-0.315
497,497.0,-398.0,-0.31
498,498.0,-410.0,-0.235
499,499.0,-430.0,-0.305
500,500.0,-466.0,-0.34
501,501.0,-464.0,-0.305
502,502.0,-462.0,-0.305
503,503.0,-482.0,-0.33
504,504.0,-478.0,-0.385
505,505.0,-470.0,-0.38
506,506.0,-482.0,-0.495
507,507.0,-488.0,-0.46
508,508.0,-532.0,-0.495
509,509.0,-566.0,-0.49
510,510.0,-554.0,-0.395
511,511.0,-518.0,-0.335
512,512.0,-534.0,-0.38
513,513.0,-548.0,-0.365
514,514.0,-526.0,-0.38
515,515.0,-498.0,-0.31
516,516.0,-544.0,-0.29
517,517.0,-556.0,-0.305
518,518.0,-512.0,-0.33
519,519.0,-572.0,-0.4
520,520.0,-558.0,-0.41
521,521.0,-548.0,-0.44
522,522.0,-562.0,-0.43
523,523.0,-590.0,-0.54
524,524.0,-558.0,-0.555
525,525.0,-556.0,-0.555
526,526.0,-516.0,-0.525
527,527.0,-502.0,-0.495
528,528.0,-562.0,-0.54
529,529.0,-578.0,-0.54
530,530.0,-518.0,-0.49
531,531.0,-560.0,-0.52
532,532.0,-444.0,-0.42
533,533.0,-516.0,-0.47
534,534.0,-502.0,-0.51
535,535.0,-538.0,-0.55
536,536.0,-546.0,-0.535
537,537.0,-548.0,-0.565
538,538.0,-546.0,-0.525
539,539.0,-518.0,-0.49
540,540.0,-548.0,-0.505
541,541.0,-500.0,-0.46
542,542.0,-492.0,-0.465
543,543.0,-522.0,-0.475
544,544.0,-492.0,-0.55
545,545.0,-456.0,-0.55
546,546.0,-502.0,-0.54
547,547.0,-514.0,-0.55
548,548.0,-528.0,-0.595
549,549.0,-516.0,-0.6
550,550.0,-494.0,-0.535
551,551.0,-466.0,-0.515
552,552.0,-516.0,-0.55
553,553.0,-498.0,-0.565
554,554.0,-516.0,-0.575
555,555.0,-490.0,-0.53
556,556.0,-494.0,-0.485
557,557.0,-488.0,-0.315
558,558.0,-506.0,-0.365
559,559.0,-518.0,-0.44
560,560.0,-502.0,-0.4
561,561.0,-478.0,-0.385
562,562.0,-488.0,-0.48
563,563.0,-520.0,-0.545
564,564.0,-540.0,-0.53
565,565.0,-552.0,-0.525
566,566.0,-528.0,-0.58
567,567.0,-512.0,-0.505
568,568.0,-518.0,-0.51
569,569.0,-514.0,-0.555
570,570.0,-526.0,-0.565
571,571.0,-534.0,-0.54
572,572.0,-552.0,-0.54
573,573.0,-528.0,-0.525
574,574.0,-530.0,-0.6
575,575.0,-578.0,-0.6
576,576.0,-562.0,-0.53
577,577.0,-528.0,-0.535
578,578.0,-516.0,-0.535
579,579.0,-522.0,-0.46
580,580.0,-520.0,-0.445
581,581.0,-508.0,-0.44
582,582.0,-474.0,-0.445
583,583.0,-446.0,-0.455
584,584.0,-510.0,-0.52
585,585.0,-552.0,-0.53
586,586.0,-496.0,-0.435
587,587.0,-468.0,-0.385
588,588.0,-516.0,-0.41
589,589.0,-482.0,-0.335
590,590.0,-532.0,-0.355
591,591.0,-534.0,-0.42
592,592.0,-520.0,-0.42
593,593.0,-530.0,-0.47
594,594.0,-536.0,-0.57
595,595.0,-512.0,-0.615
596,596.0,-506.0,-0.615
597,597.0,-558.0,-0.63
598,598.0,-514.0,-0.58
599,599.0,-552.0,-0.62
600,600.0,-508.0,-0.635
601,601.0,-516.0,-0.68
602,602.0,-512.0,-0.69
603,603.0,-526.0,-0.705
604,604.0,-538.0,-0.695
605,605.0,-526.0,-0.675
606,606.0,-488.0,-0.675
607,607.0,-532.0,-0.71
608,608.0,-532.0,-0.71
609,609.0,-554.0,-0.745
610,610.0,-488.0,-0.705
611,611.0,-568.0,-0.75
612,612.0,-570.0,-0.755
613,613.0,-550.0,-0.76
614,614.0,-550.0,-0.72
615,615.0,-566.0,-0.74
616,616.0,-536.0,-0.665
617,617.0,-502.0,-0.615
618,618.0,-520.0,-0.66
619,619.0,-486.0,-0.6
620,620.0,-476.0,-0.565
621,621.0,-476.0,-0.59
622,622.0,-502.0,-0.54
623,623.0,-504.0,-0.66
624,624.0,-566.0,-0.715
625,625.0,-548.0,-0.705
626,626.0,-530.0,-0.72
627,627.0,-560.0,-0.735
628,628.0,-506.0,-0.65
629,629.0,-500.0,-0.61
630,630.0,-532.0,-0.71
631,631.0,-566.0,-0.75
632,632.0,-560.0,-0.735
633,633.0,-534.0,-0.735
634,634.0,-522.0,-0.72
635,635.0,-522.0,-0.675
636,636.0,-548.0,-0.675
637,637.0,-534.0,-0.685
638,638.0,-518.0,-0.635
639,639.0,-504.0,-0.615
640,640.0,-526.0,-0.645
641,641.0,-512.0,-0.615
642,642.0,-556.0,-0.63
643,643.0,-560.0,-0.655
644,644.0,-510.0,-0.595
645,645.0,-484.0,-0.495
646,646.0,-502.0,-0.53
647,647.0,-494.0,-0.47
648,648.0,-538.0,-0.44
649,649.0,-492.0,-0.37
650,650.0,-502.0,-0.42
651,651.0,-444.0,-0.415
652,652.0,-468.0,-0.43
653,653.0,-502.0,-0.43
654,654.0,-536.0,-0.52
655,655.0,-506.0,-0.53
656,656.0,-536.0,-0.585
657,657.0,-486.0,-0.615
658,658.0,-464.0,-0.605
659,659.0,-476.0,-0.615
660,660.0,-478.0,-0.615
661,661.0,-446.0,-0.505
662,662.0,-460.0,-0.51
663,663.0,-508.0,-0.58
664,664.0,-470.0,-0.52
665,665.0,-500.0,-0.505
666,666.0,-472.0,-0.385
667,667.0,-444.0,-0.345
668,668.0,-426.0,-0.265
669,669.0,-458.0,-0.27
670,670.0,-470.0,-0.21
671,671.0,-416.0,-0.225
672,672.0,-444.0,-0.155
673,673.0,-460.0,-0.155
674,674.0,-468.0,-0.155
675,675.0,-524.0,-0.14
676,676.0,-510.0,-0.075
677,677.0,-530.0,-0.06
678,678.0,-536.0,-0.06
679,679.0,-552.0,-0.07
680,680.0,-542.0,-0.12
681,681.0,-538.0,-0.11
682,682.0,-514.0,-0.15
683,683.0,-502.0,-0.165
684,684.0,-494.0,-0.095
685,685.0,-528.0,-0.01
686,686.0,-550.0,-0.025
687,687.0,-512.0,-0.06
688,688.0,-502.0,-0.07
689,689.0,-448.0,-0.15
690,690.0,-494.0,-0.115
691,691.0,-472.0,-0.16
692,692.0,-466.0,-0.19
693,693.0,-430.0,-0.175
694,694.0,-450.0,-0.245
695,695.0,-434.0,-0.155
696,696.0,-388.0,-0.14
697,697.0,-424.0,-0.15
698,698.0,-442.0,-0.18
699,699.0,-450.0,-0.14
700,700.0,-456.0,-0.215
701,701.0,-450.0,-0.31
702,702.0,-434.0,-0.315
703,703.0,-464.0,-0.345
704,704.0,-466.0,-0.285
705,705.0,-482.0,-0.315
706,706.0,-496.0,-0.245
707,707.0,-486.0,-0.28
708,708.0,-538.0,-0.28
709,709.0,-476.0,-0.17
710,710.0,-426.0,-0.135
711,711.0,-418.0,-0.065
712,712.0,-430.0,-0.115
713,713.0,-404.0,-0.11
714,714.0,-422.0,-0.08
715,715.0,-380.0,-0.035
716,716.0,-404.0,-0.09
717,717.0,-442.0,-0.165
718,718.0,-418.0,-0.1
719,719.0,-394.0,-0.115
720,720.0,-450.0,-0.04
721,721.0,-436.0,-0.065
722,722.0,-470.0,-0.015
723,723.0,-464.0,-0.075
724,724.0,-470.0,-0.075
725,725.0,-514.0,-0.085
726,726.0,-438.0,0.0
727,727.0,-450.0,-0.02
728,728.0,-474.0,-0.03
729,729.0,-456.0,-0.115
730,730.0,-464.0,-0.185
731,731.0,-488.0,-0.16
732,732.0,-514.0,-0.165
733,733.0,-506.0,-0.19
734,734.0,-522.0,-0.24
735,735.0,-510.0,-0.255
736,736.0,-466.0,-0.27
737,737.0,-444.0,-0.26
738,738.0,-444.0,-0.225
739,739.0,-494.0,-0.22
740,740.0,-438.0,-0.185
741,741.0,-436.0,-0.215
742,742.0,-464.0,-0.215
743,743.0,-468.0,-0.29
744,744.0,-468.0,-0.3
745,745.0,-448.0,-0.285
746,746.0,-480.0,-0.27
747,747.0,-482.0,-0.255
748,748.0,-510.0,-0.335
749,749.0,-514.0,-0.405
750,750.0,-486.0,-0.325
751,751.0,-458.0,-0.27
752,752.0,-452.0,-0.24
753,753.0,-424.0,-0.28
754,754.0,-440.0,-0.38
755,755.0,-474.0,-0.41
756,756.0,-494.0,-0.475
757,757.0,-470.0,-0.465
758,758.0,-470.0,-0.385
759,759.0,-478.0,-0.415
760,760.0,-510.0,-0.42
761,761.0,-546.0,-0.5
762,762.0,-500.0,-0.525
763,763.0,-448.0,-0.375
764,764.0,-502.0,-0.4
765,765.0,-512.0,-0.475
766,766.0,-544.0,-0.49
767,767.0,-514.0,-0.485
768,768.0,-546.0,-0.47
769,769.0,-582.0,-0.51
770,770.0,-556.0,-0.48
771,771.0,-548.0,-0.455
772,772.0,-530.0,-0.42
773,773.0,-486.0,-0.41
774,774.0,-506.0,-0.45
775,775.0,-500.0,-0.505
776,776.0,-518.0,-0.53
777,777.0,-552.0,-0.62
778,778.0,-542.0,-0.6
779,779.0,-518.0,-0.6
780,780.0,-468.0,-0.495
781,781.0,-452.0,-0.52
782,782.0,-458.0,-0.495
783,783.0,-494.0,-0.435
784,784.0,-512.0,-0.435
785,785.0,-490.0,-0.46
786,786.0,-518.0,-0.4
787,787.0,-432.0,-0.385
788,788.0,-480.0,-0.47
789,789.0,-474.0,-0.48
790,790.0,-488.0,-0.44
791,791.0,-430.0,-0.465
792,792.0,-470.0,-0.465
793,793.0,-480.0,-0.505
794,794.0,-494.0,-0.515
795,795.0,-462.0,-0.505
796,796.0,-450.0,-0.505
797,797.0,-410.0,-0.455
798,798.0,-416.0,-0.445
799,799.0,-440.0,-0.425
800,800.0,-484.0,-0.385
801,801.0,-444.0,-0.35
802,802.0,-452.0,-0.25
803,803.0,-386.0,-0.205
804,804.0,-408.0,-0.14
805,805.0,-382.0,-0.005
806,806.0,-412.0,0.065
807,807.0,-344.0,0.0
808,808.0,-338.0,0.04
809,809.0,-386.0,-0.01
810,810.0,-388.0,-0.01
811,811.0,-396.0,-0.025
812,812.0,-404.0,0.05
813,813.0,-388.0,0.09
814,814.0,-434.0,0.025
815,815.0,-424.0,0.11
816,816.0,-382.0,0.04
817,817.0,-408.0,0.13
818,818.0,-428.0,0.1
819,819.0,-416.0,0.015
820,820.0,-402.0,-0.01
821,821.0,-394.0,-0.005
822,822.0,-410.0,0.02
823,823.0,-416.0,-0.015
824,824.0,-440.0,0.02
825,825.0,-436.0,0.08
826,826.0,-436.0,0.09
827,827.0,-462.0,0.085
828,828.0,-496.0,0.11
829,829.0,-478.0,0.085
830,830.0,-520.0,0.075
831,831.0,-476.0,0.095
832,832.0,-448.0,0.15
833,833.0,-460.0,0.185
834,834.0,-456.0,0.18
835,835.0,-440.0,0.17
836,836.0,-474.0,0.17
837,837.0,-476.0,0.195
838,838.0,-468.0,0.245
839,839.0,-470.0,0.22
840,840.0,-470.0,0.125
841,841.0,-418.0,0.085
842,842.0,-466.0,0.02
843,843.0,-480.0,0.015
844,844.0,-470.0,-0.02
845,845.0,-456.0,0.005
846,846.0,-440.0,0.07
847,847.0,-480.0,0.08
848,848.0,-486.0,0.045
849,849.0,-484.0,0.05
850,850.0,-456.0,0.02
851,851.0,-502.0,-0.075
852,852.0,-508.0,-0.09
853,853.0,-480.0,-0.105
854,854.0,-430.0,-0.085
855,855.0,-500.0,-0.095
856,856.0,-494.0,-0.12
857,857.0,-484.0,-0.025
858,858.0,-494.0,-0.05
859,859.0,-452.0,0.02
860,860.0,-486.0,0.015
861,861.0,-494.0,0.015
862,862.0,-524.0,0.07
863,863.0,-476.0,0.05
864,864.0,-476.0,-0.005
865,865.0,-462.0,0.005
866,866.0,-420.0,0.105
867,867.0,-430.0,0.11
868,868.0,-386.0,0.065
869,869.0,-474.0,0.02
870,870.0,-484.0,0.01
871,871.0,-476.0,0.06
872,872.0,-496.0,0.045
873,873.0,-514.0,0.015
874,874.0,-474.0,0.055
875,875.0,-452.0,0.0
876,876.0,-502.0,-0.02
877,877.0,-492.0,0.065
878,878.0,-472.0,0.11
879,879.0,-446.0,0.12
880,880.0,-444.0,0.095
881,881.0,-478.0,0.015
882,882.0,-462.0,0.015
883,883.0,-476.0,0.03
884,884.0,-492.0,0.095
885,885.0,-458.0,0.065
886,886.0,-490.0,0.11
887,887.0,-516.0,0.175
888,888.0,-504.0,0.195
889,889.0,-518.0,0.17
890,890.0,-506.0,0.125
891,891.0,-494.0,0.125
892,892.0,-468.0,0.18
893,893.0,-490.0,0.165
