,n_step,energy,average_magnetization
130,130.0,-119.0,-0.045
131,131.0,-107.0,-0.04
132,132.0,-145.0,-0.06
133,133.0,-115.0,-0.075
134,134.0,-103.0,-0.13
135,135.0,-119.0,-0.095
136,136.0,-137.0,-0.165
137,137.0,-139.0,-0.16
138,138.0,-113.0,-0.21
139,139.0,-131.0,-0.145
140,140.0,-137.0,-0.13
141,141.0,-123.0,-0.1
142,142.0,-117.0,-0.125
143,143.0,-101.0,-0.01
144,144.0,-117.0,-0.11
145,145.0,-89.0,-0.02
146,146.0,-97.0,-0.1
147,147.0,-107.0,-0.035
148,148.0,-133.0,-0.055
149,149.0,-149.0,-0.15
150,150.0,-107.0,-0.035
151,151.0,-153.0,0.045
152,152.0,-151.0,0.125
153,153.0,-125.0,0.08
154,154.0,-143.0,-0.06
155,155.0,-125.0,-0.01
156,156.0,-145.0,-0.01
157,157.0,-131.0,-0.07
158,158.0,-125.0,-0.025
159,159.0,-155.0,0.015
160,160.0,-125.0,-0.025
161,161.0,-121.0,0.055
162,162.0,-143.0,0.025
163,163.0,-129.0,-0.02
164,164.0,-131.0,-0.025
165,165.0,-103.0,-0.095
166,166.0,-149.0,0.02
167,167.0,-127.0,0.125
168,168.0,-133.0,0.085
169,169.0,-123.0,0.16
170,170.0,-131.0,0.045
171,171.0,-135.0,0.205
172,172.0,-131.0,0.23
173,173.0,-139.0,0.11
174,174.0,-143.0,0.105
175,175.0,-125.0,0.065
176,176.0,-155.0,0.115
177,177.0,-111.0,0.2
178,178.0,-105.0,0.115
179,179.0,-109.0,0.17
180,180.0,-139.0,0.26
181,181.0,-129.0,0.155
182,182.0,-131.0,0.095
183,183.0,-153.0,0.075
184,184.0,-143.0,0.045
185,185.0,-145.0,0.08
186,186.0,-143.0,0.1
187,187.0,-133.0,0.075
188,188.0,-107.0,0.215
189,189.0,-127.0,0.16
190,190.0,-153.0,0.075
191,191.0,-143.0,0.14
192,192.0,-101.0,0.09
193,193.0,-141.0,0.11
194,194.0,-137.0,0.12
195,195.0,-113.0,0.105
196,196.0,-147.0,0.005
197,197.0,-75.0,0.03
198,198.0,-133.0,-0.075
199,199.0,-111.0,0.045
