node_ID,node_label,latitude,longitude,country_name,country_IS03
1,Akmene,56.19576849999984,22.69577049999978,Lithuania,LT
2,Alytus,54.39917899999983,23.98132549999977,Lithuania,LT
3,Anyksciai,55.532560499999846,25.108523499999762,Lithuania,LT
4,Baisogala,55.63089549999984,23.754719499999766,Lithuania,LT
5,Darbenai,56.01411749999983,21.240088499999786,Lithuania,LT
6,Dituva,55.582227999999844,21.283330499999778,Lithuania,LT
7,Garliava,54.81158849999983,23.904459499999774,Lithuania,LT
8,Ignalina,55.33928349999985,26.164754999999786,Lithuania,LT
9,Jasiunai,54.45298099999985,25.280365999999788,Lithuania,LT
10,Jonava,55.09327349999984,24.275891499999773,Lithuania,LT
11,Joniskis,56.23116949999982,23.59924399999977,Lithuania,LT
12,Juodsiliai,54.58003399999984,25.266291499999767,Lithuania,LT
13,Kaisiadorys,54.86304899999985,24.461921999999788,Lithuania,LT
14,Kazlu Ruda,54.748747999999836,23.499495999999766,Lithuania,LT
15,Kedainiai,55.30844249999984,23.977787499999778,Lithuania,LT
16,Kena,54.63962349999983,25.689164999999775,Lithuania,LT
17,Klaipeda,55.72114649999983,21.13495999999978,Lithuania,LT
18,Kretinga,55.88689099999985,21.229108999999767,Lithuania,LT
19,Kulupenai,55.96259299999983,21.475455499999782,Lithuania,LT
20,Kupiskis,55.826182999999844,24.992080499999787,Lithuania,LT
21,Kuziai,55.978998999999845,23.121935999999778,Lithuania,LT
22,Lentvaris,54.64501099999984,25.04701849999978,Lithuania,LT
23,Marijampole,54.55741499999985,23.36511749999977,Lithuania,LT
24,Matuizos,54.27580199999983,24.686913499999775,Lithuania,LT
25,Mazeikiai,56.31245849999985,22.33992699999979,Lithuania,LT
26,Mickunai,54.71992499999985,25.497233499999766,Lithuania,LT
27,Naujoji Akmene,56.319855999999845,22.91243799999978,Lithuania,LT
28,Nemezis,54.65186649999984,25.37579249999976,Lithuania,LT
29,Neveronys,54.932173499999834,24.09540649999977,Lithuania,LT
30,Obeliai,55.95363399999982,25.804990999999774,Lithuania,LT
31,Pabrade,54.97420849999983,25.759949999999776,Lithuania,LT
32,Pagegiai,55.13207949999983,21.908125499999784,Lithuania,LT
33,Pakruojis,55.96656249999984,23.833319999999787,Lithuania,LT
34,Panevezys,55.74557699999983,24.353710499999778,Lithuania,LT
35,Papile,56.149402999999836,22.807578999999777,Lithuania,LT
36,Pilviskiai,54.72648249999983,23.199520499999778,Lithuania,LT
37,Plunge,55.919125499999836,21.852792999999764,Lithuania,LT
38,Priekule,55.56077049999985,21.306186999999767,Lithuania,LT
39,Radviliskis,55.80557649999983,23.536486499999768,Lithuania,LT
40,Rokiskis,55.939411999999834,25.597512999999765,Lithuania,LT
41,Rudiskes,54.51684049999983,24.832010999999767,Lithuania,LT
42,Salcininkai,54.302350999999845,25.35435199999978,Lithuania,LT
43,Seduva,55.738308499999846,23.77792949999977,Lithuania,LT
44,Senieji Trakai,54.612790999999845,24.97965949999977,Lithuania,LT
45,Siauliai,55.923215999999826,23.31361199999978,Lithuania,LT
46,Silute,55.34715749999984,21.484357999999787,Lithuania,LT
47,Simnas,54.375797499999834,23.654482499999773,Lithuania,LT
48,Skuodas,56.26499149999984,21.492603499999774,Lithuania,LT
49,Subacius,55.76652599999983,24.74002349999978,Lithuania,LT
50,Svencioneliai,55.16375399999984,25.99339999999978,Lithuania,LT
51,Taurage,55.23771299999984,22.285286499999785,Lithuania,LT
52,Telsiai,55.992898499999825,22.25147199999978,Lithuania,LT
53,Trakai,54.62894849999984,24.937615999999764,Lithuania,LT
54,Tytuvenai,55.59684999999985,23.155912499999772,Lithuania,LT
55,Vaidotai,54.593579499999834,25.217555499999776,Lithuania,LT
56,Valciunai,54.562542499999836,25.260944999999765,Lithuania,LT
57,Varena,54.209302999999835,24.574803999999773,Lithuania,LT
58,Vieksniai,56.26425549999985,22.52025599999979,Lithuania,LT
59,Vievis,54.77936299999985,24.812240499999774,Lithuania,LT
60,Visaginas,55.613871999999844,26.41596599999977,Lithuania,LT
